sentence	gender	duration	audio
kisukari aina ya kwanza ambapo insulini inakuwa tegemezi 	female_feminine	6.4155	common_voice_sw_30230735.wav
rais wa uganda hakuficha huruma yake kwa adolf hitler na akamchukulia kama mwalimu wake 	female_feminine	8.1075	common_voice_sw_30355767.wav
sir edward mutesa wa pili alikuwa rais wa taifa 	female_feminine	4.3275	common_voice_sw_30717705.wav
jakaya kikwete alipendwa sana na wananchi wa tanzania 	female_feminine	4.0755	common_voice_sw_30022709.wav
blob anazaliana kwa wingi kipindi cha joto jingi 	female_feminine	3.9675	common_voice_sw_30582103.wav
kabla ya mazishi ya nelson mandela maji na umeme vilikata nyumbani kwa mandela 	female_feminine	8.6835	common_voice_sw_30312846.wav
lakini kwenye simu hizi ni lazima kutumia pia namba ya mtandao muda wote 	female_feminine	7.3155	common_voice_sw_29504941.wav
tanzania kwa mara ya kwanza imepata spika wa mbuge mwanamke mheshimiwa anna semamba makinda 	female_feminine	6.4155	common_voice_sw_29791607.wav
katika miji na vijiji vidogo hautawahi kuona wenzi 	female_feminine	4.9035	common_voice_sw_35183859.wav
wanasiasa wako wanacheka kwa pamoja 	female_feminine	3.7155	common_voice_sw_31996650.wav
baadaye alihamia na kufanya kazi marekani 	female_feminine	4.0755	common_voice_sw_28689115.wav
kinyesi chenye virusi 	female_feminine	2.8155	common_voice_sw_37331891.wav
kumbukumbu ikamjia akawa kama anaiangalia ile bahasha huku mze makame akiwa pembeni 	female_feminine	7.2075	common_voice_sw_35214363.wav
licha ya watu zaidi ya mia nne kuthibitisha kupoteza maisha nchini brazil 	female_feminine	6.6675	common_voice_sw_34941445.wav
wataalamu wasio wachache wanasema mwisho wa vita kuu ya kwanza 	female_feminine	6.4155	common_voice_sw_30053887.wav
zifuatazo ni orodha kamili ya nyimbo zinapatikana katika albamu hii 	female_feminine	5.9835	common_voice_sw_29216157.wav
ambapo wanatuhumiwa kutenga eneo la uzazi kwa ajili ya watu wasioridhika 	female_feminine	6.7035	common_voice_sw_34991055.wav
kabila hilo limemezwa na makabila mengine 	female_feminine	4.0755	common_voice_sw_29923545.wav
hata hivyo alifaulu kuanzisha mtandao wa shule nchini ufaransa 	female_feminine	5.3355	common_voice_sw_29592186.wav
simba wapenzi wa jinsia moja wapigwa picha kenya 	female_feminine	4.5435	common_voice_sw_36254904.wav
baadhi yake ni mlima kilimanjaro na mlima kenya 	female_feminine	5.9835	common_voice_sw_29797773.wav
tangu walipofika katika ardhi hiyo na pia ni kabila lenye umaarufu mkubwa nchini 	female_feminine	5.7675	common_voice_sw_30375134.wav
kwa kukua huko alijifunza mengi juu ya meli na bahari 	female_feminine	5.4075	common_voice_sw_29655266.wav
aa hawapo basi afrika kusini watawa 	female_feminine	3.8235	common_voice_sw_35108363.wav
wauzaji wa vyakula hadi kwa madereva wa teksi 	female_feminine	4.0755	common_voice_sw_29818123.wav
akama moja nchini afrika kusini imesongeza mbele siku ya kutoa hukumu 	female_feminine	5.4075	common_voice_sw_35409766.wav
theluji inayokaa kwenye ganda nene itakuwa barafu 	female_feminine	3.6075	common_voice_sw_31405997.wav
makao makuu ya mkoa yapo katika mji wa bukoba u 	female_feminine	4.7235	common_voice_sw_29939251.wav
cristiano ronaldo aliibuka mfungaji bora 	female_feminine	3.1035	common_voice_sw_30194950.wav
huruma na mapenzi yao yanawafanya wawe karibu na mungu wao 	female_feminine	5.5875	common_voice_sw_37223451.wav
utamaduni huo hata hivyo haukuwahi kutibu magonjwa hayo pia 	female_feminine	3.8955	common_voice_sw_31285954.wav
mungu huyu mwenye nguvu na anayeyajua yote 	female_feminine	4.4355	common_voice_sw_30054661.wav
takribani asilimia ishirini ya hewa safi duniani huzalishwa kutoka kwenye msitu huo 	female_feminine	5.71165625	common_voice_sw_31812121.wav
chus pereda aliibuka na kiatu cha dhahabu 	female_feminine	3.4635	common_voice_sw_29792992.wav
silaha zote pamoja na ramia ndogo zilizotekwa zilipelekwa iringa kalenga na kuhifadhiwa ghalani 	female_feminine	8.0355	common_voice_sw_34597432.wav
atakuwa kama hajamchukua huyo mtoto atakuwa haya kuwa kabisa na 	female_feminine	4.7235	common_voice_sw_37101465.wav
vito huundwa zaidi kwa uzuri wake 	female_feminine	3.5355	common_voice_sw_30591035.wav
wakati tukio hilo linatokea mkapa alikuwa ughaibuni akishiriki mkutano wa kiuchumi 	female_feminine	6.4155	common_voice_sw_30028949.wav
kilipata nafasi za ubunge na udiwani 	female_feminine	3.7875	common_voice_sw_29792220.wav
kitafuata imani ya ujamaa ikiwa na maana kwamba watu wote ni sawa 	female_feminine	5.6955	common_voice_sw_29981817.wav
alitafsiri biblia kwa kijerumani ili watu wengi zaidi waweze kuisoma 	female_feminine	5.1555	common_voice_sw_29923938.wav
ipo pia halmashauri ya wilaya ya kaliua na halmashauri ya wilaya ya igunga 	female_feminine	8.3235	common_voice_sw_30574445.wav
leeds united inacheza soka safi nchini uingereza 	female_feminine	5.1555	common_voice_sw_30327406.wav
ni madhara na maovu yake yote 	female_feminine	4.2555	common_voice_sw_34597853.wav
ndio mwanzo wa utalii wa malindi 	female_feminine	3.9675	common_voice_sw_29058406.wav
diego maradona wa argentina alikuwashikika hashikiki 	female_feminine	9.0435	common_voice_sw_31271283.wav
hali kadhalika wawakilishi kutoka nchi mbalimbali 	female_feminine	4.5075	common_voice_sw_34840188.wav
huu ni uharibifu wa makazi ya wanyama 	female_feminine	4.9035	common_voice_sw_30173328.wav
sheria hiyo ilifanyiwa marekebisho na kuwezesha kutungwa kwa sheria ya benki kuu 	female_feminine	7.3155	common_voice_sw_29980816.wav
katika mwamba ukristo uko afrika katika wingi wa madhehebu 	female_feminine	3.7155	common_voice_sw_37096519.wav
safari yake ya kwanza ilikuwa kusafiri kwa muda mrefu sana 	female_feminine	4.0035	common_voice_sw_35123919.wav
meskhetian walikwenda amerika chini ya mpango mkubwa 	female_feminine	4.6155	common_voice_sw_34958043.wav
mwenyewe aliposema kwamba wafuasi wake ni chumvi ya dunia 	female_feminine	4.8675	common_voice_sw_35442342.wav
kutegemea kama alipoteza mvulana au msichana alipokuwa akijifungua 	female_feminine	9.1875	common_voice_sw_31581314.wav
aliyeandika waraka hadharani kupinga hatua ya kuigeuza chato kuwa mkoa kamili 	female_feminine	6.3435	common_voice_sw_36616998.wav
halmashauri hiyo ilionesha teknolojia za umwagiliaji kwa kutumia miundombinu 	female_feminine	4.9755	common_voice_sw_31285536.wav
hadi mwaka elfu moja mia nane tisini na tatu 	female_feminine	4.7235	common_voice_sw_34906690.wav
hii ni kutokana na ukweli wa kwamba 	female_feminine	3.6075	common_voice_sw_29789483.wav
umaarufu wa filamu hiyo ulichangiwa na ushiriki wa mastaa 	female_feminine	6.5235	common_voice_sw_30667212.wav
shimo linaongezeka kila baada ya muda na karibu lifikie makazi ya watu 	female_feminine	5.4075	common_voice_sw_30574782.wav
hupitia takriban maisha yao yote katika mbegu moja 	female_feminine	5.8755	common_voice_sw_29014978.wav
sunday simba shomari alishirikiana na karibu kila kipindi kuleta mchangayiko 	female_feminine	5.9835	common_voice_sw_35272705.wav
msitu wa jozani ni umbali wa kilometa thelathini na tano kutoka kusini mashariki 	female_feminine	5.2635	common_voice_sw_36105685.wav
na mchango wa watangazaji na madj kama taji liundi na dj john dilinga 	female_feminine	6.8835	common_voice_sw_34924536.wav
malenga amekuwa na kazi nyingi sana 	female_feminine	4.9755	common_voice_sw_35586802.wav
vita wanatoka huko wakiogopa kuporwa utu na 	female_feminine	5.5155	common_voice_sw_30574523.wav
raslimali zinazohitajika ili kushughulikia tatizo la 	female_feminine	4.4355	common_voice_sw_36365344.wav
barabara ni chanzo cha maendeleo zikijengwa kwa lami 	female_feminine	4.9035	common_voice_sw_29791297.wav
masafa ya redio ni biashara yenye faida sana 	female_feminine	3.8955	common_voice_sw_35104481.wav
ana mpango wa kusafiri ngámbo 	female_feminine	3.0675	common_voice_sw_34823316.wav
ni lugha rasmi mojawapo ya nchi ya nigeria 	female_feminine	4.2555	common_voice_sw_28950307.wav
mchezo wa soka unafuatiliwa sana na watu wengi ulimwenguni 	female_feminine	4.7235	common_voice_sw_30381662.wav
kama jina la nchi hiyo bendera mpya ilikuwa muunganiko wa hiyo sehemu 	female_feminine	6.5235	common_voice_sw_30623636.wav
nyumba nyingine mbili za bwana karume zilikuwa gongoni na michenzani 	female_feminine	6.3075	common_voice_sw_29790618.wav
mitindo ya kucheza lugha makazi umoja na mshikamano ni vivutio kwa watalii kutoka nje 	female_feminine	6.9555	common_voice_sw_30623563.wav
wa kwanza kumtuhumu chameleone kutumia nguvu za giza ni mkali wa muziki wa raga 	female_feminine	5.7675	common_voice_sw_37087619.wav
amevichezea vilabu kadhaa ikiwemo bayern munich alikotwaa mataji manne ya bundersliga na manne ulaya 	female_feminine	9.4755	common_voice_sw_30089231.wav
huku kundi lingine likiendelea kuelekea mashariki kupitia mlima sekenke hadi kisiriri 	female_feminine	7.5675	common_voice_sw_30574535.wav
ninaitwa dana unaitwa nani 	female_feminine	3.2835	common_voice_sw_34962742.wav
naa na miongoni mwa hizo nchini ni ni ziko nyingine nchi za kiafrika 	female_feminine	5.8755	common_voice_sw_35099360.wav
nampenda mamangu sana 	female_feminine	2.3475	common_voice_sw_36390261.wav
kutokea daressalaam mpaka mkoani mbeya nyanda za juu kusini 	female_feminine	5.3355	common_voice_sw_30035911.wav
utaenda makilometa makumi mbili makumi na tano sijui na 	female_feminine	5.9475	common_voice_sw_35409314.wav
tabasamu lake hunipa ujasiri wa kupambana zaidi 	female_feminine	4.4355	common_voice_sw_30539508.wav
katika historia ya uongozi wa jamhuri ya muungano wa tanzania 	female_feminine	4.1475	common_voice_sw_30653500.wav
mwenendo wa nyumbu kati ya serengeti na maasai mara unashangaza 	female_feminine	3.6075	common_voice_sw_34959550.wav
serikali ina utaratibu wa kidemokrasia ya vyama vingi 	female_feminine	3.8955	common_voice_sw_28961802.wav
siwezi kulinganisha vitu hivi 	female_feminine	6.9555	common_voice_sw_36640931.wav
amenifanya mwana niliyekuwa mfungwa 	female_feminine	3.9675	common_voice_sw_35156077.wav
wafungwa wananyanyaswa sana 	female_feminine	3.4275	common_voice_sw_34942721.wav
kukua kwa zanzibar kulisababisha kupungua kwa mji wa maskat 	female_feminine	5.3355	common_voice_sw_30035179.wav
ni mlima mmoja uitwao mtorwi ndiyo unapatikana mkoani iringa 	female_feminine	5.5875	common_voice_sw_30025492.wav
kuna makadirio ya kwamba jumla ya watu laki moja hadi laki tano waliuawa 	female_feminine	7.1355	common_voice_sw_30033962.wav
hizi ni rangi za bendera ya ethiopia au rangi za umoja wa afrika 	female_feminine	5.9475	common_voice_sw_29589314.wav
ripoti hiyo haikutoa sababu ya iran kusitisha kwa muda mazungumzo 	female_feminine	5.5875	common_voice_sw_37331990.wav
hivyo ni rahisi kutambua koo zao kulingana na miiko yao 	female_feminine	5.1555	common_voice_sw_30332523.wav
leo hii wakazi wengi kabisa ni warusi 	female_feminine	3.3555	common_voice_sw_29586047.wav
huathiri bidhaa au usalama wake kwa ajili ya matumizi 	female_feminine	4.9755	common_voice_sw_35183346.wav
isiyo ya kawaida kwa muda mrefu hii ilikuwa sababu kipindi kubwa ya kufanya kazi 	female_feminine	7.6035	common_voice_sw_35181854.wav
hawamiliki mali yeyote binafsi na wanawajibika kutumia pamoja 	female_feminine	6.7035	common_voice_sw_30177135.wav
hakuna mchezaji aliyewahi kushinda makombe mengi ya dunia kama yeye 	female_feminine	4.3635	common_voice_sw_30074736.wav
pande zote mbili ziliunda majeshi makubwa na kuwa na silaha nyingi 	female_feminine	5.8755	common_voice_sw_29789500.wav
maneno ya mwanasayansi einstein yameendelea kuishi 	female_feminine	5.1555	common_voice_sw_30495664.wav
ningependa kuwapongeza sana sana kwanza kwa kuibuka mabingwa na ligi kuu 	female_feminine	5.9475	common_voice_sw_30434539.wav
vita ilipiganwa chini ya uongozi wa chifu mkwawa 	female_feminine	4.9755	common_voice_sw_34941999.wav
lakini sahihi ambayo inazungumza juu ya tabia yao dhahiri ya 	female_feminine	6.2355	common_voice_sw_35171927.wav
nahodha wa ghana asamoah gyan alikosa mkwaju wa penati 	female_feminine	7.2435	common_voice_sw_30421123.wav
alijitolea maisha yake na ujana wake wote katika kupigania haki 	female_feminine	5.3355	common_voice_sw_30364992.wav
mwaka elfu mbili na kumi na tatu alitangazwa kuwa mchezaji anayelipwa zaidi 	female_feminine	6.4875	common_voice_sw_29818097.wav
uhusiano kati ya gluteni na viwango mbalimbali vya hisi ni tata 	female_feminine	5.3355	common_voice_sw_29611229.wav
katika kitabu cha mwaka wa elfu moja mia nane tisini na nne 	female_feminine	6.0555	common_voice_sw_29789779.wav
kuna mijadala ya wataalamu mbalimbali inayozungumzia chimbuko la lugha ya kiswahili 	female_feminine	5.2275	common_voice_sw_30582645.wav
na mataifa mengine kwa hilo tunaweza kushinda kwa amani 	female_feminine	3.9675	common_voice_sw_37088671.wav
makombora yalipotua kwenye viwanja vya ikulu alipanda helikopta ya jeshi na kutimkia kampala 	female_feminine	8.2875	common_voice_sw_30031779.wav
picha ya therese frare ikionyesha mwanaharakati wa ushoga david kirby 	female_feminine	8.4675	common_voice_sw_30224007.wav
wakitangaza tu kushikamana nao pia kushirikiana nao 	female_feminine	6.3075	common_voice_sw_30240951.wav
watu wengi wamekuwa hawaelewi na kutambua umuhimu wa siku za maadhimisho ya sikukuu 	female_feminine	6.6675	common_voice_sw_30378379.wav
mabadiliko kwenda kwenye utu uzima huhusisha mageuzi ya kijana 	female_feminine	5.2635	common_voice_sw_30198098.wav
ili atakapokufa baadae nyumba yake isitoweke huamua kuoa 	female_feminine	4.7235	common_voice_sw_30585412.wav
ingawa hatari ya kuambukizwa kupitia ngono ya mdomoni iko chini bado ipo 	female_feminine	7.2075	common_voice_sw_28874976.wav
sasa ifahamu historia ya wamasai kutoka israel hadi afrika mashariki 	female_feminine	6.7035	common_voice_sw_35099359.wav
lakini tunaweza kuibadilisha kulingana na lugha pia vionjo vya kwetu 	female_feminine	5.2275	common_voice_sw_35110347.wav
nchi hiyo ilianza kupelekea mataifa mengine msaada 	female_feminine	4.0755	common_voice_sw_35172737.wav
nchi mara nyingi huwekwa ndani ya makundi manne hafifu ya maendeleo 	female_feminine	5.9475	common_voice_sw_29350927.wav
tembea nami baba 	female_feminine	3.0675	common_voice_sw_34833923.wav
halmashauri ya jiji inaundwa na baraza la madiwani 	female_feminine	6.1635	common_voice_sw_30307682.wav
huku kilio miongoni mwa wananchi wadau na wanasiasa ndani na nje ya bunge 	female_feminine	5.8755	common_voice_sw_30193884.wav
kaskazini mwa nchi hakuna bonde kubwa la kati 	female_feminine	3.8235	common_voice_sw_29580259.wav
oma ujumbe ambao umetutumia victor karibu asante sana tumepokea ujumbe chungu zima kutoka 	female_feminine	6.4155	common_voice_sw_34958965.wav
miaka minane kama makamu wa rais wa reagan bush alijaribu kwa mara nyingine tena 	female_feminine	5.7675	common_voice_sw_34958811.wav
watu wote waliompinga iddi amini waliuliwa hadharani 	female_feminine	4.5435	common_voice_sw_29797708.wav
ni shirika huru kama jinsi ilivyo likijitegemea 	female_feminine	5.2275	common_voice_sw_29789545.wav
samatta alianza kucheza soka la kulipwa katika klabu ya african lyon nchini tanzania 	female_feminine	6.8475	common_voice_sw_29977456.wav
alipojiunga na wapiganaji wa mujahideen kupigana na 	female_feminine	4.1835	common_voice_sw_30437856.wav
ardhi zaidi ilichukuliwa kwa ajili ya hifadhi ya wanyamapori na hifadhi za taifa 	female_feminine	5.9835	common_voice_sw_30195678.wav
msimu huu mashabiki wameanza kurudi uwanjani 	female_feminine	6.3075	common_voice_sw_30223538.wav
milioni moja mbili kumi na sita nukta sifuri 	female_feminine	4.0755	common_voice_sw_30194221.wav
kiasili albamu ilitolewa nchini marekani mnamo tarehe moja mwezi wa pili 	female_feminine	6.1635	common_voice_sw_28903435.wav
tofauti na hali ya zamani iliyokuwa ikitoa nafasi ya kutumika kwa vitu asilia 	female_feminine	6.5955	common_voice_sw_30378274.wav
hutoweka wakati maumivu yametibiwa kikamilifu 	female_feminine	3.7875	common_voice_sw_35198779.wav
ee makubaliano juu ya mpango wa kuzalisha nuclear liz masinga kulikoni 	female_feminine	7.2075	common_voice_sw_34749725.wav
mataifa mengi ulimwenguni hayana amani kama tanzania 	female_feminine	4.4355	common_voice_sw_29797711.wav
wangekuwa wanaweza kuwa na uwezo wa kuwa na fedha wangekuwa 	female_feminine	5.1555	common_voice_sw_36251180.wav
mwaka elfu mbili alimwachia raisi aliefuatia ambaye ni jakaya kikwete 	female_feminine	7.4235	common_voice_sw_29924608.wav
lakini utawala wao ulifuatiwa na kutokuwepo utulivu 	female_feminine	5.3355	common_voice_sw_30369628.wav
akiwa mwalimu alitunga kamusi kwa shule za msingi 	female_feminine	5.5875	common_voice_sw_28761023.wav
wananchi wanalima kilimo cha umwagiliaji kwa kutumia maji ya ziwa hilo 	female_feminine	5.5155	common_voice_sw_30261108.wav
ulisababisha kuchomeka kwa miche mipya ya miti ya mbuga hiyo 	female_feminine	6.0195	common_voice_sw_30188599.wav
ioonesha kuwa rais wa sasa bagbo alikuwa ameongoza kwa aslimia thelathini na nane 	female_feminine	7.8555	common_voice_sw_37225734.wav
waandishi wa habari wakipigwa na kunyang anywa vifaa vyao vya kazi 	female_feminine	5.1555	common_voice_sw_35099280.wav
makao makuu ya mkoa ni mji wa bukoba 	female_feminine	3.7875	common_voice_sw_28743688.wav
raisi magufuli alilalamika kwa kukuta hazina haina fedha 	female_feminine	5.7675	common_voice_sw_35183586.wav
wanamichezo tunapswa kumkumbuka hayati karume 	female_feminine	4.7235	common_voice_sw_35177108.wav
mikoa ya northern ireland iliendelea kuwa sehemu za ufalme wa muungano 	female_feminine	6.3435	common_voice_sw_28698952.wav
kwa wanyoro wengi waankole watoro na wanyambo 	female_feminine	6.1635	common_voice_sw_35105842.wav
chimbuko la mji huu ambako sasa panajulikana kama eneo la magofu ya kaole 	female_feminine	7.5315	common_voice_sw_30230301.wav
minada hiyo hufanyika katika soko la mitaji 	female_feminine	3.6435	common_voice_sw_34906779.wav
hakikisha orodha yako ya lazima kuona vivutio 	female_feminine	3.8235	common_voice_sw_35206860.wav
muda wa taarifa ya habari ulipokuwa ukifika shughuli zote zinasimama 	female_feminine	5.8035	common_voice_sw_30037131.wav
katika hali nzuri na iko tayari kabisa kuwenza kutekeleza zoezi hilo 	female_feminine	5.9475	common_voice_sw_34819370.wav
ukitaka kupata mafanikio kwa njia rahisi basi inabidi usichague fursa 	female_feminine	5.1555	common_voice_sw_29789947.wav
messi amecheza jumla ya mechi mia saba sitini na nane 	female_feminine	4.0035	common_voice_sw_30038106.wav
yalichangiwa sana na mfumuko wa bei 	female_feminine	3.5355	common_voice_sw_34943091.wav
ya maneno au muundo wasentensi za kiswahili 	female_feminine	4.0035	common_voice_sw_36641966.wav
usultani wa zanzibar ulikuwa umepewa na uingereza uhuru wake 	female_feminine	6.0555	common_voice_sw_29848812.wav
akampiga na kumchinja katika eneo hilo la lungemba 	female_feminine	7.4235	common_voice_sw_30327112.wav
tungepiga mbizi ndani ya bahari 	female_feminine	3.2475	common_voice_sw_34906981.wav
hapa alienda kuzunguka mitaani na kusikiliza wahubiri wa barabarani 	female_feminine	6.5955	common_voice_sw_30173758.wav
wakati mzuri wa kutembelea hifadhi hii ili kuangaliwa wanyama wakubwa ni wakati wa kiangazi 	female_feminine	7.8555	common_voice_sw_29847211.wav
inataja pia orodha ya maneno pamoja na maelezo mafupi ya maana yake 	female_feminine	5.9475	common_voice_sw_29519413.wav
mourinho alikuwa na msimu mzuri sana 	female_feminine	4.1475	common_voice_sw_30390056.wav
hili ni eneo lenye urefu wa kilometa ishirini kina cha mita mia sita 	female_feminine	4.3275	common_voice_sw_30074065.wav
musa a o 	female_feminine	4.1835	common_voice_sw_28673050.wav
haya yote ndio yatakayokamilisha safari ya matembezi hifadhini 	female_feminine	4.1835	common_voice_sw_30074831.wav
aliacha kazi hiyo kutokana na wakati huo tayari vita vikuu vya pili vya dunia 	female_feminine	6.3075	common_voice_sw_30275372.wav
dean alikufa mwaka elfu mbili na tisa 	female_feminine	3.5355	common_voice_sw_35110331.wav
kufaulu kwa kura ya maamuzi huku sudan kwa namna moja au nyingine na manufaa 	female_feminine	6.3075	common_voice_sw_35104544.wav
ubora wa mbinu bila kikosi imara ni kazi bure 	female_feminine	4.9035	common_voice_sw_30495372.wav
tofauti na jabir ambaye alijulikana na wafanyakazi wenzie wa ofisi hiyo 	female_feminine	5.9475	common_voice_sw_35181653.wav
walipoteza mzazi mmoja au wazazi wote kwa ukimwi 	female_feminine	3.9675	common_voice_sw_29793927.wav
mwisho ni wilaya za muheza na tanga pia ipo mkinga na pangani 	female_feminine	6.2355	common_voice_sw_30024253.wav
kwani mataifa haya yanasafirisha dhahabu na vitu vingine kwenda nje 	female_feminine	5.8755	common_voice_sw_30198740.wav
mara nyingi polisi wanajulikana kuathiriwa na ufisadi kwa kiasi tofauti tofauti 	female_feminine	5.5155	common_voice_sw_29683362.wav
joseph bruce aliitelekeza meli yake ya titanic 	female_feminine	4.5435	common_voice_sw_37088035.wav
alifanya mikataba ya ulinzi na watawala wadogo 	female_feminine	4.7235	common_voice_sw_34760004.wav
kiebrania kilikuwa lugha ya israeli ya kale wakati wa biblia kuanza kuandikwa 	female_feminine	7.7835	common_voice_sw_28704543.wav
madini ya nuclear tayari kutoka umoja wa ulaya 	female_feminine	4.7235	common_voice_sw_34743611.wav
mwenge wa uhuru umekuwa ukikimbizwa nchi nzima ukipita kwenye mitaa 	female_feminine	4.6155	common_voice_sw_29939859.wav
panya wengi huishi kati ya wanadamu 	female_feminine	2.9955	common_voice_sw_28583104.wav
kidato cha sita alimalizia katika sekondari ya mkwawa mkoani iringa 	female_feminine	6.75565625	common_voice_sw_30033820.wav
ujumbe unaweza kupelekwa ndani ya barua pepe yenyewe au kama nyongeza ya barua pepe 	female_feminine	5.2635	common_voice_sw_29663343.wav
hali hii ilisababisha kuongezeka kwa biashara ya watumwa hasa kutoka afrika 	female_feminine	6.0555	common_voice_sw_30052383.wav
huyu anapatikana msitu wa amazon pekee 	female_feminine	4.0755	common_voice_sw_30539506.wav
waweza kutoka nje nizungumze na ali 	female_feminine	3.7155	common_voice_sw_35156054.wav
mataifa mengine saba ya kusini mwa jangwa la sahara 	female_feminine	4.41565625	common_voice_sw_31808775.wav
inategemewa kwamba sasa hivi 	female_feminine	2.8155	common_voice_sw_35103200.wav
ukiwa ni mlima wa tisa kwa urefu nchini 	female_feminine	4.0755	common_voice_sw_30329379.wav
bayern munich iliyokuwa balaa ujerumani haikuwahi kumaliza msimu bila kufungwa 	female_feminine	5.5875	common_voice_sw_31446621.wav
walikuwa na homa ya pneumonia na saratani ya ngozi 	female_feminine	4.6155	common_voice_sw_30177430.wav
karume alikuwa mtoto wa mwanamke mtumwa alietolewa maeneo rwanda 	female_feminine	6.7755	common_voice_sw_29788195.wav
watanzania tumempoteza kiongozi mpiganaji na mwenye uchungu na nchi yake 	female_feminine	6.3435	common_voice_sw_30046316.wav
biashara ya utumwa ilikuwa biashara iliyodhalilisha utu wa binadamu hasa waafrika 	female_feminine	6.3795	common_voice_sw_29948831.wav
man city wametumia pesa nyingi sana kujenga timu 	female_feminine	4.2555	common_voice_sw_29797913.wav
walitembea kwa masafa marefu 	female_feminine	2.7435	common_voice_sw_36642210.wav
wengine walipewa majina kulingana na lugha yao au matamshi yao 	female_feminine	5.6235	common_voice_sw_29818070.wav
hadi katika usafiri wa anga kwa maana ya usafiri wa ndege 	female_feminine	6.4155	common_voice_sw_30355314.wav
kila nchi ilyopo katika bara la afrika ina dhahabu katika ardhi yake 	female_feminine	4.6155	common_voice_sw_31787697.wav
wajumbe hao walitoka kila upande wa muungano 	female_feminine	4.0035	common_voice_sw_31283621.wav
hifadhi ya taifa ruaha inapatika iringa 	female_feminine	3.5355	common_voice_sw_35108361.wav
ule umoja wa vyama vya wafanyikazi uliokuwepo ukiwakutanisha vyama vinane 	female_feminine	6.9555	common_voice_sw_35409396.wav
sherehe hii sisi nasherehekea baada ya kukamilika baada ya kuisha kwa ile hajj 	female_feminine	7.2435	common_voice_sw_35105712.wav
yakamfukuza tsar aliyejiuzulu vita vikaendelea na wajerumani walizidi kusogea 	female_feminine	6.9555	common_voice_sw_34745630.wav
kwa jumla zilitembelewa na mabaharia kutoka nchi za mbali 	female_feminine	5.2635	common_voice_sw_30195869.wav
