audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30115748.wav	kuhakikisha rais aliye madarakani hapingwi na mtu yeyote 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37214960.wav	carols ancellot ambaye anakiongoza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29796156.wav	bara la afrika halikuwajengea watoto wao misingi kuwa wachezaji wa mpira 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791210.wav	inayokamilisha jumla ya halmashauri kumi na moja za mkoa wa tanga 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35206707.wav	walipanda mashua ya mwisho ya kuokoleaa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30143347.wav	jina ambalo wekundu wa msimbazi wanalikumbuka sana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28817524.wav	zao la biashara ni kahawa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30053371.wav	vile vile wanaongeza kwamba nyangumi huwa na damu motoy 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30342576.wav	hasa mataifa yale yanayozungumza lugha ya kifaransa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30090709.wav	kuna tai pia wanaopatikana katika msitu wa amazon 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35214456.wav	nadharia hii hutumia kigezo cha msamiati wa kiswahili kuonesha uhusiano uliopo kati ya kiswahili 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34979717.wav	vimekuwa kama alama za mapinduzi duniani kote 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28735828.wav	makao makuu ni fort de france 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36617207.wav	na dawa yake yaani ukimeza umepona tofauti na malaria hata anywe dawa leo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958882.wav	elagabalus hakuwa tu mtu wa kufuga paka 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29602854.wav	yeye ni mlinzi wa kushoto ambaye anaweza pia kucheza upande wa kushoto wa uwanja 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30574802.wav	halmashauri ya manispaa ya kinondoni na halmashauri ya manispaa ya ilala 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30071480.wav	wengine wakichambua mchanga na kujipatia pesa kwa ajili ya kununua mahitaji mbalimbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36617289.wav	idi amin dada alikuwa mwanajeshi kutoka nchi ya uganda aliyepindua serikali na kujifanya rais 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37331990.wav	ripoti hiyo haikutoa sababu ya iran kusitisha kwa muda mazungumzo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30181515.wav	anasema mafanikio ya kisiwa hicho yaliendelea hadi karne ya kumi na nne 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29961429.wav	waliishi katika hifadhi ya taifa ya serengeti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29697852.wav	wengine ni hasa wakristo wakopti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36318720.wav	hasa sana hapa dar es salaam hawajapata miji mikubwa kama beya arusha mwanza 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29620744.wav	kuna aina mbalimbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30574970.wav	uwezo wa nyerere uliwashitua wakoloni na kumlazimisha kuchagua kati ya siasa na ualimu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30017714.wav	mwaka elfu moja mia tisa sabini serikali iliipa kazi kampuni ya upangaji miji 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36037564.wav	nikule na wewe kila wakati 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28584420.wav	katika kiingereza cha uingereza inaendelea kushikilia maana hii 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30159506.wav	majira ya joto pep guardiola akatimka bayern munich 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791839.wav	madaraka mikononi mwa wazalendo walioshika hatamu katika dola 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28666664.wav	ni mji mkubwa wa sita katika nchi wa uswidi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31304599.wav	kila mmoja alizaa nae mtoto mmoja wa kike 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36390635.wav	m asante sana zuhra mwera mchezaji wa zamani wa mchezo wa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37223869.wav	unaendelea kuitegea sikio idhaa ya kiswahili ya redio france internationale 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35154742.wav	vifungu vya katiba vimetumiwa na baraza la usalama la umoja wa mataifa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29350718.wav	wengi wao wanaishi kwa kushirikiana na wamasai kama tabaka la chini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29519032.wav	chakula cha asili kama ilivyo kwa mkoa wote wa kagera ni ndizi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29847635.wav	tembo ndiye mnyama mkubwa zaidi mwituni na ardini kwa ujumla 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30419818.wav	ni miongoni mwa makabila yanayojulikana zaidi hata nje ya afrika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28802990.wav	mvuto huu wenye nguvu wa anga pia husababisha mzunguko wa anga wa jumla 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35284635.wav	hatakija nchini tanzania chama cha soka zanzibar said issa kimetangaza kurejesha uongozi wa zamani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29961837.wav	kuna njiapanda ambako njia ya kati inaunganishwa na njia za kando 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30233611.wav	ambayo itaingiza ajira zaidi ya ishirini na nne na mia sita kwa vijana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36732160.wav	kuvuka kwenda upande mwingine wa barabara kugonga kuni mara tatu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30638497.wav	watu wa karibu yako wanaweza kukufanya kuyachukia maisha na kuona dunia chungu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29937524.wav	mfuko wa nelson mandela wa kusaidia watoto ni sehemu tu ya ushahidi wa mafanikio 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29942152.wav	familia inafahamu kuwa matumizi ya jina nelson mandela ni utajiri mwingine 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35108363.wav	aa hawapo basi afrika kusini watawa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30364097.wav	vilevile malengo mengine yalikuwa ni katika kulinda 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30485094.wav	zindiko hilo lilifanyika bagamoyo katika moja ya mashimo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29868966.wav	ziwa hili lina maji ya baridi kama ilivyo maziwa mengine 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36390187.wav	ziwa nyasa wilaya ya ludewa mkoa wa njombe kusini mwa nchi ya tanzaniamwaka 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30036828.wav	waliowahi kuua simba ndio walianza kutumika kama walinzi wa simba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30108241.wav	figo alijunga na mahasimu wa barcelona 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29977881.wav	karume aliongoza kuanzia mwaka elfu moja mia tisa sitini na nne 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34823960.wav	watuhumiwa walifanya mauaji ya kimbari kwa makusudi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30677299.wav	kufanya kuwa ajali mbaya zaidi ya meli kuliko zote 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30380907.wav	kati yao wanawake ni elfu ishirini na tano mia saba na nne 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791961.wav	meli hiyo ilizinduliwa na mwalimu nyerere 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29475447.wav	alicheza kwa kwa mafanikio katika klabu hiyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30181401.wav	wakati wa miaka yake mitano madarakani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30629440.wav	ni lazima kama unatarajia kufika kileleni 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30658802.wav	upande wa biashara tanzania ilisitisha kuagiza bidhaa kutoka kenya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29897031.wav	kabla ya miss tanzania alishindana katika miss kurasini elfu mbili na sita 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30372184.wav	serikali inaweza kupata fedha nyingi za kigeni kwa kupitia utamaduni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35756839.wav	ni ukamilifu kwa kila mtu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35408569.wav	gozi hao wawili wamesema kuwa wanalenga kuunda mazingira ambayo yatawezesha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958937.wav	plutarch anasema kuwa alijifanya kufurahia ujuzi wa mpenzi wake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29885099.wav	nahisi hiyo salamu yako nayo nahisi ni chafu hivyo hivyo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34748530.wav	na matatizo mengine yanayoonekana kutotatulika yanayozidi kuwa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28835308.wav	ghuba ya uthai haina kina kirefu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653501.wav	umaarufu wake ni kutokana na mandhari mazuri ya mlima kilimanjaro 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29401422.wav	alcindor anaandikwa haswa juu ya siasa na masuala ya kijamii 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37224331.wav	hata hivyo baba wa sinsang amesikitishwa na hukumu hiyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29787859.wav	watenga watapeleka mahari kidogo kwa mama na baba wa binti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30363011.wav	wapare walikuwa na utamaduni wa shughuli za sanaa kama methali na hadithi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30032406.wav	wasukuma ni miongoni mwa kabila mojawapo kati ya yale mia moja ishirini na moja 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36389878.wav	visiwani zanzibar barani afrika na duniani kwa ujumla wamekuwa na mitazamo tofauti kwa wanawake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29795272.wav	hiyo ilikuwa ndiyo nyenzo kubwa katika maendeleo ya taifa letu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28584582.wav	anaheshimiwa kama mtakatifu na wakristo waorthodoksi wa mashariki waorthodoksi na wakatoliki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791379.wav	ambayo haijaruhusu wavu wake kuguswa tokea ligi kuu ya vodacom tanzania bara 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28698895.wav	kutoka asili hizi kuna aina nyingi za jazz zilizoendelea 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35582766.wav	familia kumgeuza mtumiaji kutoka njia hatari zaidi za kutumia dawa za 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28662081.wav	ndege hawa wanatokea misitu na maeneo mengine yenye miti katika afrika kusini kwa sahara 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30033820.wav	kidato cha sita alimalizia katika sekondari ya mkwawa mkoani iringa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30026004.wav	ushirikiano hauwezi kuja bila kuwa na demokrasia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30363954.wav	chama cha ukombozi palestina kilituma wapiganaji kadhaa kumsaidia amin 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30585339.wav	miongoni mwa maajabu hayo ni yale ambayo hutokea nyakati za asubuhi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791451.wav	bobby charlton na bobby moore walikuwa bora sana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29895680.wav	hifadhi ya taifa ya serengeti imetajwa kuwa ni kivutio pekee kilichopigiwa kura nyingi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36255278.wav	ambayo ilikuwa bilioni kumi na nne nukta mbili hata ukaongeza bajeti ya rwanda 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31304488.wav	mourinho aliwahi kujiondosha porto na inter milan 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30202192.wav	hasa anapokula na kucheza na mtoto wake wa kipekee zaidi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29797572.wav	kiongozi wa zanzibar alikodisha eneo la pwani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35108064.wav	viongozi wa kituruki walianza kufanya kazi ya kisasa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29950330.wav	malighafi zilizokuwa zikizalishwa amerika na wafanyakazi waliochukuliwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30075275.wav	huwa hawaondoki na wanaweza kukaa kwako hata mwezi wanatambika tu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29620527.wav	nafasi yake ilichukuliwa na mtoto wake kim jong un 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958809.wav	mauaji ya kimbari yalimaanishe uangamizaji wa taifa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28690184.wav	katika hali ya kawaida kila mzunguko huchukua wastani wa sekunde mbili 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36042404.wav	itawagusa raia wote wa marekani bila kujali mwenye anacho 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35105016.wav	mwanamke ni pambo la nyumba ndani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29997577.wav	mo na mke wake walikutana shule ya kimataifa ya tanganyika jijini dar es salaam 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34993076.wav	naam ni msemaji wa tume ya umoja ulaya hellen kent 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31305366.wav	ambao hawalimi wala kufanya aina yeyote ya kilimo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29982058.wav	alipokuwa na umri wa miaka ishirini na mbili alikuwa amepokea ballon dor 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32090575.wav	vuso wa mwanangu hutoa majasho 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653654.wav	dalili za kawaida za malaria ni pamoja na kutetemeka kwa baridi na homa kali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28660697.wav	hivyo mzizi wa asili ni mzizi ambao hutokana na kitenzi halisi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36255431.wav	baada ya maongezi waliingizia utani kisha jacob akaaga kuondoka 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30623748.wav	ushirikiano unapatikana kwa watu kuungana pamoja 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30074472.wav	ilipelekea haja ya watumwa kuongezeka kutumika katika kilimo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37094552.wav	kwenye titi unaweza kukakaa katika maeneo aaa matano 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30495167.wav	la tanzania na zambia inayoanzia safari zake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36644607.wav	aliyekuwa amejiinamia akauliza aliyekuwa akimwita ni nani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31812268.wav	wakifuata fursa za uwekezaji na biashara za aina mbalimbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28718597.wav	alianza maisha ya kujitegemea akiwa na umri mdogo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28583949.wav	mwandishi wa barua aliandika ya kwamba aliwahi kula nusu nyingine ya figo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36013696.wav	kuna wengine viongozi wengine wa kule kule wamechukua sehemu zao wakawa wamejiwekea serikali zao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30308432.wav	wanyama na mimea pamoja nawakazi wa eneo hilo ni milioni moja 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37084903.wav	wa uendeshaji wa serikali kwa sababu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37099514.wav	kuzama kwa kisiwa cha maziwe ambacho kilikuwa mazalia ya kasa na samaki katika pwani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29058406.wav	ndio mwanzo wa utalii wa malindi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28669846.wav	kosa dogo katika kuandika linaweza kusababisha madhara makubwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35108002.wav	results ama matokeo ya uchaguzi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37098350.wav	ge linawezakawa ni bunge nzuri sana ambalo hatujapata kwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35181557.wav	wa hewa ndio hatari kubwa zaidi ya kimazingira inayokabili afya ya umma duniani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36251216.wav	wanigeria wengi kuwa magaidi walianza kutwaa mamlaka juu ya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28691193.wav	ngao bado hutumiwa na vikosi vya polisi na jeshi leo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30661095.wav	wachagga wana historia ndefu ya asili yao na ya maingiliano yao na makabila mengine 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36252627.wav	waziri wa mambo ya nchi za nje wa iran manseheran mutaki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30037930.wav	tunza vyakula katika hali ya joto na kuvifunika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30650346.wav	mbuni anaweza kuwaona adui zake wakiwa mbali sana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31272045.wav	watalii wanaotembelea burigi chato hupata nafasi ya kutembelea ziwa hilo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29799296.wav	wanaume wa kichagga hupendelea kufanya kazi mbali na kwao 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30047893.wav	alifunga kituo chao cha utafiti na udhibiti wa malaria 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29924274.wav	katika marekebisho hayo ilianzisha mjadala wa wananchi uliodumu kwa mwaka mmoja 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37091949.wav	na huenda amefariki dunia mpango alifanya mkutano huo akiwa hajavaa barakoa na akikohoa mbele 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30210008.wav	warsha ya kuchangia sentensi 	1
