sentence	gender	duration	audio
kwa mfano kwamba virusi havilengi makundi fulani ya jamii 	female_feminine	4.6875	common_voice_sw_35099286.wav
wengi wao hutunzwa na nyanya na babu wazee 	male_masculine	3.6075	common_voice_sw_29941785.wav
hupata baraka za kimasai kutoka kwa wamzee wa kimasai kutoka kwa jamii 	male_masculine	7.9635	common_voice_sw_30114484.wav
alikula samaki wote wa baba 	female_feminine	3.5355	common_voice_sw_34761102.wav
sudan walicheza fainali mbili mfululizo za mataifa ya afrika 	female_feminine	5.4075	common_voice_sw_30017274.wav
mia moja na ishirini kutoka iringa mjini 	female_feminine	4.2555	common_voice_sw_30177380.wav
simulizi inayoendana na ufafanuzi wa matukio yanayoripotiwa 	female_feminine	6.3075	common_voice_sw_30667250.wav
madiliko haya yalifanyika miaka miwili tu baada ya kuandikwa kwa katiba ya tanzania 	female_feminine	7.7475	common_voice_sw_30351545.wav
pep aliishia robo fainali kwa mara ya kwanza alipokuwa bayern 	female_feminine	4.4355	common_voice_sw_29944518.wav
kwenye nembo ya taifa kuna alama ya mwenge wa uhuru 	female_feminine	5.2275	common_voice_sw_30175864.wav
historia ya wajita inasemekana makabila mengi ya mkoani mara si wabantu asilia 	female_feminine	5.9475	common_voice_sw_29948493.wav
mwalimu nyerere wa tanzania alikuwa mfano bora 	male_masculine	4.1475	common_voice_sw_29839324.wav
ah nawewe sikupi 	male_masculine	3.2475	common_voice_sw_32244814.wav
kazi hizi ambazo hata serikali ya awamu ya kwanza ilizikazania sana mara baada ya 	male_masculine	10.1235	common_voice_sw_31321187.wav
ndege huyu huonekana katika nembo ya nchi za sudan na afrika kusini 	female_feminine	5.5155	common_voice_sw_29270144.wav
licha ya kuwa na wanyama wengine lakini ngombe ndio maalum kwa wamasai 	male_masculine	6.7035	common_voice_sw_36013449.wav
bawasiri ni mojawapo ya matatizo ambayo yanasumbua sana 	male_masculine	5.5155	common_voice_sw_31321690.wav
mbogwe mbunge ni augustino masele kupitia chama cha mapinduzi 	male_masculine	5.5155	common_voice_sw_36387977.wav
barack hussein obama ni raisi mwafrikamwamerika wa kwanza kushika wadhifa huo 	male_masculine	7.0635	common_voice_sw_30471011.wav
watu wanapata ajira kwa kuwa waongoza watalii kwenye hifadhi 	male_masculine	4.7235	common_voice_sw_30470954.wav
shule ya sekondari ya elboro mkoani arusha kaskazini mwa tanzania 	female_feminine	5.8035	common_voice_sw_29797317.wav
kuwa na usiri mkubwa na hakuna taarifa za kueleweka ni nini hasa chanzo chake 	female_feminine	5.6235	common_voice_sw_34747207.wav
matumaini yangu ni ya hakika 	female_feminine	3.2475	common_voice_sw_34958702.wav
nyumbaniingawa athari yake kwa afya ya wanadamu ndilo suala sugu 	male_masculine	4.3275	common_voice_sw_36390053.wav
mji mkuu wa tanzania ni jiji la dodoma 	male_masculine	4.3275	common_voice_sw_29457597.wav
katika kutembea alikutana na kibao alichokua akikitafuta alitembea na kukifuata kile kibao 	female_feminine	8.3235	common_voice_sw_34764776.wav
mitetemeko yote inayohusiana na milima ya litembo ilijengwa vibanda 	female_feminine	5.8035	common_voice_sw_30193248.wav
nitakupeleka radio tanzania uwaambie watanzania kwa njia ya radio 	male_masculine	5.7675	common_voice_sw_31407010.wav
ulinzi zaidi uongezwe kuvilinda vivutio vyetu vidumu milele 	male_masculine	5.2275	common_voice_sw_30071738.wav
maambukizi yanaweza kuendelea bila ya kuwa na dalili 	male_masculine	6.0555	common_voice_sw_29906240.wav
na muda wa chillax ni muhimu sana 	male_masculine	5.38765625	common_voice_sw_37223531.wav
chakula cha asili kama ilivyo kwa mkoa wote wa kagera ni ndizi 	female_feminine	6.7755	common_voice_sw_29519032.wav
jina hilo limetokana wakazi wa eneo hilo ambalo ni kabika la waluguru 	female_feminine	7.1715	common_voice_sw_30315594.wav
mara nyingine dhana ya kiuchumi huwa tu ni ya kueleza jinsi ya kitu 	female_feminine	7.9275	common_voice_sw_30175833.wav
lakini pia kwa wafanyakazi wanaoishi ndani ya kiwanda hicho 	male_masculine	4.6875	common_voice_sw_30363978.wav
uhamiaji huo ni moja ya maajabu kumi ya asili ya ulimwengu ya kusafiri 	male_masculine	6.32365625	common_voice_sw_30630992.wav
kama mtetezi wa masuala ya uongozi bora rais huyo mpya wa malawi anayezungumza kiingezera 	male_masculine	7.0275	common_voice_sw_35964218.wav
ni mrefu kuliko mito mingine ndani ya afrika 	male_masculine	4.9755	common_voice_sw_31737230.wav
mini kwa kufanya hivyo kutafungua mioyo mioyo ya wananchi hao 	female_feminine	5.2635	common_voice_sw_35172687.wav
kwa upande wa wasichana na mama wajawazito waliufanya kazi za ndani 	male_masculine	7.6035	common_voice_sw_37084845.wav
mpambano mkubwa zaidi baina ya vikosi vya tanzania 	female_feminine	5.0475	common_voice_sw_30585147.wav
pamoja na kusambaza dini ya uislamu 	female_feminine	3.3555	common_voice_sw_29793513.wav
lakini pia kwa makazi ya viumbe hai waishio majini 	female_feminine	3.8235	common_voice_sw_31285664.wav
vita baridi vilikuwa ni vita ambavyo havikutumia siilaha kama ilivyo kwa vita vingine 	female_feminine	7.1355	common_voice_sw_29959425.wav
aweze kutumwa na kufanya kazi mahali popote 	female_feminine	4.1835	common_voice_sw_36105514.wav
seneta obama pamoja na wangari maathai huko nairobi mwaka elfu mbili na sita 	male_masculine	7.0275	common_voice_sw_37096129.wav
alifanya hivyo ili kuleta muungano katika mapigano ya uhuru 	female_feminine	3.9675	common_voice_sw_29923851.wav
shirika la haki za kibinadamu hufanya mazungumzo ya majadiliano 	female_feminine	4.6875	common_voice_sw_34764785.wav
kitabu cha misamiati 	female_feminine	2.2755	common_voice_sw_35438237.wav
kinshasa ni nyumbani kwa idadi kubwa ya vituo vya redio na televisheni 	female_feminine	6.3075	common_voice_sw_28903338.wav
mapato hayo yalikuwa zaidi ya yale yaliyochumwa kwa kuuza mafuta 	female_feminine	5.6955	common_voice_sw_31272098.wav
napenda biashara ya kuuza nguo 	female_feminine	2.7435	common_voice_sw_35099718.wav
ni mbabe anayeonekana kufanya vizuri na kuchukua mikoba ya kufunga mabao 	female_feminine	5.8755	common_voice_sw_31446719.wav
mwaka elfu moja mia tisa na sabini na nane serikali iliunda bodi ya biashara 	male_masculine	5.9835	common_voice_sw_29936450.wav
familia yenye utajiri mkubwa huku wazazi wake walitalakiana 	male_masculine	5.2275	common_voice_sw_30180483.wav
ya mwili lakini anajifanya kuwa mwaminifu akitimiza yote anayoyahitaji msichana huyo 	female_feminine	7.6035	common_voice_sw_29790172.wav
mwenyewe aliposema kwamba wafuasi wake ni chumvi ya dunia 	female_feminine	4.8675	common_voice_sw_35442342.wav
lakini je hiari yetu ni kamili 	male_masculine	3.2475	common_voice_sw_29593678.wav
hasa kwa maamuzi yake aliyoyatoa kila 	female_feminine	4.73965625	common_voice_sw_30123643.wav
sawa na upungufu wa asilimia thelathini na tisa nukta moja 	female_feminine	4.8675	common_voice_sw_30581252.wav
samia suluhu alihutubia mkutano wa umoja wa mataifa 	female_feminine	4.7235	common_voice_sw_30031036.wav
gani yanayohitaji ufumbuzi wa aina gani hili ni jambo kubwa sana kwake japokuwa tutaendelea 	male_masculine	7.2435	common_voice_sw_37089251.wav
zenye heshima na matakwa mema kwa kila 	male_masculine	5.2635	common_voice_sw_35411294.wav
mwaka elfu moja mia tisa tisini na moja ni kumbukumbu tosha za mwanamuziki 	female_feminine	5.4075	common_voice_sw_34962791.wav
wanyama hao wametengwa kwenye maeneo maalumu kulingana na aina zao 	female_feminine	6.4875	common_voice_sw_30205439.wav
iko kusini magharibi mwa nchi 	male_masculine	3.4635	common_voice_sw_28695871.wav
kilwa ilikuwa mji mkubwa kuanzia mwaka elfu moja baada ya kristo 	male_masculine	4.9755	common_voice_sw_29787699.wav
bidhaa zake zilishika nafasi ya tatu barani afrika 	male_masculine	4.8675	common_voice_sw_29787566.wav
wenyeji wa kombe la dunia walikubali kichapo cha mabao saba 	male_masculine	5.1555	common_voice_sw_30204015.wav
ili waweze kuondokana na utumiaji wa madawa na hawa wanaouza madawa ya kulevya 	female_feminine	6.1635	common_voice_sw_35107820.wav
begi lake ni kubwa sana 	female_feminine	2.1675	common_voice_sw_34958220.wav
waliingia kwa kutumia kikosi kidogo cha magari na kuchoma nyumba mbili 	male_masculine	6.3435	common_voice_sw_29996073.wav
anataka kuwafukuza wazungu kutoka katika bara la afrika 	female_feminine	4.0755	common_voice_sw_29923003.wav
kanada na japani ambapo sera zenye nguvu sheria na mifumo ya 	female_feminine	6.9555	common_voice_sw_35409273.wav
kati ya wakazi asili wa mkoa ndio waarusha wameru wairaqw na wamasai 	female_feminine	7.9275	common_voice_sw_29789951.wav
bila kusahau ziwa nyasa eneo la kusini mwa tanzania 	male_masculine	4.7955	common_voice_sw_30638510.wav
hapo alijiunga na umonaki kwenye mlima sinai 	female_feminine	5.6235	common_voice_sw_29406911.wav
china inanununua wachezaji wanaokaribia kusitaafu 	male_masculine	4.9755	common_voice_sw_29796095.wav
uliotangulia maandiko yenyewe kwa karne kadhaa sehemu 	female_feminine	4.7235	common_voice_sw_35206858.wav
amepitia misuguano ya hapa na pale na viongozi wake 	female_feminine	4.1475	common_voice_sw_30585346.wav
hapo zamani wapare walikuwa wakijihusisha na shughuli mbalmbali kama vile kufua vyuma 	male_masculine	6.9555	common_voice_sw_29788487.wav
njia yangu iwe ndefu 	female_feminine	2.2035	common_voice_sw_35198833.wav
kituo hicho kipo katikati ya hamburg 	male_masculine	4.4355	common_voice_sw_28581559.wav
hifadhi hii inaundwa na vilima vilivyojipanga na kufunikwa na misitu minene 	male_masculine	4.7235	common_voice_sw_30434825.wav
kuna mmea wa kienyeji uitwao olari ambao unakua ukiwa mrefu na mwingi 	female_feminine	6.5235	common_voice_sw_30581763.wav
aliwahi kucheza timu ya taifa ya ujerumani 	male_masculine	5.1555	common_voice_sw_28825506.wav
kabla ya wangoni kuja songea na kujenga makazi yao 	female_feminine	4.2555	common_voice_sw_30025117.wav
ini hupata shida huvimba na kushindwa kufanya kazi vizuri 	female_feminine	4.5075	common_voice_sw_30436065.wav
karume angeendelea kutawala miaka kadhaa baadae 	female_feminine	5.0475	common_voice_sw_29925663.wav
makao makuu ya tanzania ni dodoma 	female_feminine	3.7875	common_voice_sw_29793425.wav
neno mbinga kwa kiswahili ni pinga 	male_masculine	4.6875	common_voice_sw_30020838.wav
thamani ya sarafu ilikuwa inalindwa na paundi ya uingereza 	male_masculine	5.4435	common_voice_sw_30314355.wav
yule kwa kuunda kiti kwa kuunda jahazi ni namba moja 	female_feminine	5.1555	common_voice_sw_31997620.wav
maeneo kadhaa yanaweza kubadilishana kati hizi tatu 	female_feminine	5.2275	common_voice_sw_28584380.wav
kupitia makadirio mengi afrika ina zaidi ya lugha elfu 	male_masculine	4.3275	common_voice_sw_28681232.wav
viti havijatosha 	male_masculine	2.0235	common_voice_sw_36042497.wav
ikulu imesema samia hassan ataongoza kikao cha baraza la mawaziri baada ya kulihutubia taifa 	female_feminine	7.6035	common_voice_sw_34917829.wav
mipango kuwahimiza wamasai kuachana na jadi ya uhamaji ili kuishi maisha ya kisasa bado 	male_masculine	6.3075	common_voice_sw_36318657.wav
kwamba ambayo makundi fulani hudai kuwa hupinga utegemeaj 	male_masculine	6.3075	common_voice_sw_36385151.wav
kijiografia inaendelea ndani ya kenya inapoitwa hifadhi ya masai mara 	female_feminine	6.9555	common_voice_sw_29790106.wav
biko aliwekewa vikwazo wakati wa kipindi cha ubaguzi wa rangi 	male_masculine	4.8675	common_voice_sw_37226246.wav
na zaidi ya mia moja kujeruhiwa vibaya 	female_feminine	4.1475	common_voice_sw_34761517.wav
kujiuzulu kutokana na chama hicho kutajwa kuhusika kwenye uchunguzi 	male_masculine	8.3955	common_voice_sw_34390842.wav
pande zote mbili ziliunda majeshi makubwa na kuwa na silaha nyingi 	female_feminine	5.8755	common_voice_sw_29789500.wav
nyerere inayobaki kuwa na vivutio vya wanyamapori na uoto wa asilia usio na kifani 	female_feminine	5.9475	common_voice_sw_30063154.wav
hata hivyo uchifu wake ulikwenda kwa mwanawe wa tano ambaye ni mtwa kilonge 	female_feminine	5.2275	common_voice_sw_29793037.wav
kumekuwa na hadithi nyingi juu ya eneo hilo ambazo nyingi ni za kutisha 	female_feminine	5.7675	common_voice_sw_30653637.wav
wanapita eneo hili kwa sababu ya kuwapo na chakula cha kutosha 	male_masculine	4.5075	common_voice_sw_30118063.wav
haya ni maneno kutoka kwenye barua ya patrice lumumba kwenda kwa mkewe pauline aliyoandika 	male_masculine	6.3435	common_voice_sw_37089688.wav
mfalme henry aliwaweka mabinti zake kwenye orodha 	male_masculine	5.8035	common_voice_sw_37083420.wav
mwezi wa pili mwaka elfu moja mia saba themanini na tisa alichaguliwa kuwa rais 	male_masculine	6.8835	common_voice_sw_37101486.wav
laki sita na elfu sabini na moja na mia sita na arobaini 	female_feminine	4.5435	common_voice_sw_37101395.wav
moto lissu alisema mbunge huyo wa mtama si shujaa na kumfananisha na waziri wa 	male_masculine	5.3355	common_voice_sw_36389580.wav
iddi amin dadaa aliajiriwa kwenye jeshi la nchi ya uganda 	female_feminine	4.3275	common_voice_sw_31285110.wav
milima yenye volkano na misitu yenye mandhari mazuri ya kupendeza 	female_feminine	5.8035	common_voice_sw_30028593.wav
wanajumuisha mwanamke mmoja kutoka upinzani mama magwira 	male_masculine	4.7235	common_voice_sw_36373274.wav
wamekuwa na uhusiano tangu siku nyingi 	female_feminine	3.7155	common_voice_sw_30717975.wav
hakikisha unaondoa ngozi zilizokufa mara kwa mara 	male_masculine	5.4435	common_voice_sw_29850241.wav
huyu alifahamika kwa jina la benito musolini 	female_feminine	4.8675	common_voice_sw_30364445.wav
vijana hawa hawakumuangusha pep katika mipango yake 	female_feminine	4.0035	common_voice_sw_31271424.wav
kuna mashamba makubwa kwenye kanda la pwani ya afrika ya mashariki 	female_feminine	4.9035	common_voice_sw_28666537.wav
akiwa na ambwene yesaya katika wimbo wa mfalme na malkia na amani 	female_feminine	5.7675	common_voice_sw_30087732.wav
katika hayo yote yosefu maria na yesu wako pamoja 	male_masculine	7.1355	common_voice_sw_28735579.wav
ningependa kuelezea masikitiko yangu kwa kumpoteza kijana wa afrika 	female_feminine	6.89965625	common_voice_sw_30003841.wav
ronaldo alianza vizuri michuano ya kombe la dunia 	male_masculine	4.6155	common_voice_sw_30091176.wav
hata ikiwa ndivyo ilivyokuwa ni juu yangu 	male_masculine	4.0755	common_voice_sw_28695670.wav
kinachofanyika apo ni kutafutwa kwa wakalimani 	female_feminine	3.3555	common_voice_sw_29923723.wav
afrika mashariki ilianzisha umoja wao chini ya nyerere 	male_masculine	5.8035	common_voice_sw_29795499.wav
hizi ni pamoja na 	female_feminine	2.3475	common_voice_sw_28666649.wav
matibabu haya ni ya bei ghali 	male_masculine	2.9955	common_voice_sw_37092364.wav
yesu kafa msalaba yahwe ili mimi niokolewe 	male_masculine	3.9675	common_voice_sw_37225982.wav
maeneo ya india na thailand umetajwa kuwa hatari sana 	female_feminine	5.0475	common_voice_sw_30360131.wav
nkrumah alitoka katika chama hicho na kuuunda chama kingine 	female_feminine	4.9035	common_voice_sw_30073321.wav
dola miji ilikuwa muhimu sana katika nchi nyingi kihistoria 	female_feminine	6.0555	common_voice_sw_28903544.wav
tangu kale anaheshimiwa na madhehebu mbalimbali ya ukristo kama mtakatifu 	male_masculine	7.0275	common_voice_sw_28691117.wav
jirani ingawa kagame anakanushahuyu ndiye muammar gaddafi aliyeiongoza libya kwa miongo minne bila 	female_feminine	6.7755	common_voice_sw_34946576.wav
rais samia amesema kanisa hilo lina mchango mkubwa katika utoaji wa huduma za jamii 	female_feminine	6.4155	common_voice_sw_35198801.wav
walikaa jangwani katika maeneo yaliyokuwa mbali na miji na vitovu vya 	female_feminine	7.0275	common_voice_sw_34746468.wav
unaweza kukuta kuna wakati ngombe wa wamasai wanachunga pamoja na pundamilia katika mbuga 	female_feminine	7.6035	common_voice_sw_29792051.wav
hivyo mzizi wa asili ni mzizi ambao hutokana na kitenzi halisi 	male_masculine	7.0635	common_voice_sw_28660697.wav
mtaalam wa ufundi alidakia kwa kukubali kama alikuwa akisubiri kauli ya jacob 	male_masculine	6.1275	common_voice_sw_36253960.wav
sherehe ya tohara ambayo inafanywa bila dawa ya kugandisha misuli hii tohara hufanywa na 	female_feminine	8.5755	common_voice_sw_34598894.wav
anatajwa kuwa ndiye chachu ya timu hiyo kuitwa jina la simba 	male_masculine	8.1435	common_voice_sw_30334849.wav
kuwepo kwa molekulielekezi za aksoni kama vile semaforini na 	female_feminine	7.4235	common_voice_sw_34917028.wav
tisini na nne chini ya utawala wa chama kimoja wa dikteta hastings kamuzu banda 	male_masculine	7.1355	common_voice_sw_37089503.wav
silaha zote pamoja na ramia ndogo zilizotekwa zilipelekwa iringa kalenga na kuhifadhiwa ghalani 	female_feminine	8.0355	common_voice_sw_34597432.wav
magofu ya kihistoria bagamoyo hatarini kutoweka 	male_masculine	5.2275	common_voice_sw_29947430.wav
blob anaweza kuishi kwa muda mrefu sana 	male_masculine	4.4355	common_voice_sw_31409531.wav
andika sentensi zote kwa kitabu 	male_masculine	3.2115	common_voice_sw_36386306.wav
utunzaji wake wa mila na tamaduni zao 	male_masculine	4.6875	common_voice_sw_30122645.wav
alijiwekea heshima kubwa kwa mashabiki 	female_feminine	3.0675	common_voice_sw_31285909.wav
viongozi walikuwa wakitawala kwa njia ya udikteta 	male_masculine	4.8675	common_voice_sw_30334145.wav
kutoka daressalaam hadi mkoani geita kaskazini magharibi mwa tanzania 	male_masculine	7.2075	common_voice_sw_29904879.wav
alikuwa ni rais wa kwanza wa kenyaalizaliwa mwelfu moja mia nane tisini na 	female_feminine	7.5675	common_voice_sw_34746635.wav
siku ya saba ama sabato ilianzishwa na mungu mapema sana hata kabla dhambi haijawepo 	female_feminine	7.0275	common_voice_sw_35099448.wav
ugonjwa wa malaria kocha mkuu wa timu ya manchester united 	female_feminine	4.3635	common_voice_sw_34917727.wav
huyu ndiyo samia suluhu hassan mwenye haiba ya ukimya 	female_feminine	4.0755	common_voice_sw_37092407.wav
mcheza na tope humrukia 	male_masculine	3.5355	common_voice_sw_35756543.wav
mazingira ni jumla ya mambo yote yanayomzuguka kiumbe katika maisha yake 	male_masculine	7.7475	common_voice_sw_30007271.wav
tarehe kamili ya kufariki kwake haijulikani 	male_masculine	3.6075	common_voice_sw_28681645.wav
umuhimu wa kuwepo kitabu chenye kuhusisha watanzania wote kwanza 	female_feminine	6.2355	common_voice_sw_35183943.wav
pamoja na magonjwa mengine ya zinaa kwa ujumla 	male_masculine	4.9035	common_voice_sw_30661059.wav
ukiachana na madaraja ambayo yamemtambulisha vilivyo 	female_feminine	4.6155	common_voice_sw_29790200.wav
hii ni heshima kubwa sana kwa kocha pep guardiola 	female_feminine	4.5075	common_voice_sw_31446743.wav
lakini hasa wa jamii ya wakushi wa afrika mashariki 	female_feminine	5.0835	common_voice_sw_30638442.wav
hakuwaamini mawakili wa serikali licha ya kuwa ni wanataaluma wenzake 	male_masculine	6.71965625	common_voice_sw_30628531.wav
ilikuwa shule ya kwanza ya biashara ya kijani nchini afrika 	male_masculine	5.9835	common_voice_sw_28830745.wav
wakati mchakato huo ukiendelea wa kumpata mrithi wa kiti 	male_masculine	5.6235	common_voice_sw_29796496.wav
nahodha wa meli ya bukoba alikuwa anaitwa jumanne mwiru 	female_feminine	5.6955	common_voice_sw_30080332.wav
watu wengine wanaweza kuwa na aina zote mbili za dalili kwa wakati mmoja 	male_masculine	5.0475	common_voice_sw_29619347.wav
watu kutoka maeneo ya kongo walihamia pwani ya afrika ya mashariki 	female_feminine	4.3275	common_voice_sw_31285837.wav
desemba ni msimu wa mvua 	male_masculine	2.5635	common_voice_sw_36045389.wav
walikuwa wana wawili na mabinti wawili 	male_masculine	3.7155	common_voice_sw_28670250.wav
wagogo wamekuwa wakijenga nyumba ambazo kwa kigogo huitwa itembe 	male_masculine	4.8675	common_voice_sw_30020210.wav
kabila kubwa ni lile la wasukuma 	female_feminine	4.4355	common_voice_sw_28669853.wav
kwenyu hakufungwi nlango usiku 	female_feminine	5.0475	common_voice_sw_31909821.wav
utajiri wa msitu huu ni kwa aina tofauti za ndege 	female_feminine	5.0835	common_voice_sw_29797052.wav
karagwe kwenye njia kuu ya biashara ya kimataifa na kupunguza umaarufu wake 	male_masculine	6.9555	common_voice_sw_36617434.wav
ni vema pia kusema kuwa shule hizo huvutia wanafunzi kutoka tanzania nzima 	male_masculine	5.1555	common_voice_sw_30020071.wav
masuala ya usawa wa kijinsia itabaki kuwa ndoto 	female_feminine	5.8755	common_voice_sw_30364491.wav
kuongezeka biashara ya bidhaa huduma na mtaji baina ya nchi ni athari kuu 	female_feminine	6.4155	common_voice_sw_30591025.wav
utafiti kwenye kasoko ya maundi umeonyesha ya kwamba uoto wa kilimanjaro ulibadilika 	male_masculine	6.8475	common_voice_sw_29937876.wav
ni kitoweo kitamu sana kwa mujibu wa wenyeji na watalii pia 	female_feminine	7.2435	common_voice_sw_30495093.wav
pia hulima mazao mengine kama mpunga tumbaku mahindi viazi dengu na matunda 	female_feminine	8.12365625	common_voice_sw_30079660.wav
kutoka nje yanaweza kupata leseni ya biashara 	female_feminine	4.5435	common_voice_sw_37215426.wav
steve biko alipatwa na majeraha makubwa kichwani baada 	female_feminine	4.7235	common_voice_sw_37223930.wav
michuano ya mwaka huu imechezwa barani ulaya kwenye nchi kumi na moja 	male_masculine	7.0275	common_voice_sw_30182512.wav
vuso wa mwanangu hutoa majasho 	male_masculine	3.9675	common_voice_sw_32090575.wav
magufuli alipeperusha bendera ya chama cha mapinduzi 	male_masculine	5.7675	common_voice_sw_29935680.wav
aliunda taasisi ya utafiti wa kiafrika 	female_feminine	4.5075	common_voice_sw_28748539.wav
ni muziki wenye kuzingatia maadili ya kiafrika kabisa 	male_masculine	4.3635	common_voice_sw_36383686.wav
usipake ngozi yako vipodozi mara kwa mara 	male_masculine	3.1755	common_voice_sw_29963855.wav
aliyomaliza mwaka elfu moja mia tisa tisini 	female_feminine	5.2275	common_voice_sw_30654079.wav
blob anabadili sehemu za kuishi kutokana na hali ya hewa 	male_masculine	5.8755	common_voice_sw_30117893.wav
nimepata dhahabu kwake mugudha 	female_feminine	3.3555	common_voice_sw_36038482.wav
wengine hutoa maelezo juu ya imani mbalimbali kama sababu ya desturi hiyo 	male_masculine	6.5235	common_voice_sw_28820746.wav
wanawake ndio wenye kuhangaikia maslahi ya jamii kuanzia asubuhi hadi jioni 	female_feminine	5.7675	common_voice_sw_29787920.wav
dalili za kawaidakohozi za maambukizi ya kifua kikuu kinacholeta madhara ni kikohozi sugu 	female_feminine	9.0075	common_voice_sw_30628347.wav
kama njama ya mtengenezaji wa filamu wa ufaransa 	female_feminine	5.4435	common_voice_sw_36251721.wav
mila za kingoni ndoa za koo moja huwa zinapitia katika matukio kadhaa 	male_masculine	5.8035	common_voice_sw_30354900.wav
mabasi na malori kutoka serikalini na kwa kampuni binafsi yalitumika kupeleka wapiganaji 	male_masculine	7.1355	common_voice_sw_30121770.wav
kwa sababu zinaendesha mitambo mbalimbali kama vile lifti 	female_feminine	4.7235	common_voice_sw_30581017.wav
ufaransa ndiyo waliyokuwa waenyeji wa michuano 	male_masculine	5.5155	common_voice_sw_31305810.wav
kulikuwa na jamaa mmoja amesimama jirani kabisa na mlango 	male_masculine	6.4875	common_voice_sw_34390920.wav
tangu kale anaheshimiwa na baadhi ya waorthodoksi na waorthodoksi wa mashariki kama mtakatifu 	female_feminine	7.5675	common_voice_sw_29520615.wav
ngeni alinipa mia saba 	male_masculine	2.7075	common_voice_sw_36385532.wav
serikali itaendelea kutoa ushirikiano katika utoaji huduma hizo za jamii 	female_feminine	6.4875	common_voice_sw_34896064.wav
mila na desturi za wangoni katika kuposa wanawake 	female_feminine	4.6875	common_voice_sw_30354473.wav
wachambuzi na wakaazi waelezea matarajio yao katika utawala wa rais samia 	female_feminine	6.4875	common_voice_sw_34748538.wav
wengi wao hawajasoma kabisa lakini ni matajiri wakubwa 	male_masculine	4.9755	common_voice_sw_29822903.wav
tatu mbili moja huruhusu timu kuwa na viungo wane hadi watato 	male_masculine	6.5955	common_voice_sw_30436965.wav
ule ya utekelezaji wa sera ya taifa ya mazingira 	female_feminine	3.9675	common_voice_sw_34958960.wav
milima ya katete na milima ya katutu 	female_feminine	3.51565625	common_voice_sw_31812394.wav
tumekukusanyia baadhi ya sababu zinazopelekea watu wengi kupendelea kwenda kutalii mkoa wa tanga 	male_masculine	7.9275	common_voice_sw_29997174.wav
wanamkumbuka kama mama wa taifa 	female_feminine	2.5275	common_voice_sw_30072637.wav
alitoa hotuba muhimu akijitambulisha kama mzao wa vizazi vingi 	female_feminine	7.15165625	common_voice_sw_30124949.wav
rufu kama meli kijana aliyezaliwa tarehe mbili ya mwezi novemba 	female_feminine	5.9835	common_voice_sw_34906883.wav
kilipovamia hoteli moja na kuharibu mali na bidhaa zilimo 	female_feminine	4.5435	common_voice_sw_35099720.wav
mikoa ya northern ireland iliendelea kuwa sehemu za ufalme wa muungano 	female_feminine	6.3435	common_voice_sw_28698952.wav
ee kuitikia haya matakwa yao 	female_feminine	3.1035	common_voice_sw_34958875.wav
malaria huweza kugundulika kwa kutumia vipimo vya damu 	female_feminine	4.3275	common_voice_sw_35146074.wav
alipendwa na kukaribishwa na mwamududa kuishi kwake 	female_feminine	4.9755	common_voice_sw_29924504.wav
