audio	sentence	gender	duration
common_voice_sw_30382206.mp3	baadhi ya mashabiki waliunga mkono kile alichokizungumza andy 	female_feminine	7.2435
common_voice_sw_30566941.mp3	rose muhando alizawadiwa tuzo ya mtunzi mzuri wa nyimbo 	female_feminine	9.5475
common_voice_sw_30640488.mp3	antoine grizman alitimiza kazi yake aliyotumwa 	female_feminine	5.5875
common_voice_sw_30356900.mp3	kuchangia katika uhamasishaji wao wa muda mrefu kisiasa 	female_feminine	6.5235
common_voice_sw_31441372.mp3	kila kabila lina sifa zake ambazo ni tofauti 	male_masculine	5.9475
common_voice_sw_29805299.mp3	messi alirudi kwenye kiwango cha juu na kuvunja rekodi ya magoli mengi kwa msimu 	male_masculine	7.3155
common_voice_sw_36641966.mp3	ya maneno au muundo wasentensi za kiswahili 	female_feminine	4.0035
common_voice_sw_30269413.mp3	maana vijana na wazee walikuwa huru kupitia juhudi zake 	female_feminine	4.9035
common_voice_sw_29796249.mp3	soka ya taifa ya ufukweni na timu za soka za taifa za vijana 	male_masculine	5.5875
common_voice_sw_29787562.mp3	muziki wa kitamaduni wa kimasai huwa na sauti 	male_masculine	6.3435
common_voice_sw_29925055.mp3	kazimzumbwi ina ukubwa wa takribani hekta elfu tatu 	female_feminine	5.3355
common_voice_sw_35106370.mp3	nenda ukawasaidie wale kina dada 	female_feminine	3.1035
common_voice_sw_30176574.mp3	wapare wengine wanaishi katika maeneo mbalimbali 	female_feminine	4.3635
common_voice_sw_28987652.mp3	nyota za meza ni chache na dhaifu sana 	male_masculine	3.9675
common_voice_sw_31369759.mp3	wasukuma limetokana na neno sukuma kutoka kaskazini 	male_masculine	5.6235
common_voice_sw_31322786.mp3	ambao huchukua dawa za kurefusha maisha yao 	male_masculine	4.2555
common_voice_sw_29613720.mp3	pia ni msitu ambao una wanyama wengi zaidi ya misitu mingine duniani 	male_masculine	7.6035
common_voice_sw_28670603.mp3	kwa matumizi kwenye ndege kuna vipimo sanifu vidogo zaidi 	male_masculine	4.9755
common_voice_sw_28815559.mp3	iko katika kusini mashariki ya marekani bara 	male_masculine	4.8675
common_voice_sw_29958338.mp3	aligombea na kuchaguliwa kuwa mbunge wa jimbo la ruangwa mkoani lindi 	male_masculine	6.7755
common_voice_sw_30671442.mp3	hadi kufikia mwaka wa elfu mbili na kumi 	male_masculine	3.9675
common_voice_sw_30363149.mp3	dhana tatu kuu ni kwamba ukimwi unaweza kusambazwa kwa kumgusa mtu 	female_feminine	4.7235
common_voice_sw_31787732.mp3	ndege kama vile flamingo na korongo hupatikana kwa wingi 	female_feminine	4.0755
common_voice_sw_37225199.mp3	kuna ujumbe ambao rais samia ameutoa katika siku zake mia moja za kwanza 	male_masculine	5.4435
common_voice_sw_35181719.mp3	maelezo ya historia yanaonyesha kuwa utawala wa wareno kilwa kisiwani 	female_feminine	5.6235
common_voice_sw_34745283.mp3	watu tisa wameripotiwa kuaga dunia katika tukio hilo 	female_feminine	5.0475
common_voice_sw_30574389.mp3	pia ipo bandari ya free town nchini siera lione 	female_feminine	4.5075
common_voice_sw_29963731.mp3	blob hawezi kutatua migogoro yoyote hile 	male_masculine	3.2475
common_voice_sw_29792830.mp3	serikali za kikoloni zilikuwa zinaruhusu vyama vya kijamii 	female_feminine	6.7035
common_voice_sw_29842745.mp3	mapadre wakaona akili yake wakamsaidia kusoma ualimu uko makerere ugand 	male_masculine	7.4235
common_voice_sw_28582625.mp3	mwaka huo ulikuwa mfupi kuliko mwaka wa jua kiasi cha karibu robo siku 	male_masculine	5.9835
common_voice_sw_37099200.mp3	inashughulikia kanuni za fedha na sheria ndogo ndogo za wafanyakazi 	male_masculine	4.4355
common_voice_sw_30173835.mp3	kuacha mtaro wa kazinga kama mabaki ya muungano huo 	female_feminine	5.8755
common_voice_sw_31326289.mp3	watoto wanaweza kuacha shule kwa sababu ya kipaji 	male_masculine	4.5075
common_voice_sw_37229703.mp3	usisahau kwamba pele ni mmoja kati ya wachezaji wanne duniani 	male_masculine	4.4355
common_voice_sw_29620658.mp3	kuna tofauti kati ya michezo ya kiangazi na michezo ya majira ya baridi 	female_feminine	5.0475
common_voice_sw_29898411.mp3	kabla ya kuhamia klabu ya feberbahce uturuki alikuwa akichezea aston villa timu ya uingereza 	male_masculine	8.7555
common_voice_sw_30574750.mp3	kwa ziara zinazochukua saa kadhaa nawa mikono mara kwa mara ukiwa katika nyumba hiyo 	female_feminine	6.4875
common_voice_sw_29993434.mp3	mechi nyingi za michuano la kombe la dunia zilifanyika mjini azteca 	male_masculine	5.6235
common_voice_sw_30653488.mp3	kiwili ni msamiati mwingine wa kipare 	female_feminine	3.4275
common_voice_sw_29940494.mp3	mpira wa sasa umekua laini tofauti na miaka ya nyuma 	female_feminine	4.3275
common_voice_sw_30053887.mp3	wataalamu wasio wachache wanasema mwisho wa vita kuu ya kwanza 	female_feminine	6.4155
common_voice_sw_30630474.mp3	muda mzuri wa kutembelea ni kuanzia mwezi juni mpaka septemba 	female_feminine	4.6875
common_voice_sw_29788665.mp3	mwaka wa mambo mazito ilikuwa ndiyo mwaka 	male_masculine	5.0475
common_voice_sw_30638428.mp3	timu ya taifa italia ilifanikiwa kushinda fainali za kombe la dunia mara mbili mfululizo 	female_feminine	7.0635
common_voice_sw_30181331.mp3	watalii hupita kwenye magofu haya wakiyachungulia baadhi wakiyapiga picha kandokando ya barabara nyembamba 	male_masculine	9.0435
common_voice_sw_31409242.mp3	amekuwa kiongozi bora kwa kila mtu hapa nchini 	male_masculine	4.1475
common_voice_sw_29902195.mp3	baadae jokate anaangalia nyuma yake na kufurahikia mno yale ambayo ameweza kuyafikia 	male_masculine	8.1075
common_voice_sw_30350604.mp3	utalii husaidia kuongezeka kwa mzunguko wa fedha 	female_feminine	5.4435
common_voice_sw_30667250.mp3	simulizi inayoendana na ufafanuzi wa matukio yanayoripotiwa 	female_feminine	6.3075
common_voice_sw_31406016.mp3	mabadiliko haya kwenye barafuto za kilimanjaro zinalingana 	female_feminine	4.3635
common_voice_sw_30326814.mp3	kama vile china na india pia malaysia na ufilipino 	male_masculine	4.0755
common_voice_sw_29805621.mp3	kombe la dunia lilifanyika nchini itali 	male_masculine	3.6075
common_voice_sw_29995704.mp3	kunyongwa kisheria hakujulikani na malipo ya kawaida kwa ngombe hutosheleza mambo 	male_masculine	6.7755
common_voice_sw_35104146.mp3	titanic ilikuwa imebeba abiria zaidi ya nusu ya uwezo wake 	female_feminine	4.8675
common_voice_sw_30180898.mp3	njiani aliangamiza vijiji alivyokutana navyo 	male_masculine	4.5075
common_voice_sw_37086779.mp3	ni kielelezo cha ineffiency tu yaani kwamba ile 	male_masculine	4.7235
common_voice_sw_35279233.mp3	bidi kuwe na serikali ya umoja ambayo inahakikisha katika viama vyote vinakuwa included 	female_feminine	6.3435
common_voice_sw_37092628.mp3	zugu alijitahidi kukabiliana na maji ili amtoe jacob 	male_masculine	6.1995
common_voice_sw_29897831.mp3	jose mourinho na makocha wengine wakawa waasisi wa soka la kujihami 	male_masculine	6.9555
common_voice_sw_35214573.mp3	yalivyopakana kwa mfano kivunjo kinafanana na kioldimoshi vile vile kisiha kinafanana sana na kimachame 	female_feminine	8.2875
common_voice_sw_31406078.mp3	magufuli alikuwa rais wa tanzania katika awamu ya tano 	female_feminine	4.3275
common_voice_sw_30437856.mp3	alipojiunga na wapiganaji wa mujahideen kupigana na 	female_feminine	4.1835
common_voice_sw_29642753.mp3	kila aina ina faida na hasara yake 	female_feminine	4.2555
common_voice_sw_30008199.mp3	hasa wa kanisa katoliki pia siku hizi hata mabondeni 	male_masculine	4.9035
common_voice_sw_35284628.mp3	hawezi kujidanganya ni taifa ambalo mpaka sasa lina matatizo makubwa sana ya 	female_feminine	5.5875
common_voice_sw_29937127.mp3	kusababisha zaidi ya watu elfu moja kupoteza maisha katika meli hiyo 	male_masculine	5.6235
common_voice_sw_29822618.mp3	uchimbaji wa madini ya kobalti unatoa fursa nyingi sana kwa taifa hilo 	male_masculine	5.8035
common_voice_sw_30079931.mp3	kila swali kwenye mtihani wangu lilikuwa gumu 	female_feminine	4.95565625
common_voice_sw_31370833.mp3	mchanga huo hupita juu ya bahari atlantic hadi katika msitu wa amazon 	male_masculine	9.5475
common_voice_sw_35412375.mp3	kwamba haki za binadamu zinaheshimiwa mfano haki ya kupata elimu afya 	male_masculine	6.7755
common_voice_sw_29959526.mp3	pep guardiola hapendi jambo la kufukuzwa litokea kwake 	male_masculine	5.8755
common_voice_sw_29351599.mp3	makampuni haya yalikuwa na athira kubwa 	female_feminine	4.1835
common_voice_sw_35107823.mp3	upungufu wa uchafuzi wa hewa hauathiri ukuzi wa kibiashara 	female_feminine	5.5875
common_voice_sw_36615626.mp3	tunaopaswa kufahamu kuhusu madhara ya ugonjwa wa malaria 	female_feminine	4.3635
common_voice_sw_30008296.mp3	linalotokana na neno la kimasai siringiti lenye maana ya uwazi usio na mwisho 	male_masculine	6.7755
common_voice_sw_29895541.mp3	aliapishwa kama waziri mkuu wa kenya baada ya miaka zaidi ya arobaini ya kukoma 	male_masculine	7.7835
common_voice_sw_31271655.mp3	viongozi wa shirazi association ni thabit kombo na jecha muhidini 	female_feminine	5.2275
common_voice_sw_29797149.mp3	mary leakey hakuweza kutamka neno olduvai 	male_masculine	4.0035
common_voice_sw_30075106.mp3	katika miaka ya elfu moja mia moja na tisa 	female_feminine	4.4355
common_voice_sw_35156146.mp3	wanasheria wanadadisi sababu ya kukosefu kwa ufafanuzi 	female_feminine	5.2275
common_voice_sw_29848315.mp3	mungu ibariki afrika pia mungu ibariki tanzania 	female_feminine	5.5155
common_voice_sw_30568091.mp3	madini yaliyopo katika taifa letu la tanzania 	female_feminine	5.5875
common_voice_sw_31581517.mp3	zamadamu alikuwa akiishi kwenye bonde la ufa 	female_feminine	4.7235
common_voice_sw_37086886.mp3	biashara hiyo iliendelea kwa siri katika maeneo mengine 	male_masculine	3.3555
common_voice_sw_29713327.mp3	ndiyo sababu anaheshimiwa na madhehebu mbalimbali kama mtakatifu mfiadini 	female_feminine	6.1635
common_voice_sw_36387493.mp3	rai hiyo imetolewa jijini 	male_masculine	2.3475
common_voice_sw_30175984.mp3	dhidi ya marekani na kila rafiki wa marekani 	female_feminine	5.0475
common_voice_sw_35214571.mp3	wapagazi wao walibeba bidhaa kutoka zanzibar zilizobadilishwa kwa pembe za ndovu 	female_feminine	5.6955
common_voice_sw_30180515.mp3	wasukuma mchanganyiko kutoka kahama na tabora 	male_masculine	3.8955
common_voice_sw_29593678.mp3	lakini je hiari yetu ni kamili 	male_masculine	3.2475
common_voice_sw_29898977.mp3	adolf hilter alikuwa mkurugezi wa jeshi la ujerumani 	male_masculine	4.7235
common_voice_sw_37092081.mp3	mwaezi wa saba mwaka elfu mbili kumi na nane 	male_masculine	4.3275
common_voice_sw_35107949.mp3	na mara hii kuna taarifa kuhusiana na suala la wachezaji 	female_feminine	4.7955
common_voice_sw_30450852.mp3	manchester united ilitwaa ubingwa wa ulaya kwa kuifunga benfica ya ureno 	male_masculine	5.9475
common_voice_sw_37094972.mp3	akiptwa na mpinzani wake daktari salmin akipata asilimia hamsini nukta mbili nne 	male_masculine	7.7475
common_voice_sw_35104894.mp3	mtangulizi wake vladimir putin akawa waziri mkuu kulingana na 	female_feminine	6.1635
common_voice_sw_36381519.mp3	wabantu waliwaua kikatili wamasai kipindi chakula chao kikuu mifugo 	male_masculine	5.6955
common_voice_sw_29259453.mp3	baba yake alikuwa mfalme wa poland 	female_feminine	4.0755
common_voice_sw_36383742.mp3	hupewa maelekezo na ushauri unaohusiana na majukumu yao mapya 	male_masculine	4.7235
common_voice_sw_29778817.mp3	imepakana na uswisi na austria 	female_feminine	4.5075
common_voice_sw_37094900.mp3	sawa sawa 	male_masculine	1.8075
common_voice_sw_30327490.mp3	barabara wilayani humo kama katika wilaya nyingine 	female_feminine	5.2275
common_voice_sw_35104405.mp3	wa mbanza kongo baada ya wafalme kuwa wakristo 	female_feminine	6.5235
common_voice_sw_35411837.mp3	serikali ya india imefanya majaribio mawili ya silaha zake za nyuklia 	male_masculine	9.2235
common_voice_sw_34829113.mp3	achana naye hana nguvu 	female_feminine	3.4275
common_voice_sw_28662062.mp3	kwenye nusu ya kaskazini kuna maziwa mengi 	male_masculine	4.6875
common_voice_sw_29946777.mp3	wanasayansi wanadai kuwa eneo hilo lina maji yenye chumvi na yasiyo na chumvi 	male_masculine	6.8835
common_voice_sw_29022559.mp3	alikuwa mwalimu wa mshairi wa mombasa w e taylor 	male_masculine	5.3355
common_voice_sw_35099677.mp3	wenzake shuleni walishangaa mbona alikuwa akilia wakati wote na kushika kifua chake kwa uchungu 	female_feminine	6.7755
common_voice_sw_36038750.mp3	nyurojenesi ya matibabu hujumuisha upunguzaji matumizi kwa 	female_feminine	5.5155
common_voice_sw_29798606.mp3	mfumo ulitegemea zaidi mchezo wa pasi fupi fupi na uwezo binafsi wa wachezaji 	female_feminine	5.8755
common_voice_sw_37223773.mp3	shirika kama royal niger company zilipata maeneo 	male_masculine	2.8875
common_voice_sw_29419992.mp3	kuna kisiwa kikubwa cha madagaska na funguvisiwa mbalimbali 	male_masculine	7.4955
common_voice_sw_29896938.mp3	hushughulika pia ukubwa na usambazaji wa faida kutoka kwenye biashara 	male_masculine	7.0275
common_voice_sw_30319970.mp3	na maana ya mongo mongoso leo ni tembo dume katika kabila lao 	male_masculine	7.0275
common_voice_sw_28690254.mp3	pia alikuwa na kipaji cha kuandika 	male_masculine	3.7875
common_voice_sw_35586678.mp3	lugha za makabila hayo kufanana kwa takribani asilimia tisini 	female_feminine	5.8755
common_voice_sw_29995573.mp3	anakaa dakika kumi na tano mpaka ishirini kuanza kutembea 	male_masculine	8.5755
common_voice_sw_30016584.mp3	wakati wa vita kuu ya kwanza ya dunia 	male_masculine	3.4635
common_voice_sw_28873922.mp3	mkono wa kaskazini huitwa mkondo wa atlantiki ya kaskazini 	female_feminine	7.2435
common_voice_sw_36390419.mp3	hawai ni kwetu 	male_masculine	2.3475
common_voice_sw_35105141.mp3	shukran za dhati zimwendee nurdin sulemani pamoja na victor 	female_feminine	5.9835
common_voice_sw_29936411.mp3	pep na jose mourinho wote ni washindani 	male_masculine	3.8235
common_voice_sw_28883789.mp3	alikuwa mwanamke wa kwanza kuchaguliwa na kuongoza nchi ya kiislamu 	female_feminine	6.1635
common_voice_sw_34391032.mp3	ya kumi na tisa wahamiaji walifika pia kutoka 	male_masculine	6.7035
common_voice_sw_30017187.mp3	maamuzi aliyefanya kiongozi huyo aliwashangaza watu wengi 	male_masculine	5.1555
common_voice_sw_30354905.mp3	alikuwa mfalme wa buganda anayejulikana kama mfalme freddie 	male_masculine	5.0475
common_voice_sw_34942575.mp3	dishi wa habari yaani kamwe hawatujali 	female_feminine	3.8955
common_voice_sw_28878070.mp3	sehemu kubwa ya eneo hutumiwa kwa kilimo 	male_masculine	4.9035
common_voice_sw_31324001.mp3	wengine wamejaribu kuona msingi wa jina katika lugha ya kichaga 	male_masculine	9.6555
common_voice_sw_37229626.mp3	na moja mikononi mwa vikosi vya baraza la mpito na ni baada ya kuondolewa 	male_masculine	7.3875
common_voice_sw_31823795.mp3	wanyaturu ni moja ya makabila yanayojumlishwa katika kundi la nilo hamites 	female_feminine	6.6675
common_voice_sw_30341954.mp3	kwa sababu kadiri unavyofukua unakuta mawe yaliyojengwa 	male_masculine	6.3795
common_voice_sw_30582819.mp3	maeneo ambayo sisi tumekuwa tukiyatazama tu pasipo kupata muda wa kwenda kujifunza huko 	male_masculine	7.6035
common_voice_sw_28834519.mp3	kuna idadi kubwa ya wanyamapori 	female_feminine	4.2555
common_voice_sw_30527285.mp3	hifadhi inafikika wakati wote wa mwaka hasa mwezi disemba februari na mei 	female_feminine	6.5955
common_voice_sw_36617289.mp3	idi amin dada alikuwa mwanajeshi kutoka nchi ya uganda aliyepindua serikali na kujifanya rais 	female_feminine	8.0355
common_voice_sw_37099514.mp3	kuzama kwa kisiwa cha maziwe ambacho kilikuwa mazalia ya kasa na samaki katika pwani 	male_masculine	6.8115
common_voice_sw_37100697.mp3	benki inatoa elimu kwa umma kupitia programu mbalimbali 	female_feminine	7.4955
common_voice_sw_30320348.mp3	mlima mlimu pamoja na ule mlima mlomboza 	male_masculine	5.8755
common_voice_sw_29789862.mp3	umiliki wa ardhi umeongezeka kwa wanawake kutoka asilimia sita 	female_feminine	5.8755
common_voice_sw_29793927.mp3	walipoteza mzazi mmoja au wazazi wote kwa ukimwi 	female_feminine	3.9675
common_voice_sw_30583013.mp3	alipata shahada ya uzamili ya sayansi katika kemia chuo kikuu salford nchini uingereza 	male_masculine	8.4675
common_voice_sw_28673117.mp3	lakini waprotestanti kwa jumla ni wengi zaidi 	male_masculine	4.6875
common_voice_sw_35108042.mp3	desmond tutu ni kiongozi wa kidini ambae alikuwa anaamasisha upendo umoja na amanipia 	male_masculine	8.1075
common_voice_sw_30581577.mp3	au labda yanaumiza sana bali wapenzi wenyewe ndio wenye shida hivyo vinajana wanapaswa kutulia 	female_feminine	8.8275
common_voice_sw_34890799.mp3	hakika mtu anayefahamika na kujulikana sana ni ahmed mistil 	male_masculine	6.5235
common_voice_sw_32243057.mp3	ametumia kanuni rahisi 	male_masculine	3.3555
common_voice_sw_37083983.mp3	nadhani katika mataifa mengine itakuwa ni hivo 	female_feminine	4.4355
common_voice_sw_30355848.mp3	ushanga huu huwa sehemu muhimu ya urembesho wa miili yao 	female_feminine	5.0835
common_voice_sw_30355297.mp3	pia mataifa mengine duniani kote yenye kusafirisha mizigo 	female_feminine	5.5155
common_voice_sw_30668389.mp3	sir alex ferguson aliwahi kusema barcelona inatisha 	male_masculine	5.4075
common_voice_sw_36389641.mp3	jicho la bi kijicho limetoboka 	male_masculine	2.5635
common_voice_sw_29899376.mp3	hizo fensi za nyumba kwa kangaroo sio kizuizi huweza kuruka pasi na kugusa ukuta 	male_masculine	6.2355
common_voice_sw_35206813.mp3	akirithiwa na mpwawe lukwele mdimangombe mwanamsumi wa pili mwaka elfu moja mia nane sitini 	female_feminine	9.1155
common_voice_sw_30654199.mp3	ndipo kipaji chake cha utangazaji kilipojulikana 	male_masculine	4.4355
common_voice_sw_30362813.mp3	hakuna samaki yeyote anayeishi ziwa ngosi 	female_feminine	4.0755
common_voice_sw_30233548.mp3	karol alipiga hodi kwenye nyumba ya askofu mkuu wa krakow 	male_masculine	7.9275
common_voice_sw_29936444.mp3	makabila mashuhuri kwa vita kama wangoni na wagogo pia wahehe 	male_masculine	6.3435
common_voice_sw_35106504.mp3	reli ni mfumo wa kupitia 	female_feminine	3.1035
common_voice_sw_30224847.mp3	mchakato uliopo hivi sasa ni makumbusho hayo kuchukuliwa kuwa ya kitaifa 	male_masculine	6.1635
common_voice_sw_30574787.mp3	lugha yao inaitwa kibena na makao yao makuu yanaitwa ubena 	male_masculine	4.6875
common_voice_sw_31787764.mp3	kama alivyofanya nabii ibrahim kumchinja mwanae ismail 	female_feminine	5.0475
common_voice_sw_30307279.mp3	nyerere alikuwa kiungo muhimu katika muungano wa tanganyika na zanzibar 	male_masculine	4.1475
common_voice_sw_29794180.mp3	ukubwa wake unakomea hapo katika utambulisho 	female_feminine	4.7235
common_voice_sw_31410387.mp3	kuanzia hapo mambo hayakuendelea kuwa mazuri kwake 	male_masculine	5.9475
