sentence	gender	duration	audio
katika tukio hilo baadhi ya ndugu hulala chini na watoto hao huwa juu yao 	female_feminine	7.6755	common_voice_sw_30667193.wav
rais ali hassan mwinyi alikuwa rais wa pili wa tanzania 	female_feminine	5.3355	common_voice_sw_30667194.wav
wakati wa uongozi wake alihakikisha kila mwananchi anakuwa salama 	female_feminine	6.1275	common_voice_sw_30667210.wav
kuhifadhi viumbe hai na makazi yake endelevu kwa ajili ya vizazi vilivyopo na vijavyo 	female_feminine	8.1435	common_voice_sw_30667211.wav
umaarufu wa filamu hiyo ulichangiwa na ushiriki wa mastaa 	female_feminine	6.5235	common_voice_sw_30667212.wav
usindikaji na uhifadhi wa bidhaa kwa kutumia vifungashio vyenye ubora 	female_feminine	8.5035	common_voice_sw_30667214.wav
mwaka elfu moja mia tisa arobaini na tano nyerere alihudhuria chuo kikuu cha makerere 	female_feminine	7.5675	common_voice_sw_30667216.wav
eneo la wahehe lilipanuliwa mbali kuanzia kusini hadi katikati ya tangayika 	female_feminine	8.6475	common_voice_sw_30667230.wav
babu akiwa mmoja wao kuna dhana mbili kinzani 	female_feminine	6.7755	common_voice_sw_30667231.wav
argentina waliishuhudia mataifa mengi yakifanikiwa kushinda mataji 	female_feminine	6.9555	common_voice_sw_30667233.wav
mpira ulikuwa unamtii messi anapokuwa anauchezea 	female_feminine	6.8475	common_voice_sw_30667234.wav
simulizi inayoendana na ufafanuzi wa matukio yanayoripotiwa 	female_feminine	6.3075	common_voice_sw_30667250.wav
ni zile nchi za afrika ya mashariki na kati 	female_feminine	5.8035	common_voice_sw_30667251.wav
ukimwi ulitambuliwa mara ya kwanza na vituo vya kuzuia na kudhibiti magonjwa huko marekani 	female_feminine	8.1435	common_voice_sw_30667252.wav
miezi minane toka atoe kitabu hicho mzee mkapa ameaga dunia 	female_feminine	6.3075	common_voice_sw_30667253.wav
ndege hao wanapokuwa ziwani kujipatia chakula na pumziko 	female_feminine	6.7755	common_voice_sw_30667254.wav
elfu nne na mia nne sabini na moja 	female_feminine	3.7875	common_voice_sw_30709666.wav
kwa sababu ya matambiko hayo ndio maana wapare wengi si wezi 	female_feminine	5.5875	common_voice_sw_30709668.wav
utamaduni jamii ya wamasai inafuata sana mfumo dume katika desturi yao 	female_feminine	7.0635	common_voice_sw_30709670.wav
kando na christian eriksen fahamu wachezaji 	female_feminine	4.5075	common_voice_sw_30709671.wav
guardiola alipokuja kwenye ulimwengu wa makocha 	female_feminine	5.3355	common_voice_sw_30709699.wav
upande wa kaskazini una misistu ya mizeituni 	female_feminine	3.8955	common_voice_sw_30709700.wav
pep guardiola hajawahi kushinda ubingwa wa ulaya akisa hana messi kwenye kikosi chake 	female_feminine	8.5755	common_voice_sw_30709702.wav
kila kiongozi wa kivita alikuwa na kiongozi wake wa kiroho 	female_feminine	5.6235	common_voice_sw_30709713.wav
hii ilikuwa sababu moja ya kwa nini wengi walipendelea misimamo wa mataifa ya mashariki 	female_feminine	8.2155	common_voice_sw_30709716.wav
katika afrika ya mashariki nairobi na dar es salaam na hasa 	female_feminine	5.3355	common_voice_sw_30709724.wav
nyabire ni mmoja wa kabila la kakwa ambalo lilibadili dini kutoka ukatoliki 	female_feminine	7.9635	common_voice_sw_30709749.wav
nyangumi anakadiriwa kuwa na tani mia mbili hadi mia tatu 	female_feminine	6.2355	common_voice_sw_30709750.wav
bodi ya wakurugenzi inayo mamlaka ya kuunda kamati nyingine 	female_feminine	6.3435	common_voice_sw_30709753.wav
safari rally zinazotambulika kuwa ngumu zaidi ulimwenguni 	female_feminine	4.9035	common_voice_sw_30709764.wav
hayati tabu mangara alimueleza juu ya matatizo ya timu hiyo 	female_feminine	7.7475	common_voice_sw_30709765.wav
aliyepata tuzo la kiswahili aliitwa bingwa wa kiswahili 	female_feminine	5.6235	common_voice_sw_30709766.wav
huenda uingereza ilikuwa nyuma ya mpango huo 	female_feminine	5.3355	common_voice_sw_30709784.wav
kama hujawahi kutembelea ni vyema ukajitahidi kutafuta 	female_feminine	6.4875	common_voice_sw_30709785.wav
matawi madogo yaliyochanganywa na matope na vijiti 	female_feminine	4.9755	common_voice_sw_30709786.wav
kwa ajili ya kuepuka kukamatwa na majeshi ya tanzania 	female_feminine	5.2275	common_voice_sw_30709787.wav
wapare pia ni kabila la watu wanaopenda haki yaani 	female_feminine	4.9035	common_voice_sw_30709793.wav
walikuwa viongozi waliokwenda kama wajumbe wa biashara ya ngombe 	female_feminine	5.8755	common_voice_sw_30709795.wav
kila jamii ya mbu ana mazingira anayoyapenda zaidi 	female_feminine	6.4155	common_voice_sw_30709797.wav
kwa upande wa bara la afrika 	female_feminine	2.9955	common_voice_sw_30709799.wav
simba ndiyo timu ya kwanza kubeba kombe la ligi 	female_feminine	4.5435	common_voice_sw_30709814.wav
amin alijaribu kurejea uganda kupitia zaire 	female_feminine	5.5875	common_voice_sw_30709815.wav
matonya alisema ni kutokana na kutingwa na shughuli nyingi za kibiashara 	female_feminine	6.5235	common_voice_sw_30709819.wav
aliweka masharti mawili la kwanza ni ibada zile tu zilizoamriwa na yesu mwenyewe 	female_feminine	8.1075	common_voice_sw_30709822.wav
mipangilio ya nyimbo ya kawaida huwa ya tano kwa nne 	female_feminine	4.8675	common_voice_sw_30709905.wav
watu walikuwa tayari kwa lolote hata kumwaga damu 	female_feminine	5.0835	common_voice_sw_30709907.wav
katika quran tukufu katika mkutano wa hadhara zanzibar 	female_feminine	5.0475	common_voice_sw_30709925.wav
rose muhando kabla hajawa mkristo alikuwa muislam na ni mama wa watoto watatu 	female_feminine	7.9275	common_voice_sw_30709926.wav
minne akajenga himaya yakufanya kazi kubwa za 	female_feminine	6.1275	common_voice_sw_30709927.wav
hujui sasa yako itakuwaje ikishapita au itakuwa 	female_feminine	6.1635	common_voice_sw_30709939.wav
inakadiriwa katika kila watu watatu 	female_feminine	5.1555	common_voice_sw_30709941.wav
kilo sabini na kupokea mishhaarana kuwa na starehe 	female_feminine	5.8755	common_voice_sw_30709943.wav
usafiri na usafirishaji na waandaaji wa vyakula 	female_feminine	4.7235	common_voice_sw_30709944.wav
boas ni kocha wa zamani wa chelsea 	female_feminine	4.9755	common_voice_sw_30709945.wav
umaskini ni moja kati ya mambo yanayochangia watu kukata tamaa 	female_feminine	5.2635	common_voice_sw_30709952.wav
mahasimu hawawezi kupeana silaha za vita 	female_feminine	4.7955	common_voice_sw_30709953.wav
bielsa alijifunza na kuzishika mbinu zote 	female_feminine	5.2635	common_voice_sw_30709955.wav
robert mugabe alikuwa mshirika wa karibu sana wa idi amin 	female_feminine	5.5875	common_voice_sw_30709969.wav
ureno walitolewa na ujerumani kwenye mashindano 	female_feminine	5.5155	common_voice_sw_30709971.wav
katika muhula wake wa pili ambapo mfumo wa vyama vingi ulianzishwa 	female_feminine	6.4155	common_voice_sw_30709973.wav
mashariki ya ruwenzori haikuwa inajulikana mpaka ilivyoripotiwa 	female_feminine	8.3955	common_voice_sw_30709975.wav
bali inazingatia uwajibikaji wa maadili tu 	female_feminine	5.1555	common_voice_sw_30709990.wav
ingawa mpaka leo bado kuna ubishi mkubwa wa kupanga wachezaji bora 	female_feminine	6.2355	common_voice_sw_30710002.wav
wanajamii wake waliamini na kusikiliza ushauri huo 	female_feminine	4.7955	common_voice_sw_30710004.wav
kwani waafrika waliopata elimu ya wazungu 	female_feminine	4.3275	common_voice_sw_30710005.wav
walianza kuhamia kusini karibu na miaka ya elfu moja mia tano 	female_feminine	4.6155	common_voice_sw_30627822.wav
wakati mwingine wavulana hulazimika kungojea 	female_feminine	4.5435	common_voice_sw_30627825.wav
anaonesha kuta zake zenye upana wa mita moja zilizojengwa kwa mawe na chokaa 	female_feminine	6.1275	common_voice_sw_30627878.wav
inafanya ardhi isifae kwa malisho ya mifugo 	female_feminine	4.7235	common_voice_sw_30627879.wav
kufeli masomo ulikuwa ni msamiati ambao haupo kwenye kamusi ya kichwa chake 	female_feminine	5.5155	common_voice_sw_30627922.wav
wakati bibi inapofika yeye anapokea mtoto 	female_feminine	4.1835	common_voice_sw_30627923.wav
tarehe kama ya leo miaka ishirini na sita iliyopita haitoweza kusahaulika 	female_feminine	5.8755	common_voice_sw_30627926.wav
ni mwendo wa dakika kumi na tano hadi ishirini kwa kutumia boti iendayo kasi 	female_feminine	5.1555	common_voice_sw_30627954.wav
tume ya waislamu ilikutana na waziri wa habari na 	female_feminine	4.7955	common_voice_sw_30628040.wav
daktari gottlieb hakujua kuwa ripoti zake zitakuwa historia ya kwanza 	female_feminine	5.0835	common_voice_sw_30628041.wav
dar es salaam kwa kipindi hicho iliongozwa na halmashauri ya jiji 	female_feminine	4.9755	common_voice_sw_30628042.wav
badala ya kuingia kwenye nafasi yake mwenyewe 	female_feminine	3.6435	common_voice_sw_30628192.wav
pia kulikuwa marufuku kwa wakinababa kula meza moja na wakinamama 	female_feminine	5.8035	common_voice_sw_30628195.wav
uingereza ulileta patano la kuwa zanzibar itakuwa chini ya uingereza 	female_feminine	7.4955	common_voice_sw_30628196.wav
hufikia mwendokasi wa kilometa hamsini na tano kwa saa 	female_feminine	5.0475	common_voice_sw_30628284.wav
alipewa jina hilo kutokana na kuwa baba yao alipoanza akiwa maskani alifyeka mapori 	female_feminine	6.9555	common_voice_sw_30628287.wav
dalili za kawaidakohozi za maambukizi ya kifua kikuu kinacholeta madhara ni kikohozi sugu 	female_feminine	9.0075	common_voice_sw_30628347.wav
hivi sasa shanga za kioo bila urembesho hupendelewa 	female_feminine	6.4875	common_voice_sw_30628420.wav
rais wa kwanza wa jamhuri ya muungano wa tanzania alipiga maarufuku utawala wa jadi 	female_feminine	5.6235	common_voice_sw_30628424.wav
kila sehemu sheria ya serikali za mitaa zilirejeshwa tena 	female_feminine	6.3435	common_voice_sw_30628473.wav
na wakati mafuriko yanapofika mikoa mingine inaweza kuonya na kuwaokoa watu kuzuia 	female_feminine	9.9435	common_voice_sw_30628477.wav
dunia inazitaja sana timu tatu pekee 	female_feminine	4.9755	common_voice_sw_30628514.wav
mbuga ya kitaifa ya tsavo mashariki ni mojawapo hifadhi maarufu 	female_feminine	6.9555	common_voice_sw_30628515.wav
ikiwa imekatishwa na mtandao mzuri wa barabara za kuangalia wanyama 	female_feminine	5.5155	common_voice_sw_30628516.wav
uchovu uliokithiri ni moja ya matokeo yake 	female_feminine	3.8235	common_voice_sw_30628562.wav
ililipuka mara ya mwisho miaka laki moja na elfu hamsini na laki mbili iliyopita 	female_feminine	6.7035	common_voice_sw_30628637.wav
akibuni daraja la umoja na kusahaulika katika utambulisho wa ufunguzi ya daraja hilo 	female_feminine	8.2155	common_voice_sw_30628764.wav
mkwawa alijiua kwa kujipiga risasi kichwani mwake wakati akiwakimbia wajerumani 	female_feminine	8.2155	common_voice_sw_30628830.wav
mafanikio yanahitaji subira na juhudi kubwa 	female_feminine	4.8675	common_voice_sw_30628831.wav
ajali nyingine zingeepukika na tungekuwa tunaziepuka 	female_feminine	5.1555	common_voice_sw_30629110.wav
kila mwaka kwa sababu miezi mingine inatawaliwa na msimu wa mvua 	female_feminine	6.8475	common_voice_sw_30629291.wav
kilimo cha kahawa na zabibu bila kusahau ufuta 	female_feminine	4.2555	common_voice_sw_30629366.wav
wanafuga bata pia na nguruwe bila kusahau sungura na vingine vingi 	female_feminine	6.8475	common_voice_sw_30629400.wav
katika jumuiya isiyo na upendeleo na alikosoa kwa kiasi kikubwa 	female_feminine	6.0555	common_voice_sw_30629401.wav
tanzania ina vivutio vingi sana vya utalii 	female_feminine	4.6875	common_voice_sw_30629471.wav
na baadaye chuo cha ualimu lumumba kilichopo unguja 	female_feminine	4.3275	common_voice_sw_30629473.wav
elimu ya watoto wadogo aghalabu huchukua miaka mitatu 	female_feminine	4.4355	common_voice_sw_30629477.wav
castro aliafiki hatua hiyo aliyoielezea kuwa hatua nzuri ya kutafuta mani ya kikanda 	female_feminine	8.9355	common_voice_sw_30629479.wav
katika hifadhi hii ya serengeti jamii ya kabila la wamaasai waliishi huko 	female_feminine	6.3075	common_voice_sw_30629547.wav
kwa nchi za tanzania na afrika kusini 	female_feminine	3.5355	common_voice_sw_30629575.wav
eneo linalofaa kwa kilimo naufugaji hekta laki tatu sitini na tatu mia sita tisini 	female_feminine	9.1875	common_voice_sw_30629576.wav
sheria mbalimbali zilitungwa na kuboreshwa na bunge 	female_feminine	5.3355	common_voice_sw_30629640.wav
mwaka elfu moja mia nane kumi na nane 	female_feminine	4.0755	common_voice_sw_30629727.wav
ndio maana mila na tamaduni zao zinashabihiana kwa kiasi kikubwa 	female_feminine	6.0555	common_voice_sw_30629731.wav
anatoa ushauri kwa watanzania hususani vijana wajitahidi kufikiri vizuri 	female_feminine	6.6675	common_voice_sw_30629812.wav
ukiambiwa unapaswa kuwekwa karantini usiogope 	female_feminine	4.5435	common_voice_sw_30629813.wav
mpira anaofundisha guardiola unaburudisha macho 	female_feminine	4.6875	common_voice_sw_30629816.wav
pia kumejengwa hoteli kubwa kwa ajili ya wageni kutoka ndani na nje ya nchi 	female_feminine	5.6235	common_voice_sw_30629818.wav
majengo yaliyokuwa ofisi ya mkuu wa wilaya posta ya zamani 	female_feminine	5.9835	common_voice_sw_30629951.wav
unaweza kumtambua mboshazi kwa jina lake 	female_feminine	6.2355	common_voice_sw_30630040.wav
kiatu cha dhahabu kilienda nchini ujerumani 	female_feminine	3.7155	common_voice_sw_30630250.wav
ama kwa hakika wahenga walisema kidole kimoja akivunji chawa 	female_feminine	6.1635	common_voice_sw_30630296.wav
hali ya usalama imeimarishwa kila eneo la hifadhi hiyo 	female_feminine	4.7955	common_voice_sw_30630299.wav
akafika maeneo aliyokuwa akiwinda yule muwindaji mlugulu nae akapiga kambi 	female_feminine	9.4755	common_voice_sw_30630334.wav
pia ni raia wa afrika kusini nicky oppenheimer 	female_feminine	4.5435	common_voice_sw_30630335.wav
pwani hizo zilikuwa mapema sehemu ya biashara ya kimataifa katika bahari hindi 	female_feminine	6.8475	common_voice_sw_30630338.wav
nchi haiwezi kupiga hatua ya maendeleo bila uongozi bora 	female_feminine	4.7955	common_voice_sw_30630364.wav
michuano mingine ya ulaya inatarajiwa kufanyika baada ya miaka minne ijayo 	female_feminine	5.0475	common_voice_sw_30630366.wav
kwenda kwa mtoto wakati wa ujauzito kujifungua au kunyonyesha 	female_feminine	5.7675	common_voice_sw_30630408.wav
rais wa liberia william tolbert na makamu wa rais wa sierra leone alikuwepo 	female_feminine	7.3155	common_voice_sw_30630411.wav
baadhi ya vitu kwenye magofu hayo vinaibwa 	female_feminine	3.3555	common_voice_sw_30630413.wav
alikuwa na nafasi kubwa na inayomfanya aweze kufanya hivyo 	female_feminine	3.7875	common_voice_sw_30630416.wav
alianza kwa kushona viatu akauza urojo na viazi kabla ya kufungua mgawaha mdogo 	female_feminine	7.3875	common_voice_sw_30630430.wav
muda mzuri wa kutembelea ni kuanzia mwezi juni mpaka septemba 	female_feminine	4.6875	common_voice_sw_30630474.wav
hayo ni matokeo ya ukuaji endelevu wa miongo miwili mfululizo 	female_feminine	5.2635	common_voice_sw_30630476.wav
katika kipindi hicho wavulana waliotahiriwa wataishi katika manyatta 	female_feminine	5.1555	common_voice_sw_30630496.wav
kutokana na eneo hilo kuaminika kiimani 	female_feminine	3.3555	common_voice_sw_30630498.wav
mwanangu njoo karibu ili niweze kukukumbatia karibu kwenye kifua changu 	female_feminine	5.8035	common_voice_sw_30630502.wav
zai la mihogo hupatikana maeneo ya gonja 	female_feminine	4.7955	common_voice_sw_30630532.wav
mbio hizi bado huendelea kila mwaka kama sehemu ya kutafuta bingwa 	female_feminine	5.7675	common_voice_sw_30630548.wav
makao yake makuu yapo jijini arusha kaskazini mwa tanzania na ndiyo kitovu cha utalii 	female_feminine	7.6035	common_voice_sw_30630579.wav
baada ya jike kuvutiwa na dume hulisogelelea na kisha kuanza kurukaruka karibu 	female_feminine	6.5235	common_voice_sw_30630581.wav
pazia la chuma lilitandikwa katika bara la ulaya kuanzia stettin upande wa kaskazini 	female_feminine	8.9355	common_voice_sw_30630582.wav
alijiuzuru ualimu na kuzunguka nchini tanganyika kuzungumza na watu ili kuleta muungano 	female_feminine	8.1075	common_voice_sw_30630583.wav
miongoni mwa zana zilizopo katika korongo la isimila ambalo lina mikondo miwili 	female_feminine	7.6755	common_voice_sw_30630600.wav
ni mabadiliko yanayojitokeza kwenye kucha za muathirika 	female_feminine	6.1635	common_voice_sw_30630630.wav
jina la sokoine lilikuwa linatishia mafisadi 	female_feminine	4.0035	common_voice_sw_30630667.wav
ukweli ni kwamba kabila hili ni miongoni mwa makabila ambayo yana historia kubwa sana 	female_feminine	5.8035	common_voice_sw_30630712.wav
kutoka arusha mjini ina ukubwa wa kilometa za mraba mia tatu na thelathini 	female_feminine	5.0475	common_voice_sw_30630715.wav
hawa wa milimani waliitwa watu wa milimani au kwa lugha ni wamatumbi 	female_feminine	6.3075	common_voice_sw_30630733.wav
tanzania imezungukwa na maziwa makubwa matatu 	female_feminine	3.7875	common_voice_sw_30630760.wav
