sentence	gender	duration	audio
tunapokea taarifa za kifo cha ruge kutokea afrika kusini huku rais dokta jombe pombe 	male_masculine	7.7835	common_voice_sw_37087453.wav
wakwere wengi ni watawala yaani viongozi 	male_masculine	4.7955	common_voice_sw_37087862.wav
jacob zuma alikataa kujiuzulu kwa muda 	male_masculine	3.7875	common_voice_sw_37088159.wav
mashabiki wengi hapa katika ukanda 	male_masculine	3.3195	common_voice_sw_37088279.wav
wanawake wapatao thelathini wanalima mwani pembezoni mwa bahari 	male_masculine	5.7675	common_voice_sw_37088747.wav
lenye tofauti ni kuwa kristo hufundisha kuhusu upendo kwamba ni mungu 	male_masculine	5.4795	common_voice_sw_37089085.wav
hata hivyo hali imeendelea kama kawaida katika kisiwa hicho 	male_masculine	4.9395	common_voice_sw_37089131.wav
sungura ni mnyama mjanja sana 	male_masculine	2.7075	common_voice_sw_37089133.wav
pamoja na wapagaji zaidi ya elfu moja kuelekea kalenga walikuwa na mizinga minne na 	male_masculine	7.4595	common_voice_sw_37089138.wav
mwanamke pia anaweza kurudisha mahari ulinzi wa watoto nakadhalika 	male_masculine	6.3075	common_voice_sw_37089398.wav
janga la corona lilileta madhara mengi sana 	male_masculine	5.1555	common_voice_sw_37089623.wav
bunge nchini tanzania kumchagua spika mpya wa bunge hivi leo 	male_masculine	5.1195	common_voice_sw_37089907.wav
amani tele sote ni wakenya laleni salama 	male_masculine	4.0035	common_voice_sw_37090129.wav
wakati wa ufunguzi wa mkutano huo wa bunge la afghanistan 	male_masculine	5.5515	common_voice_sw_37090357.wav
kufikia mwisho wa hali ya hatari askari hao walikuwa wamewaua 	male_masculine	4.9035	common_voice_sw_37090532.wav
alikasirika sana juzi 	male_masculine	2.8875	common_voice_sw_37090771.wav
kibali kimekuja kutoka ofisi ya rais menejimenti ya utumishi wa umma 	male_masculine	8.4675	common_voice_sw_37090777.wav
mbu wanaweza kusambaza virusi vya ukimwi 	male_masculine	4.2555	common_voice_sw_37091755.wav
ya kimataifa ya uhalifu wa kivita icc 	male_masculine	4.9755	common_voice_sw_37092523.wav
watoto wao ni watiifu sana 	male_masculine	3.2115	common_voice_sw_37092529.wav
zugu alijitahidi kukabiliana na maji ili amtoe jacob 	male_masculine	6.1995	common_voice_sw_37092628.wav
hapa kuna gari langu 	male_masculine	2.4195	common_voice_sw_37092832.wav
philip alisaidia kuongoza familia ya kifalme 	male_masculine	3.6435	common_voice_sw_37093037.wav
hao waliokua 	male_masculine	3.7155	common_voice_sw_37093044.wav
mfumo wa utayarishaji wa mipango kwa kuzingatia fursa na vikwazo 	male_masculine	8.0715	common_voice_sw_37093105.wav
pia karafuu ina wingi wa vitamini 	male_masculine	3.8235	common_voice_sw_37093442.wav
na kila alipopata kazi alifukuzwa jambo zuri kwake alikuwa mchoraji 	male_masculine	7.7835	common_voice_sw_37093780.wav
katika kufanya hivyo lazima nchi iwe tulivu 	male_masculine	4.1115	common_voice_sw_37094279.wav
maana ilijumlisha pia maeneo ya rwanda na burundi 	male_masculine	5.0115	common_voice_sw_37094282.wav
koo lawasha sana 	male_masculine	2.7435	common_voice_sw_37094732.wav
dawa hizo zinaitwa dawa za kurefusha maisha 	male_masculine	3.7155	common_voice_sw_37094903.wav
ilivyo na wanyama wengi katika orodha hii bonde 	male_masculine	4.4355	common_voice_sw_37095278.wav
iwapo ule mchezaji utamtambua kwamba ni muhimu 	male_masculine	4.2195	common_voice_sw_37095281.wav
alikuwa rais wa kwanza wa tanzania 	male_masculine	3.2115	common_voice_sw_37095886.wav
na mkahawa wa ethiopia hapo kavalakala ambapo zaidi ya watu sabini na sita waliwawa 	male_masculine	9.0795	common_voice_sw_37095889.wav
walitumia muda wao mwingi kwenye mazoezi 	male_masculine	5.6955	common_voice_sw_37095968.wav
hata hivyo ni bahati mbaya kamba watu wengi 	male_masculine	4.3635	common_voice_sw_37096071.wav
adi sasa tayari yameshakwisha kutangaza majimbo mia moja na mbili 	male_masculine	7.6395	common_voice_sw_37096142.wav
la kuijenga cote dvoire ya kesho 	male_masculine	3.4995	common_voice_sw_37096258.wav
ua kwa dharura kutokana na hitilafu ya kimitambo 	male_masculine	6.4155	common_voice_sw_37096262.wav
madaktari walisitisha mgomo wao 	male_masculine	4.2195	common_voice_sw_37096393.wav
vijana na wazee piahapa tutaongelea aina mbili za 	male_masculine	4.3995	common_voice_sw_37096395.wav
kabila la kimasai hujivunia sana ngombe wao 	male_masculine	4.3995	common_voice_sw_37096406.wav
dhiti ya mwimbaji maarufu michele mati 	male_masculine	4.1475	common_voice_sw_37096495.wav
dawa za kulevya kama vile baklofeni kupunguza utashi na 	male_masculine	6.8475	common_voice_sw_37096500.wav
kamati hiyo iliamua kutumia lahaja ya kiunguja kuwa 	male_masculine	5.9115	common_voice_sw_37096502.wav
karani wa koti ni yupi 	male_masculine	2.4555	common_voice_sw_37096603.wav
mitume ni mifano ya ukristo wetu katika nguvu au karama zao 	male_masculine	6.3075	common_voice_sw_37096606.wav
alipanga foleni kuchukua chanjo 	male_masculine	3.3555	common_voice_sw_37096609.wav
wamasai wanadai haki ya kulisha mifugo katika hifadhi za taifa katika nchi zote mbili 	male_masculine	8.0355	common_voice_sw_37096679.wav
nyingine watu mashuhuri hutukuza matumizi ya dawa za kulevya 	male_masculine	6.4515	common_voice_sw_37096686.wav
vipo vya kuvumilia lakini sio mapenzi 	male_masculine	3.9315	common_voice_sw_37096746.wav
uchumi wa buluu ni kati ya maeneo yanayoangaliwa kwa jicho la kipekee 	male_masculine	7.6395	common_voice_sw_37096752.wav
baada ya mapigano ya kikabila na machafuko 	male_masculine	4.1115	common_voice_sw_37097097.wav
mafuta iendelee kuwa vile ilivyo 	male_masculine	3.9315	common_voice_sw_37097168.wav
kwa niaba ya fundi mitambo enamuel muzari msimamizi wa matangazo haya 	male_masculine	6.1995	common_voice_sw_37097180.wav
walihitimisha kwamba blob licha ya kukosa neva anaweza kujifunza kutokana na uzoefu na kubadilisha 	male_masculine	9.5475	common_voice_sw_37097304.wav
lazima kuharakishwe utekelezaji ili wananchi wafaidike na rasilimali za nchi yao 	male_masculine	7.3515	common_voice_sw_37097305.wav
takriban makabila yote ya tanzania wakiwemo waluguru yana utajiri mkubwa wa historia na taratibu 	male_masculine	9.0075	common_voice_sw_37097375.wav
watu elfu tano wakahudhuria hawakurudi majumbani 	male_masculine	5.1915	common_voice_sw_37097384.wav
rfi kiswahili itakujuza yatakaojiri katika mkutano huo kwa niaba ya mwenzangu abubakari suleiman 	male_masculine	10.4115	common_voice_sw_37097462.wav
uniulize maneno yeyote nikujibu 	male_masculine	3.4635	common_voice_sw_37097529.wav
nataka kumtongoza kijana huyo 	male_masculine	3.0315	common_voice_sw_37097536.wav
elfu moja mia tisa na sabini na saba 	male_masculine	3.1395	common_voice_sw_37097541.wav
sauti za muziki kwa sasa zinatakiwa kurekodiwa vizuri 	male_masculine	5.1915	common_voice_sw_37097765.wav
sisi tuko hapa mpaka saa nane 	male_masculine	3.1755	common_voice_sw_37097771.wav
masikio machafu 	male_masculine	2.8155	common_voice_sw_37097909.wav
mtangazaji anatakiwa kuwa na maonesho ya aina mbalimbali 	male_masculine	5.0115	common_voice_sw_37097911.wav
mango km makaa ya mawe au mafuta ya taa 	male_masculine	4.6515	common_voice_sw_37097965.wav
katika mabadiliko ya tabianchi katika viwango vya juu mwishowe ni 	male_masculine	6.1995	common_voice_sw_37098051.wav
kuahidi kutekeleza yale yote ambayo yalifikiwa 	male_masculine	4.7955	common_voice_sw_37098221.wav
kwa kuwa juliana alikuwa akijuana na watu wengi jesiniwaliamua kuwapeleka jeshini watoto wao 	male_masculine	8.9715	common_voice_sw_37098232.wav
kwenye ufunguzi huo serikali ya mapinduzi ya zanzibar ilibainisha mambo kadhaa 	male_masculine	8.3595	common_voice_sw_37098342.wav
nao katika baa kwenda kwenye eneo la uzuri 	male_masculine	5.0835	common_voice_sw_37098520.wav
lakini mamlaka husika imeweza kuhakikisha kuwa dawa zitumikazo nchini humo 	male_masculine	6.1635	common_voice_sw_37098616.wav
nafasi za juu au hata ikiwezekana nafasi moja kati ya zile mbili 	male_masculine	5.2635	common_voice_sw_37099006.wav
tunangoja tamasha la mashahiri 	male_masculine	4.0395	common_voice_sw_37099092.wav
robert aligharamia chakula tulichokula 	male_masculine	3.6075	common_voice_sw_37099302.wav
wanayoyataka katika wizara yake na zingine anazoweza kuweka ushawishi wa kitaifachangamoto ya kwanza 	male_masculine	9.2235	common_voice_sw_37099440.wav
hapakuwa na kitu zaidi ya kusafirisha watu waliobaki 	male_masculine	4.4355	common_voice_sw_37099498.wav
kuzama kwa kisiwa cha maziwe ambacho kilikuwa mazalia ya kasa na samaki katika pwani 	male_masculine	6.8115	common_voice_sw_37099514.wav
mababu ya waturuki wa kisasa makabila ya oguz ya 	male_masculine	4.9395	common_voice_sw_37099517.wav
katibu mkuu wa mahakama kikatiba nchini silvain nuatin 	male_masculine	6.4875	common_voice_sw_37099636.wav
watu watajua kwamba nchi mpya ya sudan 	male_masculine	4.0035	common_voice_sw_37099750.wav
mwigizaji dorothy gibson alishirikishwa kwenye filamu 	male_masculine	5.2275	common_voice_sw_37099815.wav
walianzisha mahakama kwa ajili ya kushitaki makosa ya jinai 	male_masculine	5.8395	common_voice_sw_37100038.wav
na vilima dhidi ya luxemburg na milima ya eifel dhidi ya ubelgiji 	male_masculine	7.0635	common_voice_sw_37100241.wav
huku akitaka uungwaji mikono juu ya kile ambacho watakiamua 	male_masculine	7.6395	common_voice_sw_37100443.wav
wengi wa ufaransaupanuzi barani asia mwaka elfu moja mia tano thelathini na tatu 	male_masculine	6.9915	common_voice_sw_37100444.wav
dunia haina huruma 	male_masculine	2.4195	common_voice_sw_37100496.wav
pamoja na hayo duluma zinaendelea dhidi ya madhehebu mbalimbali 	male_masculine	5.5875	common_voice_sw_37100498.wav
namba nane ya mwaka elfu moja mia tisa themanini na mbili 	male_masculine	4.9755	common_voice_sw_37100745.wav
aliingia madarakani kupitia chama cha mapinduzi 	male_masculine	4.1835	common_voice_sw_37100809.wav
undugu hazina yetu mimi na mdogo wangu kwamba kuwaambia ndugu watu waliogombana 	male_masculine	7.3155	common_voice_sw_37100886.wav
hata hivyo wakimbizi wafanyabiashara wa kisomali waliotajirika wamebadilisha mtaa wa eastleigh 	male_masculine	8.9715	common_voice_sw_37100947.wav
picha ya tatu ambayo ilikuwa upande wa kulia wa ile ya mzee makame 	male_masculine	5.8395	common_voice_sw_37100962.wav
debby alimwambia jacob hawezi kuwapata wauwaji maana ni hatari sana 	male_masculine	5.7315	common_voice_sw_37101013.wav
sekretarieti za mikoa zimepewa majukumu mbalimbali ya kutekeleza 	male_masculine	5.9835	common_voice_sw_37101145.wav
umezaliwa wapi 	male_masculine	2.5275	common_voice_sw_37101158.wav
waingereza waliwatoa wamasai kutoka kwenye maeneo yao na kuwapeleka milimani maisha yakawa magumu 	male_masculine	8.7555	common_voice_sw_37101266.wav
walipanga makundi yaliyofanya mauaji ya kimbari 	male_masculine	5.7315	common_voice_sw_37101269.wav
chini ya mti naliomba 	male_masculine	3.1755	common_voice_sw_37101369.wav
moyo wangu ukae kimya 	male_masculine	2.2395	common_voice_sw_37101371.wav
aletea makala haya ni mimi mtayarishaji na mtangazaji wako 	male_masculine	6.9555	common_voice_sw_37101430.wav
ya sokomoko la brexit wakati waingereza watakapoamka 	male_masculine	5.6955	common_voice_sw_37101434.wav
lakini jinsi tunavyoona hali ya kampeni na uchaguzi inakwenda vizuri 	male_masculine	5.4075	common_voice_sw_37101572.wav
kuja tuende shambani 	male_masculine	2.9955	common_voice_sw_37101712.wav
kuwa katika makundi la kifamilia 	male_masculine	3.2475	common_voice_sw_37101790.wav
ana uzoefu kwa kusema uongo 	male_masculine	3.2835	common_voice_sw_37083310.wav
usajili wa taasisi ya kisheria unahitaji mawakili wazuri 	male_masculine	5.0475	common_voice_sw_37083315.wav
mfalme henry aliwaweka mabinti zake kwenye orodha 	male_masculine	5.8035	common_voice_sw_37083420.wav
wala si mimi tena bali kristo yu hai ndani yangu 	male_masculine	4.7235	common_voice_sw_37083623.wav
mno na hakuna walimu wa michezo vijana ambao wana vipaji hulelewa tokea wakiwa wadogo 	male_masculine	9.7275	common_voice_sw_37083718.wav
umma katika nchi hii ya kiafrikaaliteuliwa na rais filipe nyusi lakini maamuzi hayo 	male_masculine	7.4235	common_voice_sw_37083796.wav
wakaniwahi sababu walikuwa wanashiriki ligi ya mabingwa afrika wakati huo nilitaka sana kucheza nje 	male_masculine	8.4675	common_voice_sw_37083893.wav
tayari amekwisha jinasb na kuwataka wachezaji wa wachezaji wake 	male_masculine	6.2355	common_voice_sw_37083899.wav
alisikia sauti ya mwanaume na mwanamke zikiongea 	male_masculine	5.9475	common_voice_sw_37083998.wav
hifadhi hiyo imekuwa na faida nyingi 	male_masculine	3.2475	common_voice_sw_37084067.wav
wageni na watalii mbalimbali duniani wamekuwa wakivutiwa na fukwe pamoja tamasha la filamu 	male_masculine	6.5955	common_voice_sw_37084071.wav
gesi yake iliungua 	male_masculine	3.4275	common_voice_sw_37084073.wav
tangazo liliwafikia watu wote 	male_masculine	3.9675	common_voice_sw_37084160.wav
alikubali wito wa kuwa padri 	male_masculine	3.6435	common_voice_sw_37084164.wav
baadhi ya watemi waliotawala himaya hizo ni pamoja na 	male_masculine	4.9035	common_voice_sw_37084270.wav
naam tumeshudia mengi wakati wachezaji aa wa timu ya taifa wanavyocheza kaulivyosema 	male_masculine	9.2955	common_voice_sw_37084378.wav
lugomola bukara rutinwa kiziba kayo za bugabo kahigi kihanja na nyarubamba ihangiro 	male_masculine	10.6275	common_voice_sw_37084600.wav
wanalia mtakatifu ni wewe mungu 	male_masculine	4.3635	common_voice_sw_37084603.wav
kwa hiyo ni ni muhimu michango iende 	male_masculine	4.7235	common_voice_sw_37084622.wav
hata hivyo serikali kadhaa huweka baadhi ya vikwazo au huchunguza 	male_masculine	6.1275	common_voice_sw_37084726.wav
uwezekano kwamba spishi nyingi zisizojulikana katika amazon 	male_masculine	6.4875	common_voice_sw_37084733.wav
zahir huvaa koti usiku 	male_masculine	4.0755	common_voice_sw_37084843.wav
zikijumuisha chato kakonko bukombe biharamulo na ngara 	male_masculine	5.8035	common_voice_sw_37085022.wav
bi anita alimuomba jacob asirudi dar kwa kuhofia angepoteza muda wa kufanya kazi yake 	male_masculine	8.7555	common_voice_sw_37085125.wav
njia mbili zilimshinda fisi 	male_masculine	3.7155	common_voice_sw_37085833.wav
imerejea na kuweka nguvu kwenye kujijenga 	male_masculine	4.5075	common_voice_sw_37086091.wav
wa mungu ndio maana akapewa jina la askofu wa wanasiasa ni juhudi hizo ambazo 	male_masculine	5.4435	common_voice_sw_37086214.wav
utawala wa waingereza ni sultan sabu bin sabu na mpwa wake sultan patrick kunambi 	male_masculine	6.1275	common_voice_sw_37086382.wav
wengi ambao yeye amewatusi miaka uliyopita walifika hapo hapo 	male_masculine	5.4075	common_voice_sw_37086656.wav
wa nane mwaka elfu moja mia nane tisini na sita alipoona mgawanyiko alifuata mwendo 	male_masculine	7.6755	common_voice_sw_37086766.wav
iitwayo mbege mbege hutengenezwa kwa kutumia ndizi mbivu maji na uleziaina nyingine ni 	male_masculine	7.2075	common_voice_sw_37086782.wav
portugal na inawekana hata spain na italy 	male_masculine	3.9675	common_voice_sw_37086919.wav
mwezi januari gazeti moja la uingereza 	male_masculine	3.8235	common_voice_sw_37087069.wav
kama shujaa wa taifa la ujerumani mara nyingi pande zote zilipotosha 	male_masculine	5.0475	common_voice_sw_37087163.wav
shambulizi hilo lililothibitishwa kufanywa na wafuasi wa mtandao wa kigaidi wa alqaeda 	male_masculine	8.4675	common_voice_sw_37087339.wav
sheria ni kuhalalisha dhambi yesu hakuja kubadili sheria ama kuondoa chochote katika zile amri 	male_masculine	9.7275	common_voice_sw_37087695.wav
bunduki iliwaua wahalifu kadhaa 	male_masculine	3.7155	common_voice_sw_37087700.wav
kuwa rais wa madehebu ya wapentekoste kuanzia mwaka elfu moja mia tisa themanini na 	male_masculine	8.8635	common_voice_sw_37088169.wav
ndio maana hivi sasa wanatumia dhana ya uchumi buluu 	male_masculine	4.7235	common_voice_sw_37088323.wav
mito ya amazon katika kuhitimisha maajabu ya msitu 	male_masculine	4.9035	common_voice_sw_37088400.wav
milima ya rubeho iliyopo magharibi ya kilosa 	male_masculine	4.9035	common_voice_sw_37088471.wav
maandishi ya lemkin yaliitwa utawala wa kiaksisi 	male_masculine	5.4075	common_voice_sw_37088575.wav
tunaona faraja ya kilimo hiki licha ya changamoto ya hali ya hewa inayotukabili 	male_masculine	7.4235	common_voice_sw_37088586.wav
kwa miaka mitano sasan sijamwona 	male_masculine	4.3635	common_voice_sw_37088730.wav
nchi yetu ni kubwa sana 	male_masculine	2.9955	common_voice_sw_37088764.wav
abrahamu kama kielelezo cha imani na rafiki wa mungu 	male_masculine	3.8235	common_voice_sw_37088987.wav
mnamo mwezi wa kumi na moja mwaka 	male_masculine	3.6075	common_voice_sw_37089032.wav
hivyo mwengine ambaye hajapata chakula 	male_masculine	3.9675	common_voice_sw_37089038.wav
msikilizaji jipatie gazetini hii utaipata kwa undani 	male_masculine	5.1555	common_voice_sw_37089161.wav
waanze kutumia dawa za kulevya hasa vijana isitoshe wanaiga 	male_masculine	4.6875	common_voice_sw_37089324.wav
nitakapokuona 	male_masculine	2.6355	common_voice_sw_37089389.wav
walioishi katika mwaka wa elfu mbili na nne na pelé na 	male_masculine	3.9675	common_voice_sw_37089481.wav
mwanabanzi wa kumi na tano kwa upande wa pili lakini hajatawazwa kwa mara ya 	male_masculine	6.4875	common_voice_sw_37089484.wav
huu ni uchaguzi mzuri zaidi kuliko ule wa urais na ubunge 	male_masculine	4.3635	common_voice_sw_37089547.wav
hasa mtu kama waziri mkuu nadhani 	male_masculine	3.1755	common_voice_sw_37089548.wav
nne thelathini na watatu wakiwemo wahudumu 	male_masculine	4.3635	common_voice_sw_37089618.wav
alikuwa amefanya amemfanya mtu kutumwa nyumbani kwake mjini london nchini humo 	male_masculine	6.5955	common_voice_sw_37089805.wav
sababu moja ni mzigo wa historia tunaoubeba mara nyingi bila kujua mzigo 	male_masculine	5.4435	common_voice_sw_37090008.wav
majukumu ya halmashauri ya jiji la dar es salaam 	male_masculine	5.2635	common_voice_sw_37090082.wav
kamau ana bidii ya mchwa 	male_masculine	2.7435	common_voice_sw_37090177.wav
ambao ni mashabiki wafuatiaji wa bongo fleva hapa nchini ambao wanaweza kujibu vyema endapo 	male_masculine	9.0075	common_voice_sw_37090369.wav
amezitaka serikali mbalimbali kushirikiana na wanahabari 	male_masculine	5.8035	common_voice_sw_37090457.wav
baada ya serikali ya ubeligiji kuomba radhi kwa kuhusika na kifo hicho serikali ya 	male_masculine	7.1355	common_voice_sw_37090533.wav
nchi lakini siasa za ovyo ovyo ni 	male_masculine	3.1755	common_voice_sw_37090734.wav
wanatishwa na baadhi ya watu wanaoishi nao 	male_masculine	3.4275	common_voice_sw_37090743.wav
basi utakuwa mkosefu wa fadhila bila kujumuisha majina kama patrick balisidya 	male_masculine	5.5875	common_voice_sw_37090988.wav
dawa hiyo hutibu kwa mda mrefu kuanzia miezi mitatu hadi sita 	male_masculine	5.4435	common_voice_sw_37091169.wav
wa tarehe saba mwezi wa tatu mwaka elfu moja mia tisa sitini na tatu 	male_masculine	4.8675	common_voice_sw_37091464.wav
mahakama ya hesabu mahakama kuu ya mahakama ya 	male_masculine	4.5075	common_voice_sw_37091473.wav
mizizi ya mti haiwezi kupenya safu hii 	male_masculine	3.2835	common_voice_sw_37091630.wav
kompyuta ya mkononi 	male_masculine	2.6355	common_voice_sw_37091631.wav
wakulima ni wengi 	male_masculine	2.0955	common_voice_sw_37091700.wav
kaskazini yaliwahi kupiga utumwa marufuku lakini majimbo 	male_masculine	5.2635	common_voice_sw_37091760.wav
vinane shughuli za kilimo na makazi na msitu ya mikokoniliongoza kampeni ya kimataifa 	male_masculine	10.3035	common_voice_sw_37091882.wav
na tayari shirika la umoja wa mataifa linalo shughulikia 	male_masculine	4.2555	common_voice_sw_37092004.wav
mwaezi wa saba mwaka elfu mbili kumi na nane 	male_masculine	4.3275	common_voice_sw_37092081.wav
kwa jina la jesus lizard wana sayansi 	male_masculine	4.0755	common_voice_sw_37092275.wav
redio nyingi zilianzishwa karne ya ishilini 	male_masculine	4.1835	common_voice_sw_37092352.wav
matibabu haya ni ya bei ghali 	male_masculine	2.9955	common_voice_sw_37092364.wav
yule kijana aliyekuwa na mtaalamu wa ufundi alisema kwa kuhamaki kuwa havifanani 	male_masculine	6.5955	common_voice_sw_37092430.wav
sitaki dawa 	male_masculine	2.0955	common_voice_sw_37092436.wav
tuko nyuma sasa nini kifanyike mimi na ma 	male_masculine	4.2555	common_voice_sw_37092581.wav
mimi ni mtu mstaarabu sana 	male_masculine	3.1035	common_voice_sw_37092666.wav
aliendelea kuamini katika moyo wake alipendwa sana na hali iliyokuwa ikiwafika majirani haingemfika kamwe 	male_masculine	7.7475	common_voice_sw_37092863.wav
nyumba imebomolewa 	male_masculine	3.6075	common_voice_sw_37092928.wav
nilipata mayai lakini yalikuwa ghali sana 	male_masculine	3.6435	common_voice_sw_37092931.wav
kama mifano inavyoonyesha kupunguza uchafuzi wa hewa kutakuwa 	male_masculine	4.6155	common_voice_sw_37092936.wav
mimi huamka mapema sana 	male_masculine	3.2835	common_voice_sw_37093007.wav
au mbalimbali katika mambo ya siasa wanazungumzia nini ama wanazungumza nini kuhusiana na 	male_masculine	7.0275	common_voice_sw_37093011.wav
tanzania bara ilipata uhuru tarehe tisa mwezi wa kumi na mbili 	male_masculine	5.4075	common_voice_sw_37093018.wav
ya usiku tu huku wakiwa hawana kabisa uhakika na wanacho kisema 	male_masculine	6.1275	common_voice_sw_37093159.wav
kupendeza msimamo wa taifa hili kwenye ramani ya 	male_masculine	4.0755	common_voice_sw_37093206.wav
kwani mitaa yote ya mji mkongwe inapitika kwa urahisi kabisa 	male_masculine	5.9475	common_voice_sw_37093332.wav
uwapo karibu 	male_masculine	2.3475	common_voice_sw_37093395.wav
mchambuzi wa mambo akiwa pale kenya wahito habari ya leo 	male_masculine	4.6155	common_voice_sw_37093403.wav
amani haiwezi kuja kwa upanga ila 	male_masculine	3.1755	common_voice_sw_37093688.wav
mlima wa pili kwa ukubwa tanzania ni mlima meru 	male_masculine	4.3635	common_voice_sw_37093738.wav
ukimpokea leo anabadili historia yako 	male_masculine	4.2555	common_voice_sw_37093741.wav
za hadi wameanza kutangaza 	male_masculine	2.6355	common_voice_sw_37093801.wav
ambaye baadae ilitoa msaada kwa familia yake wakati biko alivyofungwa kisiasa 	male_masculine	5.9475	common_voice_sw_37093960.wav
hatua hizi za serikali zimeifanya rwanda kutajwa tena 	male_masculine	4.9035	common_voice_sw_37094037.wav
kusikia taarifa hiyo kwani nilishindwa kuamini kwa vile ndio kwanza nilikuwa na miezi sita 	male_masculine	7.7835	common_voice_sw_37094044.wav
sabato haikufanyika kwa ajili ya wana wa israeli pekee bali kwa ajili ya adam 	male_masculine	6.1275	common_voice_sw_37094143.wav
anacheka vibaya sana 	male_masculine	2.4555	common_voice_sw_37094375.wav
demokrasia na maendeleo chadema lakini akitoa kauli yake kwamba mwisho wa kutangaza matokeo 	male_masculine	6.5955	common_voice_sw_37094452.wav
lilipingwa sana huko ujerumani kwa kuwa waliona 	male_masculine	4.0755	common_voice_sw_37094455.wav
ajali hiyo inaonyesha upendo na uaminifu kwa mwanaume 	male_masculine	4.1835	common_voice_sw_37094554.wav
wakati taifa la afrika kusini lenyewe likijiandaa 	male_masculine	4.1835	common_voice_sw_37094633.wav
kanda ya pwani pamoja na njia za misafara kuelekea ziwa tanganyika 	male_masculine	5.0475	common_voice_sw_37094644.wav
viatu vyako ni vya bei ghali 	male_masculine	4.3275	common_voice_sw_37094776.wav
sawa sawa 	male_masculine	1.8075	common_voice_sw_37094900.wav
said bin sultani pia alijulikana kama sayyid said 	male_masculine	4.8675	common_voice_sw_37094969.wav
akiptwa na mpinzani wake daktari salmin akipata asilimia hamsini nukta mbili nne 	male_masculine	7.7475	common_voice_sw_37094972.wav
kuikaribia miili ya wapendwa wao wakati wa mazishi 	male_masculine	4.2555	common_voice_sw_37095040.wav
enea katika makazi zaidi ya milioni tatu 	male_masculine	4.1835	common_voice_sw_37095189.wav
tutatangaza matokeo yetu na ikiwa uchaguzi utaibiwa sitarudi tena mahakamani 	male_masculine	7.0275	common_voice_sw_37095295.wav
yenye idadi kubwa ya watu weusi katika taifa la afrika kusini 	male_masculine	5.6955	common_voice_sw_37095297.wav
watu watatu walishitakiwa na kupatikana na hatia tarehe 	male_masculine	5.5155	common_voice_sw_37095499.wav
kabisa na hatua za kiuchumi katika jamii ya kisasa kwa hiyo ni vigumu 	male_masculine	5.9475	common_voice_sw_37095510.wav
