audio	sentence	gender	duration
common_voice_sw_30338777.mp3	wakati meli ikizama bendi hiyo iliendelea kuimba 	male_masculine	4.3275
common_voice_sw_37219175.mp3	kwa ajili ya mikutano ya kiroho lakini waislamu wanaweza kuchukua 	male_masculine	4.1835
common_voice_sw_29795942.mp3	watanzania tunaishi kwa upendo na umoja 	male_masculine	3.8955
common_voice_sw_30577944.mp3	kugawanyika kwa kushindwa kuhakikisha amani 	male_masculine	4.5075
common_voice_sw_36381427.mp3	matokeo kamili yanatanzamiwa kutangazwa mwezi ujao na ikiwa hali itasalia kuwa kama ilivyo sasa 	male_masculine	6.5955
common_voice_sw_29469266.mp3	makao makuu yako wote 	male_masculine	4.4715
common_voice_sw_29573132.mp3	utaalamu wake ulikuwa hasa upande wa fizikia na kemia 	male_masculine	5.4435
common_voice_sw_36385831.mp3	makubwa mno afya ya umma na kwa mazingirauhusiano kati ya 	male_masculine	5.2995
common_voice_sw_30381164.mp3	mapambo ya shanga nyingi shanga za shingoni ambazo husogea kwa mdundo 	male_masculine	5.5515
common_voice_sw_31506849.mp3	zinazopokuwa mbovu zinachangia kupunguza kasi ya kukua kwa uchumi 	male_masculine	8.2875
common_voice_sw_36254357.mp3	vita vya wahehe dhidi ya wajerumaniupanuzi wa wahehe azingira ya iringa leo jina 	male_masculine	8.8635
common_voice_sw_37091392.mp3	miji hiyo ni mikubwa sana 	male_masculine	2.5275
common_voice_sw_31433307.mp3	wanyama kadhaa wanapatikana kwenye msitu unaozunguka mlima huo 	male_masculine	7.5675
common_voice_sw_28825524.mp3	huitwa mara nyingi mji wa milele 	male_masculine	4.9035
common_voice_sw_29955180.mp3	bandari ya cape town na ile ya johanesberg katika taifa ka afrika kusini 	male_masculine	7.2435
common_voice_sw_37088586.mp3	tunaona faraja ya kilimo hiki licha ya changamoto ya hali ya hewa inayotukabili 	male_masculine	7.4235
common_voice_sw_30182512.mp3	michuano ya mwaka huu imechezwa barani ulaya kwenye nchi kumi na moja 	male_masculine	7.0275
common_voice_sw_29937036.mp3	hata hivyo mtindo uliopendelewa ni mistari 	male_masculine	4.0035
common_voice_sw_30450951.mp3	mara nyingi wakiajiriwa hubeba tena mizigo ya safari mpya 	male_masculine	4.7955
common_voice_sw_30205652.mp3	ulimi wa nyangumi una uzito wa tani tatu ambao ni uzito zaidi wa tembo 	male_masculine	7.2075
common_voice_sw_34750381.mp3	kusababisha watalii waliotaka kuwatazama wakivuka kubadilisha mpangilio wa safari zao 	male_masculine	7.6755
common_voice_sw_30016500.mp3	bila kusahau kiteto na simanjiro zinazokamilisha jumla ya wilaya tano za mkoa wa manyara 	male_masculine	6.7755
common_voice_sw_30385691.mp3	daraja la tatu au la chini lilikuwa na mabafu mawili tu 	male_masculine	4.5075
common_voice_sw_30104564.mp3	hata hivyo nyumba zao za asili zinajengwa kwa kutumia miti 	male_masculine	5.9475
common_voice_sw_28725615.mp3	goli ziko kwenye pande fupi zaidi 	male_masculine	3.2835
common_voice_sw_29796000.mp3	koloni hilo la kijerumani lilitekwa na majeshi ya uingereza na ubelgiji 	male_masculine	5.9835
common_voice_sw_29963078.mp3	hifadhi ya taifa ya ziwa manyara ilianzishwa elfu moja mia tisa na sitini 	male_masculine	7.2075
common_voice_sw_28670217.mp3	mara nyingi huwa na utamaduni na lugha moja 	male_masculine	3.7875
common_voice_sw_30638502.mp3	vivutio vingi huwa havipishani sana kwenye viingilio 	male_masculine	4.7955
common_voice_sw_36013666.mp3	mkutano mkuu wa chama cha umoja wa kitaifa afrika 	male_masculine	5.4435
common_voice_sw_30025585.mp3	kangaroo anafanana na sungura kwa mbali 	male_masculine	2.9235
common_voice_sw_30671383.mp3	watafiti mbalimbali wanahisi limetokana na kazi ya kuvuna ulezi 	male_masculine	5.6235
common_voice_sw_30026005.mp3	alisomea ualimu huko makerere kampala uganda 	male_masculine	3.4635
common_voice_sw_30647705.mp3	lilikuwa jibu la mkato mmeamua kunipiga vita jiandaeni 	male_masculine	5.4435
common_voice_sw_37222778.mp3	aidha alipata mafunzo mbalimbali katika taasisi ya chuo cha utawala wa umma lahore pakistan 	male_masculine	9.59965625
common_voice_sw_30201646.mp3	ziwa edward liko ndani ya mbuga ya wanyama ya virunga 	male_masculine	5.2275
common_voice_sw_32324032.mp3	asikari kankagua mizigo yetu 	male_masculine	2.6355
common_voice_sw_30434934.mp3	maneno ya malatwe yalimfanya mwalimu mkuu kutoa macho 	male_masculine	4.0755
common_voice_sw_29915693.mp3	serikali imeanzisha kampeni kama tanzania isiyo sahaulika ili utalii 	male_masculine	6.3075
common_voice_sw_29516943.mp3	hayo yote yalisababisha mara moja ghasia 	male_masculine	4.5435
common_voice_sw_36039742.mp3	hivyo kuhitajika mikakati maalum kabla ya kujadili masuala hayo 	male_masculine	5.9475
common_voice_sw_30634562.mp3	lakini pia wageni wengi walihamia huku na kuanzisha makazi ya kudumu 	male_masculine	5.7675
common_voice_sw_28669846.mp3	kosa dogo katika kuandika linaweza kusababisha madhara makubwa 	male_masculine	6.8835
common_voice_sw_30268832.mp3	waandishi wa kitabu cha deadly developments stephen na downs reyna 	male_masculine	7.3155
common_voice_sw_29942721.mp3	kwenye miaka ya elfu moja mia saba hamsini 	male_masculine	4.6875
common_voice_sw_30141612.mp3	waandamanaji walimuua askari mmoja na kuchoma moto kituo cha polisi 	male_masculine	6.4155
common_voice_sw_30233551.mp3	aliitumikia kwa misimu minne akibeba taji la la liga katika msimu wake mwisho 	male_masculine	9.5115
common_voice_sw_36380995.mp3	huku wanajeshi wengine wakiachishwa kazi na wengine wakishtakiwa 	male_masculine	5.4435
common_voice_sw_37223773.mp3	shirika kama royal niger company zilipata maeneo 	male_masculine	2.8875
common_voice_sw_29845734.mp3	rais mstaafu benjamin mkapa ni kiongozi aliyesimama imara kupambana na rushwa 	male_masculine	6.0555
common_voice_sw_28683132.mp3	picha za feri za zamani na za kisasa 	male_masculine	3.5355
common_voice_sw_30327496.mp3	hawa wakijulikana wanyantuzu na wasukuma wa mwanza wakiitwa bhasuku 	male_masculine	8.1435
common_voice_sw_28690178.mp3	yeye pia ni mwanachama wa taasisi ya usimamizi ya kenya 	male_masculine	6.5235
common_voice_sw_30256961.mp3	maonyesho ya kubainisha fikira za kiuchumi mara nyingi hutumia michoro 	male_masculine	7.1355
common_voice_sw_30184802.mp3	ikiwa ni lazima uingie katika nyumba ya mtu aliye mgonjwa 	male_masculine	6.4875
common_voice_sw_29995573.mp3	anakaa dakika kumi na tano mpaka ishirini kuanza kutembea 	male_masculine	8.5755
common_voice_sw_29892689.mp3	bodi ya biashara ya nje pia ilipewa dhamana ya kukuza ushirikiano wa biashara kimataifa 	male_masculine	6.7035
common_voice_sw_29796007.mp3	baada ya hapo likaendesha operesheni ya kupora mali za watu 	male_masculine	5.9475
common_voice_sw_29995699.mp3	alikuwa mpiganaji wa kujitolea katika jeshi la ujerumani 	male_masculine	3.8235
common_voice_sw_36374737.mp3	napenda amani 	male_masculine	1.8435
common_voice_sw_36382479.mp3	thelathini na mbili ingawa hali halisi ilikuwa nchi lindwa chini ya 	male_masculine	5.5155
common_voice_sw_29615435.mp3	aliwahi kucheza timu ya taifa ya tunisia 	male_masculine	4.9755
common_voice_sw_36390537.mp3	moja na kufuatiwa na mwingine wa mwaka elfu moja mia tisa kumi na moja 	male_masculine	3.6435
common_voice_sw_32210867.mp3	kuwa wapi 	male_masculine	3.1755
common_voice_sw_29942124.mp3	wakati naanza nilikuwa upande wa habari pekee 	male_masculine	4.3275
common_voice_sw_30668382.mp3	kwa miaka ya karibuni kuta za tembe hujengwa pia kwa matofali yanayotengenezwa kwa udongo 	male_masculine	7.4955
common_voice_sw_29788493.mp3	zaidi ya hapo mitindo ya vitenge imeanze kuonekana kwenye dunia ya mitindo 	male_masculine	6.4155
common_voice_sw_30069571.mp3	jeshi la amin lilimfukuza mkuu wa dola kabaka mutesa 	male_masculine	5.5875
common_voice_sw_30470870.mp3	hatua hiyo ya werema ilikuja wakati watanzania wakiwa bado wanasubiri uamuzi wa rais 	male_masculine	6.5955
common_voice_sw_28660886.mp3	kuna matoleo tofauti ya bunduki hizo 	male_masculine	4.5075
common_voice_sw_28695293.mp3	hii inaweza kusababisha kila aina ya shida 	male_masculine	4.7955
common_voice_sw_29963715.mp3	nyumbu akikamatwa tu basi hutulia na kuliwa bila shida 	male_masculine	4.1835
common_voice_sw_30006845.mp3	pia uingereza iliamua kutafuta utawala wa visiwa 	male_masculine	5.6235
common_voice_sw_30021015.mp3	kwa kawaida bakteria zinaweza kukua na kuishi tu ndani ya seli ya kiumbe 	male_masculine	4.5435
common_voice_sw_28259031.mp3	hiki ni chombo kikuu kabisa cha utawala wa kijiji 	male_masculine	5.1555
common_voice_sw_35963972.mp3	licha ya mafanikio hayo lakini pia mashirika haya yamekuwa yakikumbwa na vikwazo vingi 	male_masculine	6.7755
common_voice_sw_30362325.mp3	mwaka elfu mbili na kumi na tisa chama aliongeza mkataba wa miaka miwili 	male_masculine	8.2515
common_voice_sw_29981325.mp3	simba kupanda miti siyo jambo la kawaida lakini manyara ni kama jadi 	male_masculine	5.1555
common_voice_sw_30333936.mp3	rais wa zanzibari daktari hussein mwinyi kupitia runinga ya zanzibari alilitangazia taifa 	male_masculine	9.2955
common_voice_sw_29115705.mp3	kipaji kinaweza kuwa cha kimwili au cha kiakili 	male_masculine	4.7955
common_voice_sw_30379614.mp3	anasema katika kabila la wasafa waliliita ziwa ngosi au ligosi 	male_masculine	6.1995
common_voice_sw_30342842.mp3	mji wa bagamoyo upo pembezoni mwa bahari ya hindi kaskazini mwa bahari ya hindi 	male_masculine	7.1715
common_voice_sw_30024375.mp3	utatembea sana kliko vitu vyote ukipanda mlima huu 	male_masculine	5.6235
common_voice_sw_34391094.mp3	muziki nimepata na siishi hamu 	male_masculine	5.1555
common_voice_sw_29787926.mp3	ni bilionea ambaye ametambuliwa kuwa miongoni mwa mabilionea wa umri mdogo zaidi afrika 	male_masculine	6.9555
common_voice_sw_30629814.mp3	jamii za wapare zimegawanyika katika makundi ya wafugaji na wakulima 	male_masculine	5.6235
common_voice_sw_29978203.mp3	wachezaji wanapotaka kuhama timu zao za awali 	male_masculine	4.1475
common_voice_sw_29787801.mp3	real madrid ilishinda mabao manne kwa moja dhidi ya atletico madrid 	male_masculine	5.9835
common_voice_sw_30450863.mp3	hili lilipelekea kuongezeka kwa wanafunzi waliojiunga na shule za msingi kwa asilimia sabini 	male_masculine	6.4155
common_voice_sw_29938065.mp3	tandala na palahala nao wanavutia na kufanya maskani kwenye vilima 	male_masculine	7.4235
common_voice_sw_30128611.mp3	utu wake na mtizamo wake ulipenya nje ya kuta za gereza 	male_masculine	5.5875
common_voice_sw_37226163.mp3	mabadiliko hayo mwandishi wetu jijini paris mohamed saleh 	male_masculine	4.3635
common_voice_sw_29939164.mp3	jose mourinho aliwahi kusema kufungwa hakuondoi ubora wa mechi 	male_masculine	4.5435
common_voice_sw_36013461.mp3	hadi chakula kinaisha alibaki na maswali matatu kichwani yalokosa majibu 	male_masculine	7.5675
common_voice_sw_34391337.mp3	naye atafanya agano thabiti na watu wengi kwa muda wa juma moja na kwa 	male_masculine	7.7835
common_voice_sw_31440768.mp3	imepoteza fainali ya ulaya kwa chelsea 	male_masculine	6.5235
common_voice_sw_29623414.mp3	katika nchi kavu ya kusini kuna ufugaji wa kondoo 	male_masculine	5.0835
common_voice_sw_29328969.mp3	katika fani ya programu za kompyuta ni kawaida kuongea juu ya lugha ya kompyuta 	male_masculine	6.0555
common_voice_sw_36251321.mp3	walilazimisha kila akida afahamu kiswahili barabara ili 	male_masculine	4.7235
common_voice_sw_36385241.mp3	hussein mwinyi alisoma shahada yake ya kwanza ya udaktari wa kibinaadamu 	male_masculine	6.6675
common_voice_sw_28669905.mp3	siku hizi imekuwa nchi tajiri kutokana na utalii 	male_masculine	6.3435
common_voice_sw_36945203.mp3	katika makundi mawili kundi la kwanza lilikuwa 	male_masculine	5.4075
common_voice_sw_29001963.mp3	baadhi ni ngumu kama almasi 	male_masculine	2.7435
common_voice_sw_29944862.mp3	pamoja na kuenea kwa elimu juu ya ugonjwa huu 	male_masculine	4.8675
common_voice_sw_29795260.mp3	idi amin hakuwa muuaji na mla nyama za watu kama inavyosemekana 	male_masculine	6.5955
common_voice_sw_37091949.mp3	na huenda amefariki dunia mpango alifanya mkutano huo akiwa hajavaa barakoa na akikohoa mbele 	male_masculine	5.7675
common_voice_sw_29439303.mp3	alijiunga na utawa wa tatu wa mt 	male_masculine	3.6075
common_voice_sw_32091206.mp3	msichana ule mwaka huu kwenye ntihani ndopicha kwaudhuri 	male_masculine	5.0475
common_voice_sw_29938066.mp3	ni kudumisha maneno ya uongo ya wakoloni kutugawa na kujishusha thamani wenyewe kwa wenyewe 	male_masculine	6.1635
common_voice_sw_35756762.mp3	viongozi wa mataifa mia moja tisini na nne wanakutana jijini kangkon 	male_masculine	8.6475
common_voice_sw_29618159.mp3	kichwa ni kifupi na kwa umbo la tufe nusu 	male_masculine	6.0555
common_voice_sw_36013838.mp3	akaniambia ni pige zain kwenye website ya tume 	male_masculine	3.8955
common_voice_sw_28695291.mp3	afya ya meno ni sehemu muhimu ya afya ya mwili kwa jumla 	male_masculine	4.7235
common_voice_sw_28691195.mp3	wajibu mkuu wa mlezi mara nyingi kuchukuliwa na mke au jamaa wa karibu 	male_masculine	7.0635
common_voice_sw_37083420.mp3	mfalme henry aliwaweka mabinti zake kwenye orodha 	male_masculine	5.8035
common_voice_sw_29787562.mp3	muziki wa kitamaduni wa kimasai huwa na sauti 	male_masculine	6.3435
common_voice_sw_28683159.mp3	mamlaka haya yapo mjini dar es salaam 	male_masculine	3.8235
common_voice_sw_29022559.mp3	alikuwa mwalimu wa mshairi wa mombasa w e taylor 	male_masculine	5.3355
common_voice_sw_34890754.mp3	mtu huyu alikuwa akiyalifanya shambulio hiyo katika eneo la wasafiri wanosubiri 	male_masculine	7.2435
common_voice_sw_32322746.mp3	baba alipokwenda kunyoa ndevu alikachika kidevu kwa kijembe 	male_masculine	5.5875
common_voice_sw_28673118.mp3	kimsingi mandhari ya hifadhi hii ni nyasi iliyo wazi na mito 	male_masculine	5.0475
common_voice_sw_31304600.mp3	timu nyingi dar es salaam zilitegemea matawi ya simba 	male_masculine	4.8675
common_voice_sw_28690678.mp3	vilevile tangu kale watu waliwahi kupanga nyota za angani katika kundinyota 	male_masculine	5.7675
common_voice_sw_32323964.mp3	lyunda jahazi 	male_masculine	2.0235
common_voice_sw_29795851.mp3	mlima kilimanjaro unapandwa katika misimu miwili tofauti 	male_masculine	6.7755
common_voice_sw_29839015.mp3	jengo la kituo cha biashara cha dunia world trade center complex 	male_masculine	5.2275
common_voice_sw_30179912.mp3	makao makuu ya chama yalitafuta hifadhi katika milima ya sierra maestra 	male_masculine	6.8475
common_voice_sw_28681638.mp3	alikuwa mwanachama wa chama cha jamhuri cha marekani 	male_masculine	4.5435
common_voice_sw_30081266.mp3	chakula cha mahindi viazi mchele na kabichi 	male_masculine	3.8955
common_voice_sw_36385776.mp3	hao na wakristo wa kwanza walio wengi waliishi chini ya serikali ya roma 	male_masculine	5.9115
common_voice_sw_28735758.mp3	mojawapo ni kukutana na watu wa kupendeza kwa wema wao 	male_masculine	5.2275
common_voice_sw_35132512.mp3	ngoma hizo huchezwa watu wakiwa wamevaa nguo za asili 	male_masculine	4.6155
common_voice_sw_32323898.mp3	lulu humilikiwa na vachu matajiri nno na ina thamani sana 	male_masculine	5.3355
common_voice_sw_28681014.mp3	watu waliopo katika eneo la kivuli chake wanaona kupatwa kwa jua 	male_masculine	7.9635
common_voice_sw_29873164.mp3	mwaka elfu moja mia tisa thelathini na nne uliundwa umoja wa waafrika 	male_masculine	5.9835
common_voice_sw_29899105.mp3	mwalimu nyerere alifariki akiwa kwenye matibabu nchini uingereza 	male_masculine	4.8675
common_voice_sw_29937942.mp3	wakati huo ikiwa tanganyika na ujerumani yenyewe wanakotokea akina hiss 	male_masculine	4.9035
common_voice_sw_36382359.mp3	kupunguza uzalishaji wa mmea na inaweza kuondoa virutubishi vilivyo 	male_masculine	5.5875
common_voice_sw_29979670.mp3	baadhi ya watafiti walienda kumchunguza blob 	male_masculine	5.0475
common_voice_sw_29728364.mp3	lilikuwa pia jina la mungu wa kike katika dini ya roma ya kale 	male_masculine	6.7035
common_voice_sw_36387243.mp3	alisimama na kuwaahidi wamatumbi kuingia katika vita aliyoiita vita ya ushindi 	male_masculine	6.1275
common_voice_sw_29898924.mp3	eneo linalofaa kwa kilimo ni hekta laki moja hamsini na tatu mia tano arobaini 	male_masculine	6.5235
common_voice_sw_29896938.mp3	hushughulika pia ukubwa na usambazaji wa faida kutoka kwenye biashara 	male_masculine	7.0275
common_voice_sw_29914941.mp3	au mabadiliko ya utandawazi yanachangia katika tabia 	male_masculine	5.1555
common_voice_sw_30181899.mp3	alikuwa paroko msaidizi wa parokia ya mtakatifu petro oysterbay 	male_masculine	5.0835
common_voice_sw_29935617.mp3	rais wa croatia alihimiza mashabiki wa nchi yake kushangilia timu yao 	male_masculine	7.1355
common_voice_sw_36067398.mp3	inasimamia utoaji wa huduma za malipo kwa njia ya kadi 	male_masculine	5.0475
common_voice_sw_28592246.mp3	kiasili sinodi ilikuwa mkutano wa maaskofu wa eneo fulani 	male_masculine	7.9635
common_voice_sw_37090151.mp3	linachukua waumini mia moja hamsini mpaka mia mbili kwa wakati mmoja 	male_masculine	5.6955
common_voice_sw_29939018.mp3	pia hifadhi hii inapitiwa na njia ya treni inayoelekea katika taifa jirani la zambia 	male_masculine	6.0555
common_voice_sw_30180061.mp3	timu iliyoibuka na ushindi kwenye fainali hiyo 	male_masculine	3.9675
common_voice_sw_28582717.mp3	pwani hizo zilikuwa mapema sehemu ya biashara ya kimataifa katika bahari hindi 	male_masculine	7.0635
common_voice_sw_30341868.mp3	ziwa victoria lililopo mwanza ni chanzo pato la nchi 	male_masculine	5.1195
common_voice_sw_29696820.mp3	nadharia zinaweza kutegemea utafiti wa aina tofautitofauti 	male_masculine	5.8755
common_voice_sw_30650336.mp3	kupunguza panya wanaoishi karibu na nyumba sehemu kazi au maeneo ya michezo 	male_masculine	5.9835
common_voice_sw_30635376.mp3	ni aibu sana kwa taifa maana enzi za mwalimu hapakukuwa na hali hii 	male_masculine	6.3075
common_voice_sw_31286373.mp3	ukiwa kwenye hifadhi ya tarangire unaweza kuona makundi makubwa ya tembo 	male_masculine	8.6835
common_voice_sw_29993720.mp3	katika imani za kimaasai wakati mwingine huwa anadhaniwa kubeba laana 	male_masculine	4.9755
common_voice_sw_29795214.mp3	maradona ndiye mchezaji aliyefunga bao la ajabu duniani 	male_masculine	4.9035
common_voice_sw_29231041.mp3	jimbo hili lina mchanganyiko wa makabila yote 	male_masculine	4.3275
common_voice_sw_28691064.mp3	dalili hasi ni pamoja na hisia bapa au hafifu 	male_masculine	5.8035
common_voice_sw_30091340.mp3	muhogo kiasi na katika maeneo machache mpunga na mzabibu 	male_masculine	6.1635
common_voice_sw_31304599.mp3	kila mmoja alizaa nae mtoto mmoja wa kike 	male_masculine	4.6155
common_voice_sw_30668389.mp3	sir alex ferguson aliwahi kusema barcelona inatisha 	male_masculine	5.4075
common_voice_sw_29993436.mp3	alisoma katika chuo kikuu cha dayatar nairobi kenya 	male_masculine	4.6875
common_voice_sw_28989758.mp3	alicheza kama mshambuliaji wa kati 	male_masculine	3.9675
common_voice_sw_30307279.mp3	nyerere alikuwa kiungo muhimu katika muungano wa tanganyika na zanzibar 	male_masculine	4.1475
common_voice_sw_29936833.mp3	matawi maarufu wakati huo kama nyota ya asubuhi 	male_masculine	4.8675
common_voice_sw_31441017.mp3	la chifu huyo wa kabila la wahehe 	male_masculine	4.0035
common_voice_sw_31304437.mp3	hayati daktari magufuli alichaguliwa kuwa waziri wa kilimo 	male_masculine	5.3355
common_voice_sw_31370833.mp3	mchanga huo hupita juu ya bahari atlantic hadi katika msitu wa amazon 	male_masculine	9.5475
common_voice_sw_37092364.mp3	matibabu haya ni ya bei ghali 	male_masculine	2.9955
common_voice_sw_29937961.mp3	hata hivyo waandishi wengi wa kisasa hutumia wimbo katika sehemu mbalimbali 	male_masculine	5.9475
common_voice_sw_36331709.mp3	wa simbamweni na kisha sehemu fulani ya mji wa sasa wa morogoro na eneo 	male_masculine	8.2155
common_voice_sw_36387947.mp3	nze na mashindano ya soka ya cekafa na draw ya mashindano hayo ambayo yataandaliwa 	male_masculine	6.1635
common_voice_sw_29796249.mp3	soka ya taifa ya ufukweni na timu za soka za taifa za vijana 	male_masculine	5.5875
common_voice_sw_29915207.mp3	koppe moja inayoweza kuonekana kwa wageni huko serengeti 	male_masculine	6.7755
common_voice_sw_30122435.mp3	wakati wa maji kupwa ndiyo kipindi kizuri cha kuona kisiwa hicho 	male_masculine	5.7675
common_voice_sw_30674908.mp3	kina cha ziwa hilo ni karibu meta mia saba na hamsini 	male_masculine	4.1835
common_voice_sw_29978475.mp3	quran yatufahamisha kuwa ismail alikua mpole na mnyenyekevu kwa mola wake 	male_masculine	7.6035
common_voice_sw_28716339.mp3	uwanja huo ni sehemu ya makazi magumu zaidi ya vifaa vingine vya riadha 	male_masculine	5.4075
common_voice_sw_32245048.mp3	kana jenga nyuma yao 	male_masculine	3.4275
common_voice_sw_29936610.mp3	korona imeogeza hofu kubwa kwa watu wote duniani 	male_masculine	4.2555
common_voice_sw_36385925.mp3	aina nyingine ya unyanyapaaji ni unyanyapaaji wa kihisani 	male_masculine	4.9755
common_voice_sw_31475973.mp3	nadhari hii hutoa mfumo rasmi wa mwelekeo kwa hali za kijamii 	male_masculine	10.0155
common_voice_sw_29997361.mp3	wamasai wa tanzania walifukuzwa kutoka ardhi yenye rutuba 	male_masculine	4.4355
common_voice_sw_36389641.mp3	jicho la bi kijicho limetoboka 	male_masculine	2.5635
common_voice_sw_29997577.mp3	mo na mke wake walikutana shule ya kimataifa ya tanganyika jijini dar es salaam 	male_masculine	5.0475
common_voice_sw_29795834.mp3	amin aliamini kuwa yeye ndiye mkuu wa majeshi yote ya uganda 	male_masculine	5.0475
common_voice_sw_36318597.mp3	inaaminika kwamba baada ya hapo watu watazungumza tu mambo mazuri 	male_masculine	6.3435
common_voice_sw_29788026.mp3	mifugo midogo mara nyingi pia huwekwa ndani ya enkaji 	male_masculine	5.7675
common_voice_sw_28670570.mp3	kuna vijiji viwili tu kisiwani 	male_masculine	3.9675
common_voice_sw_37086130.mp3	uchanguzi mkuu wa nchini thailand unataraji kufanyika 	male_masculine	5.6235
common_voice_sw_30181640.mp3	unaonekana kuwa na manufaa mengi kwa wanajamii wa kabila hilo 	male_masculine	4.7955
common_voice_sw_37091627.mp3	carla alikuwa aina tofauti 	male_masculine	2.4555
common_voice_sw_31797681.mp3	mkwawa kabla ya kukimbia alimuua mganga mzee aliyewahi kutabiri hilo 	male_masculine	10.2675
common_voice_sw_30179632.mp3	hapana mkuu sijamuona mimi nilikuwa chooni 	male_masculine	4.1835
common_voice_sw_31409822.mp3	kutoka daressalaam mpaka mkoani singida katikati mwa tanzania 	male_masculine	9.0075
common_voice_sw_30671243.mp3	utawala wa wazungu uliwapa mateso makubwa 	male_masculine	4.6155
common_voice_sw_29815740.mp3	keneth kaunda na wenzake kutokea taifa la zambia 	male_masculine	6.3075
common_voice_sw_29937452.mp3	jina lingine walilopewa wazungu na wanyaturu ni anyeke 	male_masculine	4.7235
common_voice_sw_31467495.mp3	mazungumzo kati ya vikosi vya ukombozi na serikali ya wachache ya ian smith 	male_masculine	9.6555
common_voice_sw_36382558.mp3	ni mwanaharakati wa masuala ya uhuru wa vyombo vya habari 	male_masculine	5.0835
common_voice_sw_30335416.mp3	meno ya plastiki pia imani hiyo si ya pekee kwa wamasai 	male_masculine	6.4875
