sentence	gender	duration	audio
lakini pia watoto wanaokuzwa katika mfumo huo wanajengwa katika maadili mazuri 	male_masculine	7.1715	common_voice_sw_30363856.wav
wazazi wake walikuwa kaka na dada 	female_feminine	4.3635	common_voice_sw_28703646.wav
kuna lugha kadha ambako kidole hiki huitwa kwa majina kama kidole cha daktari 	male_masculine	7.7835	common_voice_sw_29032191.wav
mpandaji wa mlima huu anapitia kanda tofati za hewa 	male_masculine	5.6955	common_voice_sw_29945047.wav
mazishi yalikuwa ya kulaza maiti makaburini mwanaume akilazwa upande wa kulia 	female_feminine	4.7955	common_voice_sw_30357188.wav
ya ushirikiano na taasisi hiyo ya umoja 	female_feminine	3.7155	common_voice_sw_34764836.wav
nneno ambalo latumika 	male_masculine	3.0675	common_voice_sw_32091669.wav
inaonyesha uwezekano wa jinsi vile mtu ana maambukizi katika koo 	male_masculine	5.2635	common_voice_sw_28683328.wav
jumuiya hiyo ilikuwa na lengo la kuwaunganisha pamoja vijana wa african association 	male_masculine	7.4955	common_voice_sw_30221738.wav
la utuzaji wa mlima huu elgon ambao umekuwa kivutio kikubwa 	male_masculine	4.8675	common_voice_sw_36382365.wav
katika nchi nyingi tendo la kubadilishana pesa bidhaa nakadhalika 	male_masculine	7.0995	common_voice_sw_29660533.wav
kiwanda hicho kina haja ya kuongeza uzalishaji 	male_masculine	4.4355	common_voice_sw_37099552.wav
uhusiano wetu ulikuwa wa ajabu 	male_masculine	4.0035	common_voice_sw_29754385.wav
kitabu cha kutoka kina sura arobaini 	male_masculine	2.8875	common_voice_sw_29630388.wav
alipita madarasa kumi katika muda wa miaka minane 	male_masculine	4.4355	common_voice_sw_30674918.wav
alirudi kwenye lile daftari na kusoma ule mtaa mwisho akafunika na kulirudisha kwenye shelfu 	female_feminine	7.2435	common_voice_sw_35103468.wav
hivi unafikiri kwanini mandela alikua mtu muhimu 	male_masculine	5.5875	common_voice_sw_29795599.wav
utalii wa kidini ni utalii mzuri ambapo watu 	male_masculine	4.3275	common_voice_sw_30365218.wav
wapare wamegawanyika katika makundi mawili makubwa 	male_masculine	4.8675	common_voice_sw_30365546.wav
kwanza ziwa hili ni chanzo cha mito kadhaa barani afrika 	male_masculine	3.7875	common_voice_sw_30002551.wav
figo alijunga na mahasimu wa barcelona 	male_masculine	5.4435	common_voice_sw_30108241.wav
tukiyatunza mazingira yatatusaidia katika kilimo ufugaji na mvua pia 	male_masculine	6.5955	common_voice_sw_29795529.wav
kufanya kuwa ajali mbaya zaidi ya meli kuliko zote 	male_masculine	4.4355	common_voice_sw_30677299.wav
hii ilifuatiwa na kuzuwia biashara hiyo kwenye milki ya zanzibar 	female_feminine	5.6955	common_voice_sw_35105275.wav
jiji la dar es salaam lilikua haraka na kumeza vijiji vingi vya wazaramo 	male_masculine	6.4875	common_voice_sw_29915168.wav
inaratibu mchakato wa viwango na mikakati ya mifumo ya malipo 	male_masculine	5.8395	common_voice_sw_36385354.wav
timu nyingi dar es salaam zilitegemea matawi ya simba 	male_masculine	4.8675	common_voice_sw_31304600.wav
majuto ni mjukuu gharama ya kutokufanya chochote ili kubadili hali ya watoto 	male_masculine	7.2075	common_voice_sw_30183103.wav
kwa mujibu wa katiba ya jamhuri ya muungano wa tanzania 	male_masculine	5.4435	common_voice_sw_30574937.wav
jambo la kwanza waziri wa sheria masuala ya katiba 	female_feminine	4.0755	common_voice_sw_37217559.wav
dalili nyingine zinaweza kujumuisha maumivu na matatizo wakati wa kumeza 	male_masculine	5.6235	common_voice_sw_28716372.wav
huwezi kuzungumzia hifadhi ya taifa ya arusha bila ya kuugusia mlima meru 	male_masculine	6.2355	common_voice_sw_29915122.wav
hivi sasa bunge la ubeligiji limeruhusu uchunguzi maalumu kuhusu kifo cha lumumba miaka kadhaa 	female_feminine	5.9835	common_voice_sw_34946669.wav
hapo akafanikiwa kuwa balozi wa nembo ya kampuni ya puma 	male_masculine	5.6235	common_voice_sw_30114532.wav
kuta za mawe zinaonekana kati ya miti 	male_masculine	4.7955	common_voice_sw_28670633.wav
ambayo ilikuwa haifahamiki kwa wakazi wa maeneo hayo 	male_masculine	5.6955	common_voice_sw_29905395.wav
yapo magonjwa mengi ya ini 	male_masculine	3.2835	common_voice_sw_28681259.wav
fanya mazoezi kwenye sehemu zenye milima na uongeze uzito 	male_masculine	6.3075	common_voice_sw_30183202.wav
utamaduni wa kabila husika huku jando la asili 	male_masculine	6.5235	common_voice_sw_31304446.wav
ziwa victoria ni kivutio cha watalii 	male_masculine	3.6435	common_voice_sw_30354921.wav
baada ya yesu ndiye mtu anayejulikana zaidi katika injili zote nne 	male_masculine	5.6955	common_voice_sw_28922039.wav
tangazo la rais obama la disemba elfu mbili na kumi na nne 	female_feminine	6.3075	common_voice_sw_30034850.wav
lilikuwa ndio jengo la kwanza kuwa na umeme pamoja na lifti 	male_masculine	6.10765625	common_voice_sw_37225531.wav
walisema hao walikuwa ni washauri wa kijeshi na si wapiganaji wa mstari wa mbele 	male_masculine	6.4155	common_voice_sw_30179631.wav
hii inaleta picha gani kwa siasa ya tanzania picha hiyo ni mbaya zaidi 	female_feminine	5.5875	common_voice_sw_36641877.wav
hakuna kusaidiana kwenye mtihani 	male_masculine	2.6355	common_voice_sw_37096075.wav
nyumbu huzaliana sana na kufikia nyumbu laki tano wanaozaliwa kwa mwaka 	male_masculine	6.8475	common_voice_sw_31304305.wav
messi ameshinda tuzo sita za mchezaji bora wa dunia 	male_masculine	5.6955	common_voice_sw_30201412.wav
kutokana na utunzaji wa mila na desturi 	male_masculine	3.8235	common_voice_sw_29872964.wav
anasema akiwa redio muda alitangaza kipindi cha asubuhi cha kuchomoza jua 	male_masculine	6.9195	common_voice_sw_30363995.wav
uchumi unaokua na wenye mbinu zinazostahili kupaumbele 	male_masculine	3.6075	common_voice_sw_30019977.wav
mpira wa uingereza ulikuwa wa pasi tatu kisha goli 	male_masculine	5.4075	common_voice_sw_30209929.wav
walipokonywa mali na mashamba yao bila kulipwa fidia 	male_masculine	5.8755	common_voice_sw_29958302.wav
alikuwa raisi wa nne na wa sasa wa jamhuri ya kenya 	female_feminine	6.0555	common_voice_sw_34762821.wav
ronaldo alianza vizuri michuano ya kombe la dunia 	male_masculine	4.6155	common_voice_sw_30091176.wav
asante sana emanuel makundi nakushukuru 	male_masculine	3.6435	common_voice_sw_36385110.wav
ronaldo alifanikiwa kucheza michezo mia moja tisini na sita 	male_masculine	6.7755	common_voice_sw_29982024.wav
yeye ni mlinzi wa kushoto ambaye anaweza pia kucheza upande wa kushoto wa uwanja 	male_masculine	7.4955	common_voice_sw_29602854.wav
samatta alianza kucheza soka la kulipwa katika klabu ya african lyon nchini tanzania 	female_feminine	6.8475	common_voice_sw_29977456.wav
kwa miaka ya kawaida mkoa hupata mvua za uhakika 	male_masculine	4.1835	common_voice_sw_30647821.wav
mcgregor amewashangaza wengi kwa kufanikiwa kukusanya dola milioni mia moja themanini 	male_masculine	7.18765625	common_voice_sw_30644250.wav
kwa ufanisi rasilimali za usafiri waendeshaji wa 	male_masculine	4.1835	common_voice_sw_36381714.wav
kidogo watu wanafikiria kwa nchi za afrika mashariki hasa tanzania 	male_masculine	5.5875	common_voice_sw_37230001.wav
mame kankana mwanawe 	male_masculine	3.6435	common_voice_sw_31950197.wav
ziwa lina ukubwa wa kilomita za mraba elfu nne mia moja 	male_masculine	5.4435	common_voice_sw_29997369.wav
kutumia mawasiliano hayo yaliyokuwepo tayari watu wa mediteraneo 	male_masculine	5.1555	common_voice_sw_36382163.wav
kunaweza pia kushuhudiwa dalili nyingine ya kawaida ni maumivu ya misuli au viungo 	female_feminine	6.2355	common_voice_sw_29790810.wav
mitume na la mababu utitiri wa madhehebu ya waprotestanti ndio wenye 	male_masculine	6.0555	common_voice_sw_36373473.wav
mjerumani overall aliingia kwenye orodha ya wachezaji bora 	male_masculine	4.5075	common_voice_sw_30327290.wav
kwa ajili ya kupata kipato cha kukidhi mahitaji yao ya kila siku 	male_masculine	6.1635	common_voice_sw_30635685.wav
wengi wanamkata blob vipande waweze kumbeba 	male_masculine	4.3635	common_voice_sw_30025864.wav
siku mbili kabla ya wavulana kutahiriwa vichwa vyao hunyolewa themanini na moja kisha vijana 	female_feminine	7.6755	common_voice_sw_35160859.wav
idadi ya wasemaji nchini cote d ivoire haijulikani 	male_masculine	4.2555	common_voice_sw_28745236.wav
ukuaji wa mtandao umeongeza usikilizaji wa redio 	female_feminine	4.1475	common_voice_sw_35587983.wav
hao na wakristo wa kwanza walio wengi waliishi chini ya serikali ya roma 	male_masculine	5.9115	common_voice_sw_36385776.wav
jacob matata alichungulia nje 	female_feminine	3.0675	common_voice_sw_35155545.wav
papa gregori i aliandika juu yake sura moja ya kitabu cha majadiliano 	male_masculine	6.5955	common_voice_sw_28582834.wav
wanaogopa kushusha heshima zao walizozitengeneza 	male_masculine	5.0475	common_voice_sw_30090789.wav
alikuwa mpiganaji wa kujitolea katika jeshi la ujerumani 	male_masculine	3.8235	common_voice_sw_29995699.wav
kila mmoja alizaa nae mtoto mmoja wa kike 	male_masculine	4.6155	common_voice_sw_31304599.wav
kwa sababu zisizojulikana mkwawa hakugawa bunduki za kisasa zote alizokuwa nazo 	female_feminine	8.0355	common_voice_sw_30177278.wav
alikidhi matakwa ya katiba ya jamuhuri ya muungano wa tanzania 	male_masculine	5.2275	common_voice_sw_29838518.wav
wasukuma mchanganyiko kutoka kahama na tabora 	male_masculine	3.8955	common_voice_sw_30180515.wav
asili ya jina ethiopia haijulikani 	male_masculine	3.7155	common_voice_sw_28305859.wav
jangwa hilo linapatikana katika majimbo ya australia magharibi na australia kusini 	male_masculine	7.1355	common_voice_sw_28663170.wav
ukeketaji ni haramu nchini kenya na tanzania na huleta ukosoaji 	male_masculine	7.2435	common_voice_sw_31356166.wav
pep guardiola alivyoenda ujerumani alianza kubadili mfumo 	male_masculine	5.0475	common_voice_sw_29884798.wav
majaliwa aliteuliwa kuwa mkuu wa wilaya na kisha akajitosa kwenye siasa za ushindani mwaka 	male_masculine	6.5955	common_voice_sw_36375081.wav
imeshavutia mamia kwa maelfu ya wageni kuitembelea huku ikisubiri kufunguliwa rasmi 	male_masculine	5.6235	common_voice_sw_30019852.wav
ni wa kwanza kutoka makabila ya waindio 	male_masculine	5.3355	common_voice_sw_28690032.wav
miaka hiyo biashara ya watumwa ilishamiri sana 	male_masculine	3.9675	common_voice_sw_30471001.wav
katika sehemu za kaskazini kuna gesi na mafuta 	male_masculine	5.3355	common_voice_sw_28582669.wav
watu wa brazil waliokuwa wanakusanya njugu katika 	female_feminine	5.1555	common_voice_sw_34831425.wav
jimbo linapatikana katika kaunti ya marsabit mashariki mwa nchi 	male_masculine	6.2715	common_voice_sw_29468540.wav
hapo inafaa kujenga maarifa kuhusu matumizi yake 	male_masculine	6.4155	common_voice_sw_29612237.wav
malatwe umekuwa kero kwa walimu wote 	male_masculine	3.9675	common_voice_sw_29945221.wav
ni mchezaji wa zamani wa timu ya taifa ya ureno na klabu za barcelona 	female_feminine	6.6675	common_voice_sw_29790075.wav
alijiunga na utawa wa tatu wa mt 	male_masculine	3.6075	common_voice_sw_29439303.wav
tumia bidhaa za nywele ambazo zinaendana na nywele zako na hakikisha unazingatia mambo muhimu 	male_masculine	7.9275	common_voice_sw_30224079.wav
ni lazima warejee ndutu ambapo huwa wanazaa 	male_masculine	4.2555	common_voice_sw_30326736.wav
mara nyingi wanatumia bandari ya kigoma ndani ya ziwa tanganyika 	male_masculine	5.2635	common_voice_sw_31326737.wav
wao ni wadudu mbuai na hula wadudu wengine wadogo kwa mfano 	male_masculine	5.6955	common_voice_sw_28581653.wav
shinikizo la seljuks na mongols baadhi ya waturuki 	male_masculine	7.7835	common_voice_sw_35410987.wav
haruhusiwi kutumia vyakula vya mafuta ya wanyama 	male_masculine	6.1635	common_voice_sw_37095311.wav
huitwa mara nyingi mji wa milele 	male_masculine	4.9035	common_voice_sw_28825524.wav
pia hifadhi hizo zinashika nafasi za juu afrika na duniani 	male_masculine	3.5355	common_voice_sw_30024874.wav
kwazulu natal iko upande wa mashariki wa afrika kusini ina pwani ndefu la bahari hindi 	male_masculine	7.3875	common_voice_sw_28581880.wav
kiatu cha dhahabu kilienda nchini ujerumani 	female_feminine	3.7155	common_voice_sw_30630250.wav
wengi wanafahamu kuwa akina mama wajawazito wanapaswa 	male_masculine	4.3275	common_voice_sw_29995494.wav
hakuna habari nyingi za hakika kuhusu maisha yake 	female_feminine	4.1475	common_voice_sw_29634532.wav
ndio mwanzo wa utalii wa malindi 	female_feminine	3.9675	common_voice_sw_29058406.wav
mfugaji katika kukabili adui huyu wa haki wa mazingira 	male_masculine	5.1195	common_voice_sw_36386392.wav
mpaka wa holili mkoani kilimanjaro kaskazizini mwa nchi 	male_masculine	4.5435	common_voice_sw_29787578.wav
wakati ambapo matukio ya maendeleo yanastahili kutokea katika maisha ya mtu 	male_masculine	6.1275	common_voice_sw_36375122.wav
ukataji wa miti ni uharibifu wa mazingira 	male_masculine	2.3835	common_voice_sw_30025734.wav
ni lugha ya taifa nchini botswana 	male_masculine	4.3635	common_voice_sw_28690876.wav
wareno na wahispania waliunda utawala wao kule amerika 	female_feminine	8.1075	common_voice_sw_34596920.wav
kwa jumla ni ziwa la kenya lakini ncha ya kaskazini iko ndani ya ethiopia 	male_masculine	9.4755	common_voice_sw_29638209.wav
iko kando ya mto rhine 	male_masculine	3.2475	common_voice_sw_29762596.wav
asha apiga pasi nguwoze 	male_masculine	3.7875	common_voice_sw_32212181.wav
mourinho ameingia kandarasi na klabu ya roma 	male_masculine	4.7235	common_voice_sw_30574934.wav
ajali hiyo inaonyesha upendo na uaminifu kwa mwanaume 	male_masculine	4.1835	common_voice_sw_37094554.wav
lakini tunashindwa kutambua ule uwezo uliopo ndani mwetu 	male_masculine	6.8475	common_voice_sw_31797683.wav
akiwa na idadi ya mabao thelathini na sita katika michezo thelathini ya kadet a 	male_masculine	7.2435	common_voice_sw_30148780.wav
ugonjwa huu hauna tiba hivyo yatupasa tujikinge 	male_masculine	5.9835	common_voice_sw_30342416.wav
shanga za shingoni husogea kwa mdundo wakati wanacheza 	male_masculine	5.1555	common_voice_sw_29994905.wav
kuna wakati rais wa barcolona joan laporta aliwahi kusema 	male_masculine	6.1635	common_voice_sw_29789326.wav
ilikuwa ni hasara kubwa katika kizazi cha muziki 	male_masculine	4.7235	common_voice_sw_30146916.wav
ambao hunaopatikana katika mkoa wa arusha 	female_feminine	4.1475	common_voice_sw_37089675.wav
pia mataifa mengine duniani kote yenye kusafirisha mizigo 	female_feminine	5.5155	common_voice_sw_30355297.wav
wale wenye mamlaka ya kuleta matokeo chanya katika kuboresha hali ya usafiri majini 	male_masculine	7.9635	common_voice_sw_30341807.wav
mimi ni mswahili sina kabila au kutaja kabila analojua halitadharaulika 	male_masculine	7.7835	common_voice_sw_30182304.wav
ujumbe unaweza kupelekwa ndani ya barua pepe yenyewe au kama nyongeza ya barua pepe 	female_feminine	5.2635	common_voice_sw_29663343.wav
nkrumah aliandika baadae ni johnson aliyemfundisha namna gani ya kufanya kazi 	male_masculine	5.6235	common_voice_sw_30631297.wav
raisi huyo aliipambana na ubaguzi wa rangi 	male_masculine	3.9675	common_voice_sw_30109258.wav
pochettino anaweza kumtumia kwenye nafasi hiyo 	male_masculine	3.8955	common_voice_sw_29943192.wav
ndiko kulikogunduliwa masalia ya viumbe wa jamii ya watu wa kale 	male_masculine	5.5875	common_voice_sw_30091655.wav
kwenye nusu ya kaskazini kuna maziwa mengi 	male_masculine	4.6875	common_voice_sw_28662062.wav
alifuatana na wazee wengine kwenda kwenye zindiko bagamoyo 	male_masculine	5.5875	common_voice_sw_29796218.wav
hapo wageni hao walikariri kuwa waha kwa kuchukua neno ha 	male_masculine	7.7475	common_voice_sw_30182789.wav
sera zimefanya vigumu kudumisha maisha ya wamasai 	male_masculine	5.2275	common_voice_sw_30485818.wav
alikuwa mwanachama wa chama cha jamhuri cha marekani 	male_masculine	4.5435	common_voice_sw_28681638.wav
likiwa kilomita za mraba laki tisa arobaini na tano elfu na themanini na saba 	male_masculine	7.2075	common_voice_sw_30182176.wav
furahi kupanda kilimanjaro ni kitu cha kukumbuka maisha yako yote 	male_masculine	1.9875	common_voice_sw_29961381.wav
kila swali kwenye mtihani wangu lilikuwa gumu 	female_feminine	4.95565625	common_voice_sw_30079931.wav
uoto wa asili wa msitu unaostawi kufuata mkondo wa mto 	male_masculine	6.6675	common_voice_sw_35377076.wav
akaamua kuukabidhi utawala wake kwa mjukuu ambaye 	male_masculine	5.6955	common_voice_sw_29898406.wav
kwa sababu ya kazi ya baba yake al badawi aliishi katika miji kadhaa tofauti 	female_feminine	6.7755	common_voice_sw_29463079.wav
la kusini mwa afrika kwa miongo mitatu tangu mwaka elfu moja mia tisa sitini 	male_masculine	7.9635	common_voice_sw_36387602.wav
aliporejea tanganyika kutoka masomoni nyerere alifundisha historia kingereza na kiswahili 	male_masculine	6.7755	common_voice_sw_29938218.wav
spishi hizi hula matunda 	male_masculine	2.5635	common_voice_sw_28682624.wav
adolf hitler alipata zawadi ya mkimbiaji bora 	male_masculine	5.5875	common_voice_sw_31326462.wav
pep aliendeleza ubabe wake alipokuwa bayern 	male_masculine	4.6155	common_voice_sw_30671869.wav
mwaka uliofuata vikundi vya watutsi kutoka nchi hizi za jirani walijaribu kushambulia utaratibu mpya 	male_masculine	9.3675	common_voice_sw_28661856.wav
haki hiyo inahusu mtu binafsi na makundi pia 	male_masculine	6.0555	common_voice_sw_28660854.wav
mwaka elfu moja mia tisa thelathini na nne uliundwa umoja wa waafrika 	male_masculine	5.9835	common_voice_sw_29873164.wav
mauaji ya kimbari ya rwanda yalitokea wakati wa urais wake 	male_masculine	5.6235	common_voice_sw_28581703.wav
mojawapo ya changamoto tunayokabiliana nayo katika mpango huu ni kupata tafsiri mwafaka ya maneno 	male_masculine	8.8635	common_voice_sw_28855832.wav
hii ni riwaya maarufu zaidi ya mwandishi 	male_masculine	4.7235	common_voice_sw_28817504.wav
milo iliyotengenezwa nje ya australia hutengenezwa tofauti ili kutumika kwa urahisi 	male_masculine	7.0635	common_voice_sw_28582893.wav
kesi ya kwanza ilimhusisha jean paul akayesu 	male_masculine	6.9555	common_voice_sw_36013936.wav
hakuna mwaka rasmi aliozaliwa vasco da gama 	female_feminine	3.0675	common_voice_sw_37090716.wav
hali hii ilitambuliwa na uholanzi mwaka elfumoja mia nane kumi na tano 	male_masculine	6.5955	common_voice_sw_30091171.wav
profesa joseph semboja pia ni mtafiti mwandamizi kutoka taasisi ya uongozi 	male_masculine	6.4155	common_voice_sw_36388637.wav
mwalimu mkuu alinunua vitumbua akampa malatwe 	female_feminine	4.8675	common_voice_sw_29924748.wav
dawa hizo zinaitwa dawa za kurefusha maisha 	male_masculine	3.7155	common_voice_sw_37094903.wav
ni mwanaharakati wa masuala ya uhuru wa vyombo vya habari 	male_masculine	5.0835	common_voice_sw_36382558.wav
hao wangoni bwana wape hela watafikisha lakini mwanamke hafiki aisee 	male_masculine	8.5755	common_voice_sw_30180045.wav
hawakurudi morogoro wale waliorejea morogoro waliulizwa walikowaacha wenzao 	male_masculine	6.6315	common_voice_sw_30364480.wav
maeneo mengine na kupanuliwa kwa jamii hiyo 	male_masculine	5.0475	common_voice_sw_31409707.wav
familia yake na watu wake wa karibu wanamfahamu vizuri 	female_feminine	6.0555	common_voice_sw_36644205.wav
mkwawa alikuwa mtemi na kiongozi mkuu wa kabila la wahehe katika tanganyika 	male_masculine	6.1635	common_voice_sw_30057944.wav
hutumika kutibu magonjwa katika mfumo wa mkojo na koo 	male_masculine	4.3635	common_voice_sw_28681566.wav
hata wale waliojitokeza kuwasaidia waliwapeleka kuwafanyisha kazi ngumu 	male_masculine	5.5155	common_voice_sw_29915538.wav
wanafunzi wengi waliyomaliza elimu ya msingi walijiunga na sekondari 	male_masculine	5.5875	common_voice_sw_29937962.wav
uingereza ulileta patano la kuwa zanzibar itakuwa chini ya uingereza 	female_feminine	7.4955	common_voice_sw_30628196.wav
jiji ni kitovu cha uchumi utamaduni na siasa ya nchi 	male_masculine	5.6235	common_voice_sw_28967174.wav
aliugua kwa muda wa miaka mitatu na baadae alipona na kubadili dini 	female_feminine	10.2675	common_voice_sw_30568039.wav
ni mafunzo kwa kuthibitisha wazo msingi 	male_masculine	4.0755	common_voice_sw_29938618.wav
lakini siku hizi kuna uwezekano baadhi ya wapare wakawa hawana sifa hii tena 	male_masculine	6.5235	common_voice_sw_30577883.wav
mafuta mengi duniani kuna idadi ambazo 	female_feminine	4.0755	common_voice_sw_34924624.wav
heshima ya ferguson duniani ni kubwa 	female_feminine	3.7875	common_voice_sw_30247306.wav
wenyeji pia wana zao la miti ya ulanzi 	male_masculine	3.8955	common_voice_sw_29898550.wav
ngano ambayo ni mazao makuu asia ya kusini ndiyo inayotumiwa 	male_masculine	5.5155	common_voice_sw_28994731.wav
hata hivyo ni wikipedia ya kwanza kwa ukubwa katika orodha ya lugha za kirumi 	male_masculine	6.4155	common_voice_sw_28973872.wav
kwenye eneo hilo huakikisha kwamba kila mtu anachukua tahadhari husika 	male_masculine	5.8755	common_voice_sw_36382619.wav
dakika tatu baadae kuunguruma kwa simu aliyoitupa mezani kulimfanya ageuke kukabiri chumba 	male_masculine	7.3875	common_voice_sw_37224720.wav
timu inacheza mpira wa pasi nyingi 	male_masculine	3.3555	common_voice_sw_29840508.wav
ukitakata kujua ukali wa mbrazil huyu 	male_masculine	5.1555	common_voice_sw_30205096.wav
sikuja kutafuta mchumba bali nimekuja kufanya kazi za watanzania 	male_masculine	6.1635	common_voice_sw_29926924.wav
sisi tuko hapa mpaka saa nane 	male_masculine	3.1755	common_voice_sw_37097771.wav
limetoa fursa kwa wawekezaji wa usafirishaji kwa njia ya maji kwa kutumia boti 	male_masculine	7.0635	common_voice_sw_30478612.wav
ya mataifa kutaka kuifungia anga ya libya isitumike ili kudhibiti vifo zaidi 	female_feminine	6.5235	common_voice_sw_34924782.wav
yule kijana aliyekuwa na mtaalamu wa ufundi alisema kwa kuhamaki kuwa havifanani 	male_masculine	6.5955	common_voice_sw_37092430.wav
kituo cha kudhibiti na kuzuia magonjwa kiliunda misemo mbalimbali 	male_masculine	5.1555	common_voice_sw_30008769.wav
kabla ya kujikita na hispania kuanzia mwaka elfu moja mia tisa hamsini na saba 	male_masculine	5.5875	common_voice_sw_29938551.wav
kitendo cha kudumisha mila zao kimelifanya kabila hilo kuwa la kipekee na tofauti 	male_masculine	6.8475	common_voice_sw_30055714.wav
vijana wa kiume huvaa nguo nyeusi kwa miezi 	male_masculine	4.7955	common_voice_sw_30380126.wav
amini alifariki mjini jeddah tarehe kumi na sita 	male_masculine	4.0035	common_voice_sw_30071810.wav
ni bilionea ambaye ametambuliwa kuwa miongoni mwa mabilionea wa umri mdogo zaidi afrika 	male_masculine	6.9555	common_voice_sw_29787926.wav
ni kundi kubwa la burudani studio ya filamu na studio ya rekodi 	male_masculine	6.2355	common_voice_sw_29291954.wav
kuna wengine viongozi wengine wa kule kule wamechukua sehemu zao wakawa wamejiwekea serikali zao 	male_masculine	8.6475	common_voice_sw_36013696.wav
ingawa uchina iliendelea kuwa mshirika muhimu katika vita dhidi ya ubaguzi wa rangi 	male_masculine	6.5235	common_voice_sw_30671870.wav
abedi ayew pele alikuwa mchezaji bora wa afrika 	male_masculine	4.5075	common_voice_sw_30180841.wav
mipango kuwahimiza wamasai kuachana na jadi ya uhamaji ili kuishi maisha ya kisasa bado 	male_masculine	6.3075	common_voice_sw_36318657.wav
uhusiano kati ya gluteni na viwango mbalimbali vya hisi ni tata 	female_feminine	5.3355	common_voice_sw_29611229.wav
mojawapo ni kukutana na watu wa kupendeza kwa wema wao 	male_masculine	5.2275	common_voice_sw_28735758.wav
kuna vidole vitano kwa miguu ya nyuma lakini vidole vinne kwa miguu ya mbele 	female_feminine	5.6955	common_voice_sw_28666689.wav
flaviana aliweza kusaidia baadhi ya wasichana 	male_masculine	5.2635	common_voice_sw_29905139.wav
hata hivyo wanauchumi maarufu wa uchumi uliotanda kama vile keynes na joskow 	male_masculine	7.7475	common_voice_sw_29977796.wav
kutokana na uchache wao lugha yao imekuwa inaingiliana sana na kipare 	male_masculine	5.8755	common_voice_sw_29961532.wav
seli hiyo ina viini tete vingi vinavyofanana 	male_masculine	4.0755	common_voice_sw_29797103.wav
ulianzishwa tarerhe moja mwezi wa tano 	female_feminine	3.8955	common_voice_sw_37088808.wav
forodhani ni eneo zuri kwa watalii kujifunza vyakula vya asili ya zanzibar 	female_feminine	5.9475	common_voice_sw_30539497.wav
mourinho ni kocha asiyekubali kushindwa kirahisi 	male_masculine	4.0755	common_voice_sw_30635728.wav
haki yako na mpaka hapa tunatamatisha makala yetu ya jua haki zako 	male_masculine	8.8275	common_voice_sw_35683904.wav
