sentence	gender	duration	audio
hasa yale ya chakula na biashara 	female_feminine	2.8875	common_voice_sw_30434264.wav
mlima yamba na milima ya yaruvano mwisho kabia ni mlima zumbu 	male_masculine	8.1075	common_voice_sw_30657071.wav
pia alidai kuwa rais kibaki alikuwa makosa katika jambo hilo 	male_masculine	8.3955	common_voice_sw_28682803.wav
muhammad aliishi miaka kama arobaini bila kuwa na imani ya mungu pekee 	male_masculine	5.5155	common_voice_sw_29484382.wav
aa hapa idhaa ya kiswahili ya redio france international 	male_masculine	3.2475	common_voice_sw_36383737.wav
barafu ya icebergs ni marafiki wa meli katika atlantiki ya kasikazini 	female_feminine	5.6955	common_voice_sw_35279278.wav
ninaitwa dana unaitwa nani 	female_feminine	3.2835	common_voice_sw_34962742.wav
usipo harakisha utabaki nyuma 	male_masculine	3.5355	common_voice_sw_37101488.wav
karibu katika awamu nyingine na sasa tuanzie nchini cote de voire 	female_feminine	5.2275	common_voice_sw_34947062.wav
kuna watoto wengi wanaoishi bila wazazi wala familia kwenye barabara za kinshasa 	male_masculine	7.4955	common_voice_sw_28814691.wav
iliachana na ushiriki wa vita hivyo vya mataifa 	male_masculine	4.9755	common_voice_sw_29938346.wav
kundi hili lipo afrika ya kusini 	male_masculine	4.4355	common_voice_sw_28690971.wav
kilomita za mraba mia mbili na ishirini 	female_feminine	3.4275	common_voice_sw_30038288.wav
huonekana wakati tayari ini limenyauka au lina kansa 	female_feminine	5.9475	common_voice_sw_30718194.wav
ndani ya rasi ya skandinavia kuna nchi za uswidi na norwei 	female_feminine	6.7035	common_voice_sw_29663288.wav
ee na na inapokuwa ni kesi kama hii ya madawa ya kulevya 	female_feminine	4.9035	common_voice_sw_37217072.wav
idadi ya wasemaji nchini myanmar haijulikani 	male_masculine	5.8035	common_voice_sw_28582159.wav
wasukuma ni miongoni mwa kabila mojawapo kati ya yale mia moja ishirini na moja 	male_masculine	5.9835	common_voice_sw_30032406.wav
vyanzo mbalimbali vinasema ya kwamba alizaliwa elfu moja mia tisa ishirini na tano 	female_feminine	8.15965625	common_voice_sw_30103675.wav
kutoka daressalaam mpaka kahama mkoani shinyanga 	female_feminine	5.2275	common_voice_sw_30355412.wav
tuna maziwa tuna misitu tuna milima 	female_feminine	3.4635	common_voice_sw_34942396.wav
yani wengine walitumia mapigano au vita kuwafurusha wazungu 	female_feminine	4.9035	common_voice_sw_30718321.wav
katika hatua hii ndio uamuzi unachukuliwa wa kutahiri wavulana 	female_feminine	4.5435	common_voice_sw_29794563.wav
hakuwa na uwezo wa kucheza soka la kiwango cha juu 	female_feminine	3.5355	common_voice_sw_31284655.wav
jina linatokana na lile la mto mara 	male_masculine	3.1755	common_voice_sw_29797029.wav
mmojawapo maji yanafikia ziwa tanganyika 	female_feminine	6.4155	common_voice_sw_28704537.wav
uchumi na matumizi ya ardhi nchini uturuki 	male_masculine	6.4875	common_voice_sw_35683371.wav
walipewa maelekezo ya kila mtu kutunga nyimbo moja ya mazingira 	male_masculine	7.6755	common_voice_sw_28583492.wav
kwa maana ya watu wanaotoka katika kijiji cha 	male_masculine	3.7155	common_voice_sw_30025689.wav
idadi hii ilikua tena 	female_feminine	3.7155	common_voice_sw_29736137.wav
iko upande wa kusini wa kisiwa 	male_masculine	4.6155	common_voice_sw_29591999.wav
kujiuzulu kutokana na chama hicho kutajwa kuhusika kwenye uchunguzi 	male_masculine	8.3955	common_voice_sw_34390842.wav
baadhi ya sehemu nchini tanzania watu wanazikwa wakiwa wameketi 	female_feminine	5.4435	common_voice_sw_37215140.wav
mimi ni mtoto mdogo sana 	male_masculine	2.5275	common_voice_sw_31325204.wav
imani hiyo hadi urusi mtemi wa kiev vladimir mkuu alipokea 	female_feminine	5.8035	common_voice_sw_37223857.wav
kila mmoja ana haki ya kuwa na siri zake 	male_masculine	4.8675	common_voice_sw_28582715.wav
magufuli alisema ataendelea kumkumbuka mzee mkapa 	male_masculine	5.2275	common_voice_sw_30582798.wav
na shirika la marekani la dawa za kulevya kwa pamoja zilitoa 	female_feminine	5.5875	common_voice_sw_37212146.wav
hifadhi inafikika wakati wote wa mwaka hasa mwezi disemba mpaka februari 	male_masculine	6.8475	common_voice_sw_30114738.wav
eneo hilo limetengwa kwa ajili ya uhifadhi wa viumbe vya baharini 	male_masculine	5.0475	common_voice_sw_29936666.wav
utalii wa amboni hutegemea zaidi matumizi ya tochi kwa sababu ya kiza kinene pangoni 	female_feminine	6.7035	common_voice_sw_29790889.wav
ulikuwa asilimia hamsini za wastani wa wamarekani 	male_masculine	5.8755	common_voice_sw_29937102.wav
hali hiyo ilianza kubadilika baada ya miaka kadhaa 	female_feminine	4.1835	common_voice_sw_29798418.wav
mpira wa uingereza ulikuwa wa pasi tatu kisha goli 	male_masculine	5.4075	common_voice_sw_30209929.wav
wanacheza kwa siku nne siku mbili zikijulikana kama siku nyeupe 	female_feminine	6.0555	common_voice_sw_30107678.wav
milima ya nyabweshongoile na milima ya nyakagando 	male_masculine	4.9035	common_voice_sw_29976799.wav
kaburi la barbosa lilitengwa na wabrazil 	female_feminine	4.1835	common_voice_sw_29798416.wav
kwa matumizi kwenye ndege kuna vipimo sanifu vidogo zaidi 	male_masculine	4.9755	common_voice_sw_28670603.wav
magufuli alijipatia shahada yake ya uzamili 	male_masculine	3.7155	common_voice_sw_30380775.wav
akiangazia hatua ya kuanza kuandikisha kwa wapiga kura nchini sudan 	female_feminine	9.3675	common_voice_sw_35156095.wav
rangi pia huonyesha dhana na vipengele muhimu katika tamaduni 	female_feminine	5.8755	common_voice_sw_30526933.wav
mlima huo uliopo mkoani kilimanjaro unatofautiana 	male_masculine	4.0035	common_voice_sw_36387987.wav
wamekuwa wakidhani kwamba mkoa huo una kabila moja tu wakurya 	male_masculine	7.2075	common_voice_sw_36944892.wav
italia kwa papa akajaribu kujenga umoja wa kanisa ila haukutekelezwa 	male_masculine	5.1555	common_voice_sw_37223396.wav
watu wote nchini walimpenda kwa kuwajali wanyonge 	female_feminine	3.8955	common_voice_sw_30437542.wav
watu walianza kupinga serikali na kuchukua silaha katika sehemu mbalimbali za nchi 	female_feminine	6.0555	common_voice_sw_29611177.wav
wabena kabila linalosifika kwa ukaribu sana 	female_feminine	4.1475	common_voice_sw_30658747.wav
dhidi ya marekani na kila rafiki wa marekani 	female_feminine	5.0475	common_voice_sw_30175984.wav
hiki ni chombo kikuu kabisa cha utawala wa kijiji 	male_masculine	5.1555	common_voice_sw_28259031.wav
leo ni siku njema kama ilivyo onekana asubuhi 	female_feminine	4.4355	common_voice_sw_34746343.wav
nasikia kwanuka harufu mbovu sana 	male_masculine	3.6435	common_voice_sw_32211940.wav
soka la china linahitaji mwalimu kama pep guardiola 	male_masculine	4.3275	common_voice_sw_29898552.wav
isa tisini na moja walikuwa boris yeltsin na vladimir putindmitry medvedev alichaguliwa kuwa 	female_feminine	8.8275	common_voice_sw_34958150.wav
mzee mwinyi kabla hajatawala tanzania alikuwa visiwani 	female_feminine	4.9035	common_voice_sw_30326925.wav
na wazo lingine linalodai kwamba katika vipindi kongwe vilivyopata kuwako sehemu za pwani ya 	male_masculine	7.4955	common_voice_sw_36386423.wav
aliyeandika waraka hadharani kupinga hatua ya kuigeuza chato kuwa mkoa kamili 	female_feminine	6.3435	common_voice_sw_36616998.wav
rehema anaishi mombasa 	female_feminine	3.0675	common_voice_sw_31997277.wav
kiasili sinodi ilikuwa mkutano wa maaskofu wa eneo fulani 	male_masculine	7.9635	common_voice_sw_28592246.wav
kabla ya miss tanzania alishindana katika miss kurasini elfu mbili na sita 	male_masculine	5.6955	common_voice_sw_29897031.wav
tunaangalizia ligi kuu za soka katika mataifa 	female_feminine	3.9675	common_voice_sw_37212059.wav
bila shaka ataacha rekodi ambazo zitakuwa ngumu kuvunjwa 	female_feminine	4.9035	common_voice_sw_29789914.wav
unapoona ndege tausi kainua mkia basi hapo ni kipindi cha dume huyo kuhitaji jike 	male_masculine	9.0075	common_voice_sw_29906405.wav
nono alikuwa mtawala wa mwisho wa wenyeji asilia 	male_masculine	5.5155	common_voice_sw_29935937.wav
utatembea sana kliko vitu vyote ukipanda mlima huu 	male_masculine	5.6235	common_voice_sw_30024375.wav
hifadhi ya taifa ruaha inapatika iringa 	female_feminine	3.5355	common_voice_sw_35108361.wav
ya chama cha mapinduzi wanaokifahamu chama hicho kwa undani uzoefu wa namna hiyo ni 	male_masculine	10.1235	common_voice_sw_35408991.wav
baadhi ya nchi zinazopatikana pembeni mwa bahari hii ni 	male_masculine	4.6875	common_voice_sw_29938771.wav
kabla ya wangoni kuja songea na kujenga makazi yao 	female_feminine	4.2555	common_voice_sw_30025117.wav
wasifu wa magufuli unaonyesha kwamba alipata cheti cha stashahada ya ualimu 	male_masculine	7.04365625	common_voice_sw_30630996.wav
kumbukumbu ya uasi dhidi ya wanafunzi kumi na sita 	female_feminine	5.4435	common_voice_sw_30240948.wav
raslimali zinazohitajika ili kushughulikia tatizo la 	female_feminine	4.4355	common_voice_sw_36365344.wav
huruma na mapenzi yao yanawafanya wawe karibu na mungu wao 	female_feminine	5.5875	common_voice_sw_37223451.wav
hadi mwaka wa elfu moja mia nane themanini na tisa 	female_feminine	4.9035	common_voice_sw_30585144.wav
pamoja na kuenea kwa elimu juu ya ugonjwa huu 	male_masculine	4.8675	common_voice_sw_29944862.wav
vikosi vya castro viliingia havana mwaka elfu moja mia tisa hamsini na tisa 	female_feminine	5.0475	common_voice_sw_30582627.wav
padre paul haule alianza kujisikia vibaya siku ya jumatatu 	male_masculine	5.7675	common_voice_sw_29787755.wav
amin pia alikuwa mchezaji wa michezo aliyekuwa akifanya michuano ya nguruwe 	female_feminine	7.4955	common_voice_sw_29791825.wav
nchi sasa inapoteza dira hamna viongozi bora ila kuna bora viongozi aibu kwa watanzania 	female_feminine	6.5235	common_voice_sw_29940407.wav
karatasi kubwa 	female_feminine	2.1675	common_voice_sw_34840208.wav
zinafanyika shughuli za usafirishaji wa mizigo na abiria pia 	male_masculine	5.31565625	common_voice_sw_30630847.wav
maafisa afya ndio waliopewa jukumu la kuizika miili hiyo 	female_feminine	5.4075	common_voice_sw_34942513.wav
hivyo waliwafukuza kwa kupigana kama ilivyokuwa kwa makabila mengi 	female_feminine	6.4155	common_voice_sw_29788683.wav
chaji hizi mbili ni kinyume zinaitwa chaji hasi na chaji chanya 	male_masculine	9.3675	common_voice_sw_28971638.wav
karatasi nyeusi 	female_feminine	2.0955	common_voice_sw_36250933.wav
jim thompson aliandika mnamo mwaka elfu moja mia nane themanini na tano 	male_masculine	4.7235	common_voice_sw_30025168.wav
karagwe kwenye njia kuu ya biashara ya kimataifa na kupunguza umaarufu wake 	male_masculine	6.9555	common_voice_sw_36617434.wav
forojo ganze aliyezaliwa mwaka elfu moja mia tisa na mbili 	female_feminine	4.5075	common_voice_sw_30075144.wav
wa uendeshaji wa serikali kwa sababu 	male_masculine	4.9035	common_voice_sw_37084903.wav
vita wanatoka huko wakiogopa kuporwa utu na 	female_feminine	5.5155	common_voice_sw_30574523.wav
mazao ya chakula na biashara kama mpunga katani na mahindi zimeinua maendeleo kiuchumi 	male_masculine	6.6675	common_voice_sw_30677312.wav
apo awali alikuwa mfuasi wa dini ya kiislam 	female_feminine	4.1835	common_voice_sw_29793607.wav
nichekeshe kibogoyo nami nipate kuwika 	female_feminine	3.6075	common_voice_sw_35198958.wav
taifa la nigeria linachimba mafuta na kuyasafirisha katika masoko ya dunia 	male_masculine	6.5955	common_voice_sw_29787857.wav
ni mnara wa jiwe uliopakwa rangi nyeupe 	female_feminine	4.0035	common_voice_sw_29368789.wav
wakati wa uhuru wa kenya sehemu hii ikaingizwa katika jamhuri ya kenya 	female_feminine	6.5235	common_voice_sw_30055820.wav
katika maeneo ya mpwapwa na dodoma mwaka 	female_feminine	3.2475	common_voice_sw_37096435.wav
kama mtetezi wa masuala ya uongozi bora rais huyo mpya wa malawi anayezungumza kiingezera 	male_masculine	7.0275	common_voice_sw_35964218.wav
huku upande wa mama akiwa na asili ya italia 	male_masculine	5.4075	common_voice_sw_29936259.wav
kiswahili nchini kenya licha ya kuwepo kwa 	female_feminine	4.1475	common_voice_sw_35106092.wav
pia wanapewa ajira kwenye viwanda vya uvuvi vilivyojengwa kwenye maeneo hayo 	male_masculine	7.4955	common_voice_sw_30342860.wav
mjerumani wolfgang overalh alikuwa mchezaji bora wa michuano ya kombe la dunia 	male_masculine	8.2155	common_voice_sw_29961190.wav
abooud jumbe alichaguliwa kuwa rais wa zanzibar 	male_masculine	3.1755	common_voice_sw_30307688.wav
wadudu barafu wanatokea amerika ya kaskazini na asia ya mashariki juu ya milima 	male_masculine	9.1155	common_voice_sw_28814453.wav
tisini na nne chini ya utawala wa chama kimoja wa dikteta hastings kamuzu banda 	male_masculine	7.1355	common_voice_sw_37089503.wav
hata hivyo mabadiliko hayo bado yaliendelea kulalamikiwa kwa kutoweka bayana uwajibikaji wa viongozi 	male_masculine	8.9355	common_voice_sw_29902528.wav
ni hewa 	male_masculine	2.8875	common_voice_sw_32212298.wav
magufuli ndio alikuwa chaguo langu la kwanza halafu nikaongeza na wengine 	female_feminine	5.1555	common_voice_sw_30073350.wav
mapema alianza kuheshimiwa kama mwenye heri 	female_feminine	3.8955	common_voice_sw_29430620.wav
walikuwa wanasema huyu ni nani labda atakuwa mtu mzima fulani 	female_feminine	4.6875	common_voice_sw_31446990.wav
kaunda alikagua gwaride la jeshi mara tu baada ya zambia kupata uhuru 	female_feminine	7.0635	common_voice_sw_30261269.wav
walisema hao walikuwa ni washauri wa kijeshi na si wapiganaji wa mstari wa mbele 	male_masculine	6.4155	common_voice_sw_30179631.wav
vitu vingi katika maisha vinaweza kujaribu kukuondoa kwenye malengo yako 	male_masculine	5.0475	common_voice_sw_30131782.wav
kijamii ya kiutu uzima kwa wakati unaotazamiwa 	female_feminine	4.6875	common_voice_sw_34942763.wav
wilaya ya rungwe ni eneo lenye mvua nyingi katika tanzania 	female_feminine	5.89165625	common_voice_sw_30003829.wav
sauti 	male_masculine	3.6435	common_voice_sw_32210947.wav
oliver kahn alikuwa kwenye kikosi cha ujerumani 	female_feminine	3.7155	common_voice_sw_31271677.wav
ubovu wa barabara hizo umechangia kwa kiasi kikubwa kukwamisha usafirishaji wa pembejeo 	male_masculine	8.2875	common_voice_sw_29796307.wav
na kuwaondolea shida ya maji ambayo imekuwa ni tatizo kubwa kwa jamii za kiafrika 	male_masculine	7.7475	common_voice_sw_30342562.wav
saratani ilikuwa imemuenea sana mwilini 	male_masculine	5.2635	common_voice_sw_28691073.wav
awali mpinzani mkubwa bonny ayai adeehu benji 	male_masculine	5.0835	common_voice_sw_36807759.wav
twiga wa kundi moja hawachangamani na twiga wa kundi lingine 	female_feminine	4.8675	common_voice_sw_29962873.wav
vijana wengi wa kiluguru waliamua kubaki katika ardhi ya wandengereko 	female_feminine	5.6235	common_voice_sw_30337459.wav
futi kumi na tisa sawa na mita tano nukta tano huku jike akiwa na 	female_feminine	4.3635	common_voice_sw_37222990.wav
akiwa uhamishoni amin alifadhili mabaki ya jeshi lake 	male_masculine	5.89165625	common_voice_sw_30628910.wav
hifadhi hii iko umbali wa kilometa mia moja ishirini na sita 	female_feminine	5.4075	common_voice_sw_29790078.wav
tanzania imebarikiwa utajiri wa misitu iliyotunzwa ya kupendeza 	female_feminine	7.9635	common_voice_sw_30234193.wav
wapenzi wa jinsia moja wapigwa picha nchini kenya 	female_feminine	3.8235	common_voice_sw_37096132.wav
ya watu ambao hawakuwa wamevaa barakoakitendo hicho kwa wakosoaji wake kilimweka katika kundi 	female_feminine	7.6035	common_voice_sw_35206744.wav
mji mkuu katika kabila la upare ni maore ulioko wilaya ya same 	male_masculine	5.8035	common_voice_sw_30379743.wav
ule umoja wa vyama vya wafanyikazi uliokuwepo ukiwakutanisha vyama vinane 	female_feminine	6.9555	common_voice_sw_35409396.wav
utawala wa kiroma lakini waliheshimiwa sana na wananchi wa kawaida 	male_masculine	5.9475	common_voice_sw_37097991.wav
ibara ya thalathini na saba kifungu kidogo cha tano 	female_feminine	4.2555	common_voice_sw_30351406.wav
ni mfanyabiashara na mwanasiasa ambaye pia amewekeza katika kandanda 	female_feminine	5.5875	common_voice_sw_30021664.wav
chimbuko la utamaduni huo linaaminiwa kuwa barani ulaya katika karne ya kumi na sita 	male_masculine	9.0075	common_voice_sw_31326459.wav
aliyemfuata kama tenno ni mwana wake go fushimi 	female_feminine	5.2635	common_voice_sw_28666520.wav
ana mpango wa kusafiri ngámbo 	female_feminine	3.0675	common_voice_sw_34823316.wav
hata wazee husimulia hivyo kwa watoto wao 	male_masculine	6.5235	common_voice_sw_29997333.wav
baada ya hapo wao huingia chumbani kwao kwa mtanange mujarab kabisa 	female_feminine	5.5155	common_voice_sw_36644621.wav
watapata ajira ama kufanikiwa katika baadhi ya mambo waliyoyataka 	female_feminine	7.3875	common_voice_sw_30173742.wav
alikufa mjini jeddah tarehe kumi na sita agosti mwaka elfu mbili na tatu 	female_feminine	6.5235	common_voice_sw_37225998.wav
maua ni meupe 	male_masculine	2.5635	common_voice_sw_28681440.wav
hao na wakristo wa kwanza walio wengi waliishi chini ya serikali ya roma 	male_masculine	5.9115	common_voice_sw_36385776.wav
hata hivyo mila na desturi nyingi za wagweno zinafanana zaidi na zile za wapare 	male_masculine	7.3875	common_voice_sw_30341829.wav
maneno haya mawili hutumika kwa kubadilishana mara nyingi 	female_feminine	5.5155	common_voice_sw_29779678.wav
mama hupewa maji katika kibuyu ili ayanywe 	male_masculine	3.5355	common_voice_sw_30075908.wav
kitulo na udzungwa ada yake kwa mtu wa 	female_feminine	5.1555	common_voice_sw_29848004.wav
lakini wafanayakazi wa mashamaba haya walikuwa ni wenyeji 	female_feminine	6.8475	common_voice_sw_29794165.wav
zinazofikia ishirini na sita mwaka elfu mbili na elfu mbili na moja alifanikiwa kupata 	female_feminine	8.6475	common_voice_sw_35099411.wav
mashamba hayo hayawezi kudumisha idadi kubwa ya wanyama 	female_feminine	4.6155	common_voice_sw_29960695.wav
mwombaji akiamua mwizi auawe basi kwa vile anaonekana kwenye matambiko 	male_masculine	6.5955	common_voice_sw_30631353.wav
los angeles na chicago marekani ni nchi iliyoendelea na yenye 	male_masculine	4.7955	common_voice_sw_36386568.wav
mtazamo wa mahakama haukuwa kwenye mauaji ya kimbari 	male_masculine	5.0475	common_voice_sw_36067467.wav
daktari alimtibu mgonjwa aliyekuwa hali mahututi 	male_masculine	4.5435	common_voice_sw_37093211.wav
ndugu yangu alinunua simu jana 	female_feminine	2.5275	common_voice_sw_37089095.wav
amezungumza na wanahabari katika jiji la tripoli 	female_feminine	6.7755	common_voice_sw_34598426.wav
lakini imani iliendelea kwa siri 	male_masculine	4.5435	common_voice_sw_28681834.wav
ambazo zingine na zile sifurahie akaruhusu ziendelee katika 	female_feminine	4.8675	common_voice_sw_37090203.wav
linafuata mapokeo ya antiokia na kutumia liturujia ya antiokia 	male_masculine	6.1635	common_voice_sw_28682619.wav
iraq ina akiba kubwa za mafuta ya petroli ardhini 	female_feminine	6.4875	common_voice_sw_29466731.wav
hata hivyo luteni kanali paul von lettow vorbeck alichukua mamlaka ya majeshi 	male_masculine	7.8555	common_voice_sw_30341853.wav
kuvimba katika eneo la mfereji wa haja kubwa 	female_feminine	4.3275	common_voice_sw_30196021.wav
ndiyo makabila ya asili ya inayoitwa leo hii musoma mjini 	male_masculine	7.6755	common_voice_sw_36299617.wav
haruhusiwi kutumia vyakula vya mafuta ya wanyama 	male_masculine	6.1635	common_voice_sw_37095311.wav
tatizo kubwa zaidi alilokumbana nalo ni dhoruba kali 	female_feminine	5.4075	common_voice_sw_30080282.wav
tukiyatunza mazingira yatatusaidia katika kilimo ufugaji na mvua pia 	male_masculine	6.5955	common_voice_sw_29795529.wav
mbuga zote za wanyama nchini zina wanayama wakubwa 	female_feminine	4.2555	common_voice_sw_30023548.wav
ninachemsha maji lakini halafu ninasahau mara moja 	male_masculine	4.3275	common_voice_sw_37097767.wav
wa kisovyetiwarusi walipoteza askari milioni kadhaa lakini waliweza kuwazuia wajerumani wasiteke moscow na leningrad 	female_feminine	9.2955	common_voice_sw_35425680.wav
watu walihofia kuwa volkano inaweza kulipuka 	female_feminine	3.6435	common_voice_sw_31284930.wav
kutokana na vurugu hizo zilizokuwa zikifanywa na wakamba 	male_masculine	5.0475	common_voice_sw_29865105.wav
tanzania ni nchi iliyobarikiwa kuwa na wanyama mbalimbali 	male_masculine	5.9475	common_voice_sw_30654267.wav
mtoto wako ameibwa 	female_feminine	2.1675	common_voice_sw_35104330.wav
ruvuma ruaha mkuu au mto tana ambayo yote inaishia katika bahari hindi 	male_masculine	8.9355	common_voice_sw_34750298.wav
tunazaidi ya wairaki elfu moja mia mbili 	female_feminine	4.6155	common_voice_sw_36364088.wav
kwa kweli mimi nimelipokea kwa furaha kubwa 	male_masculine	5.5875	common_voice_sw_37084224.wav
vichafuzi kadhaa inaandaa nafasi ya mataifa kuzungumzia sera na 	male_masculine	7.2435	common_voice_sw_36807761.wav
kiumbe huyo alijulikana kwa jina la blob 	male_masculine	4.3275	common_voice_sw_29795901.wav
iwapo kutatokea majeraha basi atakuwa anajitosa katika shughuli hizo za ununuzi wa wachezaji 	male_masculine	8.3595	common_voice_sw_36385716.wav
na uongo wanini mwogope mungu 	male_masculine	3.1755	common_voice_sw_36385402.wav
tungepiga mbizi ndani ya bahari 	female_feminine	3.2475	common_voice_sw_34906981.wav
au maamuzi yanayotolewa kwa jina la cote de voire 	male_masculine	3.7875	common_voice_sw_37224114.wav
pia katika maeneo kama chome na mbaga bila kusahau gonja na vudee 	female_feminine	6.1635	common_voice_sw_30377875.wav
kufika wakati walichukue kombe hilo mara tatu mfululizo na ikishalichukua mara tatu mfululizo 	female_feminine	7.9275	common_voice_sw_35103504.wav
kisha yanakuacha utunze mahusiano yako kwa gharama zako 	male_masculine	5.8035	common_voice_sw_31308918.wav
alikuwa mfalme wa buganda anayejulikana kama mfalme freddie 	male_masculine	5.0475	common_voice_sw_30354905.wav
au juu ya kile kilichomuliwa na mkutano huo wa berlini 	male_masculine	6.5235	common_voice_sw_29993831.wav
jina lilidumu mpaka mwaka elfu moja mia tisa na arobaini na nane 	male_masculine	6.1635	common_voice_sw_30327466.wav
alijiunga na utawa wa tatu wa mt 	male_masculine	3.6075	common_voice_sw_29439303.wav
hatimae watawala wa omani waliingilia kati na kuwafukuza mabaki ya wareno 	male_masculine	5.0835	common_voice_sw_29936696.wav
aliacha kazi hiyo kutokana na sababu mbalimbali karume 	male_masculine	6.0555	common_voice_sw_29795830.wav
inawezesha ubadilishanaji na makubaliano ya kifedha na dhamana 	female_feminine	5.7675	common_voice_sw_35183579.wav
ajali hiyo inaonyesha upendo na uaminifu kwa mwanaume 	male_masculine	4.1835	common_voice_sw_37094554.wav
hivi majuzi wamasai wamekuwa wakitegemea vyakula kutoka maeneo mengine 	female_feminine	5.7675	common_voice_sw_29797106.wav
kufikiriai kubadilisha katiba nafikiri hilo halitatusaidia katika bara la afrika lakini vile vile 	male_masculine	6.8835	common_voice_sw_36375196.wav
washirazi walijigamba kwamba ndio walinunua eneo hilo kutokana na migogoro iliyokuwapo ushirazi 	male_masculine	8.0355	common_voice_sw_30116108.wav
afrika kusini na misri zikiwa na matajiri watano kila mmoja 	female_feminine	6.03565625	common_voice_sw_30143131.wav
wengine wakaanza kuyavamia makazi ya wazungu na kuyachoma moto 	male_masculine	5.2275	common_voice_sw_31368827.wav
alikuwa na futi sita kwa umri wa miaka sita 	male_masculine	4.5435	common_voice_sw_28879282.wav
sisi ni waswahili na tuna tamaduni zetu 	female_feminine	5.5155	common_voice_sw_30323033.wav
kufuatana na uainishaji wa lugha kitai pao iko katika kundi la kitai ya kusini magharibi 	male_masculine	8.9355	common_voice_sw_29184756.wav
alikuwa mwalimu wa mshairi wa mombasa w e taylor 	male_masculine	5.3355	common_voice_sw_29022559.wav
ema kuwa matokeo ya uchaguzi mkuu wa nchi hiyo yanaweza kuchukua 	female_feminine	6.4875	common_voice_sw_34920416.wav
wapare wanatokea katika wilaya za same na mwanga mkoani kilimanjaro 	male_masculine	6.8115	common_voice_sw_30343017.wav
maharage ni mazuri kwasababu yana faida nyingi mwilini ikiwemo kushusha shinikizo la damu 	male_masculine	5.4435	common_voice_sw_29943400.wav
party walipewa nafasi serikalini kufikia machi okello 	male_masculine	5.2275	common_voice_sw_30635647.wav
kwa mfano wachezaji watano kwa watano 	female_feminine	4.2555	common_voice_sw_35183475.wav
jina hilo lilitolewa na serikali ya tanganyika 	male_masculine	3.7875	common_voice_sw_29899494.wav
wanafanya kazi kubwa kubadilisha mtazamo wa wanasiasa na jamii 	female_feminine	5.8035	common_voice_sw_35104608.wav
pep alishinda makombe mengi alivyokuwa kocha wa barcelona 	female_feminine	4.7235	common_voice_sw_30202872.wav
mkuu sijamuona mimi nilikuwa kule chooni 	male_masculine	4.3635	common_voice_sw_30365466.wav
linapatikana katika mkoa wa singida 	male_masculine	4.9035	common_voice_sw_28691285.wav
