audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30574822.wav	kalambo ndio maporomoko marefu zaidi nchini tanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34597081.wav	rais wa tanzania ana wizara tatu ambazo zinajulikana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37088794.wav	wakati anaikaribia gari yake aloegesha nje simu yake ya kiganjani iliita 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35437815.wav	mtindo wa kikomunisti utawala wa kikomunisti uliendelea hadi mwishoni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34942513.wav	maafisa afya ndio waliopewa jukumu la kuizika miili hiyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35183346.wav	huathiri bidhaa au usalama wake kwa ajili ya matumizi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36642513.wav	na yatupelekea kuwa na wasiwasi katika matokeo ya uchaguzi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36013920.wav	alikuwa anaishi nchini kameruni kwa wakati huo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36013332.wav	miaka ya mwisho qatar imejihusisha na siasa ya mashariki ya kati 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35435849.wav	halafu alipaa mbinguni mbele ya macho yao 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34745853.wav	watu waliyoambukizwa wanatakiwa kusaidiwa matumizi yao ya kila siku 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35155473.wav	tapita humo kwa damu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29939759.wav	akakataa kufanya hivyo kama viongozi wa ghana walivyokuwa wanataka 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30175982.wav	mila na desturi za kizigua kama zilivyo mila nyingine za kiafrika zina miiko yake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28583104.wav	panya wengi huishi kati ya wanadamu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29905653.wav	pia alikuwa mwana michezo mahiri kwa kudhamini shughuli za michezo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35284786.wav	wachambuzi wa kuheshimika walichambua mkataba wa mauaji ya kimbari 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34598426.wav	amezungumza na wanahabari katika jiji la tripoli 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36385237.wav	fasihi kujishughulisha na kukuza na kukitangaza kiswahili katika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28583654.wav	eneo la ziwa ni kavu sana na maji yake ni ya magadi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30034818.wav	samia alianza safari yake ya elimu katika shule ya msingi chwaka iloyopo unguja 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29789410.wav	hadithi zinasema hiyo michoro ilikuwa sehemu ya matambiko ya uwindaji 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30052772.wav	iliungana na tanganyika na kuunda jamhuri ya muungano wa tanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28583544.wav	kanisa hilo lina pia jimbo la mt 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34746880.wav	matokeo yaliyotangazwa na tume ya uchaguzi zanzibar katika uchaguzi huo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28802990.wav	mvuto huu wenye nguvu wa anga pia husababisha mzunguko wa anga wa jumla 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30173554.wav	bahari yenyewe ambayo baadhi wakipenda kuketi fukweni wakielekeza nyuso zao vilindini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35104393.wav	watakambiliana na westbromich naambiwa wigan na liverpool 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28963910.wav	ulimwengu hauna mipaka na ni wa milele 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31270198.wav	misitu na mapori tengefu yametengwa kuhifadhi mazingira ya utalii 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36615580.wav	jeshi la updf lina uwezo wa kuingia pia kule dr congo kuwasaka hawa wa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34980719.wav	hali hii katika simu huyu ni mwanasheria 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31596679.wav	rubondo ni kisiwa kilichopo pembezoni mwa ziwa victoria 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34832281.wav	ni vizuri tukae vizuri na majirani zetu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29000747.wav	matumizi mengine ni wakati wa kutoa mahubiri na mafundisho hata barabarani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36642210.wav	walitembea kwa masafa marefu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28583897.wav	sifa muhimu ya kuni ni uwezo wake wa kutoa joto 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30630474.wav	muda mzuri wa kutembelea ni kuanzia mwezi juni mpaka septemba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653595.wav	waliamua kukataa manyanyaso na masumbuko dhidi ya wakoloni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30572146.wav	nchi hizi za morocco na algeria pamoja na misri bila kuisahau libya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30070909.wav	hakika ni maajabu ya kujifunza na kufurahia kwa watalii 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29790808.wav	tunakwenda bagamoyo roho yangu furahi tumelia barani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30026557.wav	jifunze kuwa jasiri na kujikubali hapo ndipo utakuwa imara 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34598094.wav	gari limetokomea kule 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36642940.wav	wafika huko chini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34979576.wav	makabila yote yaliyopo nchini tanzania huzungumza lugha moja ya kiswahili 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35279233.wav	bidi kuwe na serikali ya umoja ambayo inahakikisha katika viama vyote vinakuwa included 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37214069.wav	ya mawaziri kumi na moja kutoka helzbolla 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30298415.wav	argentina ilicheza na ujerumani kwenye hatua ya fainali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30338247.wav	seleman matola alicheza na kaseja katika kikosi cha simba kuanzia mwaka 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34834482.wav	aina ya kuchukua hatamu kwa samia kumekuja kwa mara ya kwanza nchini tanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958937.wav	plutarch anasema kuwa alijifanya kufurahia ujuzi wa mpenzi wake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30194221.wav	milioni moja mbili kumi na sita nukta sifuri 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34747474.wav	azimio liliwekwa mbele ya mkuu wa bunge 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30623654.wav	wakapata nafasi ya kusoma na kujifunza matumizi ya silaha 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37331891.wav	kinyesi chenye virusi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35214456.wav	nadharia hii hutumia kigezo cha msamiati wa kiswahili kuonesha uhusiano uliopo kati ya kiswahili 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30585144.wav	hadi mwaka wa elfu moja mia nane themanini na tisa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30647742.wav	wanyama waliopo kwenye hifadhi hiyo huvutia sana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35103632.wav	amezungumza na wanahabari katika jiji la tripoli na kushusha shutuma nzito 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30633138.wav	shirikisho la soka la afrika halikuwa nyuma likaanzisha michuano ya mataifa ya afrika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29816037.wav	ambapo alijizolea milioni mia moja hamsini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30581572.wav	wanyaturu hao walikaa hapo kidogo na ndio eneo hilo ambalo watu hao waligawanyika tena 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31596966.wav	lumumba na wenzake walikiwakilisha chama chao katika mkutano 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28583821.wav	walianzisha pia kazi ya elimu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29799459.wav	mabadiliko hayo yalimpa raisi uwezo wa kuteua watanzania kumi kuwa wabunge 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958884.wav	nilitaka kuenda pale lakini sikuweza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35183894.wav	mara nyingi kwa marekebisho ya umonaki katika karne ya kumi na tano 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28735554.wav	pangani ilikuwa mji muhimu katika utamaduni wa waswahili 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29997851.wav	wapare ni wachapakazi sana wakichanganya kilimo ufugaji na biashara 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30568041.wav	mark mahela kwanza alifungwa kamba kwenye kiti chake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30661156.wav	chanjo dhidi ya homa ya ini hutolewa kwa watoto wote 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29731032.wav	augustino wa hippo aliandika juu yake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34598100.wav	mapumziko wa bath huchukuliwa kuwa mojawapo ya miji 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582629.wav	ngamia huishi katika maeneo kame na jangwa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28663142.wav	leo hii usafiri wa mizigo unapita katika mfereji wa panama 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37086968.wav	unafikiri hilo la kuongeza thamani china itakubali ama 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36617289.wav	idi amin dada alikuwa mwanajeshi kutoka nchi ya uganda aliyepindua serikali na kujifanya rais 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29788330.wav	uingereza walitunga sheria za mchezo wa soka 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30372184.wav	serikali inaweza kupata fedha nyingi za kigeni kwa kupitia utamaduni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35103887.wav	muungano wa vyama tawala ulihahidi kushughulikia ukuaji wa kiuchumi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30570928.wav	ambao ndio mlima wa kumi kwa urefu tanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28666462.wav	ikiwa na mipango ya kuongeza nchi kama angola south sudan and uganda 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29256361.wav	dalili zake ni pamoja na ngozi kubadilika rangi kuwa nyekundu na pia kuvimba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29163693.wav	hakuna hakika kuhusu wakazi wa kwanza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34747471.wav	kama zingekuwa zinatumia sarafu zao wenyewe 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582732.wav	kongamano hilo limehudhuriwa na viongozi mbalimbali wa serikali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29505205.wav	nimonia hutokea kwa wale wana majeraha kwa mfumo wa kupumua 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34943413.wav	kwani we unafanya kazi gani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37222693.wav	kampuni ya kufua umeme dowarz iliowahi kupewa dha zabuni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37093009.wav	mboga za majani zina wanga ya kutosha 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28814702.wav	kufuatana na uainishaji wa lugha kwa ndani zaidi kimur pano iko katika kundi la kioseaniki 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37098766.wav	michezo ya karata bao la solo huwakutanisha wao pamoja 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28961660.wav	iko katika siberia ya kusini kwenye kitovu cha kijiografia cha asia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30539506.wav	huyu anapatikana msitu wa amazon pekee 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35587972.wav	mama mkwe ni yule 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30107690.wav	kwani kutakuwa na uhakika wa umeme kwa ajili ya shughuli za viwanda 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30016472.wav	urais wa chama hiki ulitolewa kwa jomo kenyatta 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34750381.wav	kusababisha watalii waliotaka kuwatazama wakivuka kubadilisha mpangilio wa safari zao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30024825.wav	kwenye neno sumbu wanga likiwa namaana ya tupa uchawi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653681.wav	misitu hutupatia mbao kwaajili ya ujenzi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35157431.wav	pesa ni nzuri 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653532.wav	jambo ambalo wakati mwingine husababisha migogoro hasa ya mipaka 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34947062.wav	karibu katika awamu nyingine na sasa tuanzie nchini cote de voire 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29923748.wav	mwalimu uniachie huyu mtoto niongea naye kisha nitachukua hatua zinazofaa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34598522.wav	kutoa tarifa kuhusu matokeo ya uchimbaji mafuta 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29610082.wav	tabia muhimu za manowari ni kasi na kinga pamoja na uwezo wa kubeba silaha 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34598136.wav	ashitakiwe na kwa vile hawezi kushatiwa hapa washitakiwe huko na hapa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28673009.wav	hasa alichunguza neva 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36641470.wav	moja walitumwa uzbekistan kyrgyzstan na kazakhstan waturuki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37087179.wav	vinavyoiunda aliuliza maswali na kutoa majibu yaliyo muhimu mpaka leo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34824120.wav	na kusahau mazingira na hasa matatizo yanayomzunguka kwa wakati huo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36383697.wav	sumu ajali iliweza kutokea cha kushangaza ni kwamba hukohuko kilimanjaro majirani na watani wa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35105525.wav	sehemu ndogo ya miti ambayo data ya skanning 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29613720.wav	pia ni msitu ambao una wanyama wengi zaidi ya misitu mingine duniani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30574770.wav	pia utazidi kuonekana kuwa mrembo zaidi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34940733.wav	sana vijana wanaambiwa waende kucheza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582103.wav	blob anazaliana kwa wingi kipindi cha joto jingi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582961.wav	mpira alioufundisha hadi leo unachezwa nchini hispania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29949020.wav	serikali ya shirikisho la marekani ilisaidia kuiongezea idadi ya watu hususani watumwa walioachiwa huru 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791089.wav	viumbe hai ndege ni pamoja na ndege john na mbuni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35104883.wav	ambaye alifariki akiwa madarakani hayati john joseph pombe magufuli 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34745842.wav	kwenye mkutano wa viongozi barani afrika kwa kutumia nafasi yake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36642133.wav	na eneo hilo la bugoye ispokuwa waha walifahamiana na wamanyema kutokana na ujio wa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35206707.wav	walipanda mashua ya mwisho ya kuokoleaa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30640474.wav	maeneo yanayolizunguka ziwa tanganyika waliweza kukaa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30379346.wav	mawenzi yenye kimo cha mita elfu tano mia moja arobaini na tisa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28927603.wav	ina jumba la makumbusho dogo kuhusu historia ya zanzibar 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29793608.wav	habari nyingine zinaeleza amin alizaliwa elfu moja mia tisa ishirini na tatu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35181854.wav	isiyo ya kawaida kwa muda mrefu hii ilikuwa sababu kipindi kubwa ya kufanya kazi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35123919.wav	safari yake ya kwanza ilikuwa kusafiri kwa muda mrefu sana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29961013.wav	alistaafu baada ya kutawalakwa miaka mitano 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37091958.wav	mchakato kupata haki kwa walengwa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35155453.wav	leo nashinda mjini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31446524.wav	alama za nembo ya taifa zinawakilisha uhalisia wa watanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37093597.wav	ulifanya kazi gani jana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30005015.wav	watu waliyoshitakiwa alikuwa nahodha na mkuu wa bandari ya kemondo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30630497.wav	mkwawa ni maarufu hasa kwa kuongoza vita vya wahehe dhidi ya wajerumani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34598795.wav	densi la sakati 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37226246.wav	biko aliwekewa vikwazo wakati wa kipindi cha ubaguzi wa rangi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30021657.wav	wanajeshi wa uganda waliingia tanzania kwa mara ya kwanza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30099363.wav	je walizaliwa ili wafe kabla ya kuishi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29925691.wav	na nyingine nyingi sana zilizopo katika bara la afrika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30330458.wav	malatwe ni mtukutu aliyeshindikana shuleni na mtaani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35104459.wav	kwa ukanda wa pwani na nchi kavu nyuzi joto ishirini na nne 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30315539.wav	mvua zinanyesha kwa wastani wa milimita elfu moja na nne 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37225849.wav	na nne wamasai wengi huko tanzania huvaa makubadhi ambayo walikuwa mpaka hivi majuzi wakizitengeneza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37093077.wav	imekosoa uhuru wa vyombo vya habari 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29797708.wav	watu wote waliompinga iddi amini waliuliwa hadharani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30124429.wav	mchezaji nyota wa sweden michael laundrap alicheza vizuri 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35181722.wav	mwokozi atanitosha 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29944503.wav	walifundishwa jinsi ya kufanya mapenzi na kumridhisha mume 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30181584.wav	mashindano ya kuongeza silaha mpya yalishinda uwezo wa uchumi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37088586.wav	tunaona faraja ya kilimo hiki licha ya changamoto ya hali ya hewa inayotukabili 	1
