audio,sentence
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31321187.wav,kazi hizi ambazo hata serikali ya awamu ya kwanza ilizikazania sana mara baada ya 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29270144.wav,ndege huyu huonekana katika nembo ya nchi za sudan na afrika kusini 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36013449.wav,licha ya kuwa na wanyama wengine lakini ngombe ndio maalum kwa wamasai 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31321690.wav,bawasiri ni mojawapo ya matatizo ambayo yanasumbua sana 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36387977.wav,mbogwe mbunge ni augustino masele kupitia chama cha mapinduzi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30471011.wav,barack hussein obama ni raisi mwafrikamwamerika wa kwanza kushika wadhifa huo 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30470954.wav,watu wanapata ajira kwa kuwa waongoza watalii kwenye hifadhi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29797317.wav,shule ya sekondari ya elboro mkoani arusha kaskazini mwa tanzania 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34747207.wav,kuwa na usiri mkubwa na hakuna taarifa za kueleweka ni nini hasa chanzo chake 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958702.wav,matumaini yangu ni ya hakika 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36390053.wav,nyumbaniingawa athari yake kwa afya ya wanadamu ndilo suala sugu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29457597.wav,mji mkuu wa tanzania ni jiji la dodoma 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34764776.wav,katika kutembea alikutana na kibao alichokua akikitafuta alitembea na kukifuata kile kibao 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30193248.wav,mitetemeko yote inayohusiana na milima ya litembo ilijengwa vibanda 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31407010.wav,nitakupeleka radio tanzania uwaambie watanzania kwa njia ya radio 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30071738.wav,ulinzi zaidi uongezwe kuvilinda vivutio vyetu vidumu milele 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29906240.wav,maambukizi yanaweza kuendelea bila ya kuwa na dalili 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37223531.wav,na muda wa chillax ni muhimu sana 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29519032.wav,chakula cha asili kama ilivyo kwa mkoa wote wa kagera ni ndizi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30315594.wav,jina hilo limetokana wakazi wa eneo hilo ambalo ni kabika la waluguru 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30175833.wav,mara nyingine dhana ya kiuchumi huwa tu ni ya kueleza jinsi ya kitu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30363978.wav,lakini pia kwa wafanyakazi wanaoishi ndani ya kiwanda hicho 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30630992.wav,uhamiaji huo ni moja ya maajabu kumi ya asili ya ulimwengu ya kusafiri 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35964218.wav,kama mtetezi wa masuala ya uongozi bora rais huyo mpya wa malawi anayezungumza kiingezera 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31737230.wav,ni mrefu kuliko mito mingine ndani ya afrika 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35172687.wav,mini kwa kufanya hivyo kutafungua mioyo mioyo ya wananchi hao 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37084845.wav,kwa upande wa wasichana na mama wajawazito waliufanya kazi za ndani 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30585147.wav,mpambano mkubwa zaidi baina ya vikosi vya tanzania 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29793513.wav,pamoja na kusambaza dini ya uislamu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31285664.wav,lakini pia kwa makazi ya viumbe hai waishio majini 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29959425.wav,vita baridi vilikuwa ni vita ambavyo havikutumia siilaha kama ilivyo kwa vita vingine 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36105514.wav,aweze kutumwa na kufanya kazi mahali popote 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37096129.wav,seneta obama pamoja na wangari maathai huko nairobi mwaka elfu mbili na sita 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29923851.wav,alifanya hivyo ili kuleta muungano katika mapigano ya uhuru 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34764785.wav,shirika la haki za kibinadamu hufanya mazungumzo ya majadiliano 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35438237.wav,kitabu cha misamiati 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28903338.wav,kinshasa ni nyumbani kwa idadi kubwa ya vituo vya redio na televisheni 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31272098.wav,mapato hayo yalikuwa zaidi ya yale yaliyochumwa kwa kuuza mafuta 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35099718.wav,napenda biashara ya kuuza nguo 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31446719.wav,ni mbabe anayeonekana kufanya vizuri na kuchukua mikoba ya kufunga mabao 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29936450.wav,mwaka elfu moja mia tisa na sabini na nane serikali iliunda bodi ya biashara 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30180483.wav,familia yenye utajiri mkubwa huku wazazi wake walitalakiana 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29790172.wav,ya mwili lakini anajifanya kuwa mwaminifu akitimiza yote anayoyahitaji msichana huyo 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35442342.wav,mwenyewe aliposema kwamba wafuasi wake ni chumvi ya dunia 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29593678.wav,lakini je hiari yetu ni kamili 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30123643.wav,hasa kwa maamuzi yake aliyoyatoa kila 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30581252.wav,sawa na upungufu wa asilimia thelathini na tisa nukta moja 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30031036.wav,samia suluhu alihutubia mkutano wa umoja wa mataifa 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37089251.wav,gani yanayohitaji ufumbuzi wa aina gani hili ni jambo kubwa sana kwake japokuwa tutaendelea 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35411294.wav,zenye heshima na matakwa mema kwa kila 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34962791.wav,mwaka elfu moja mia tisa tisini na moja ni kumbukumbu tosha za mwanamuziki 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30205439.wav,wanyama hao wametengwa kwenye maeneo maalumu kulingana na aina zao 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28695871.wav,iko kusini magharibi mwa nchi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29787699.wav,kilwa ilikuwa mji mkubwa kuanzia mwaka elfu moja baada ya kristo 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29787566.wav,bidhaa zake zilishika nafasi ya tatu barani afrika 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30204015.wav,wenyeji wa kombe la dunia walikubali kichapo cha mabao saba 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35107820.wav,ili waweze kuondokana na utumiaji wa madawa na hawa wanaouza madawa ya kulevya 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958220.wav,begi lake ni kubwa sana 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29996073.wav,waliingia kwa kutumia kikosi kidogo cha magari na kuchoma nyumba mbili 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29923003.wav,anataka kuwafukuza wazungu kutoka katika bara la afrika 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35409273.wav,kanada na japani ambapo sera zenye nguvu sheria na mifumo ya 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29789951.wav,kati ya wakazi asili wa mkoa ndio waarusha wameru wairaqw na wamasai 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30638510.wav,bila kusahau ziwa nyasa eneo la kusini mwa tanzania 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29406911.wav,hapo alijiunga na umonaki kwenye mlima sinai 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29796095.wav,china inanununua wachezaji wanaokaribia kusitaafu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35206858.wav,uliotangulia maandiko yenyewe kwa karne kadhaa sehemu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30585346.wav,amepitia misuguano ya hapa na pale na viongozi wake 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29788487.wav,hapo zamani wapare walikuwa wakijihusisha na shughuli mbalmbali kama vile kufua vyuma 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35198833.wav,njia yangu iwe ndefu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28581559.wav,kituo hicho kipo katikati ya hamburg 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30434825.wav,hifadhi hii inaundwa na vilima vilivyojipanga na kufunikwa na misitu minene 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30581763.wav,kuna mmea wa kienyeji uitwao olari ambao unakua ukiwa mrefu na mwingi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28825506.wav,aliwahi kucheza timu ya taifa ya ujerumani 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30025117.wav,kabla ya wangoni kuja songea na kujenga makazi yao 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30436065.wav,ini hupata shida huvimba na kushindwa kufanya kazi vizuri 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29925663.wav,karume angeendelea kutawala miaka kadhaa baadae 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29793425.wav,makao makuu ya tanzania ni dodoma 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30020838.wav,neno mbinga kwa kiswahili ni pinga 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30314355.wav,thamani ya sarafu ilikuwa inalindwa na paundi ya uingereza 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31997620.wav,yule kwa kuunda kiti kwa kuunda jahazi ni namba moja 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28584380.wav,maeneo kadhaa yanaweza kubadilishana kati hizi tatu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28681232.wav,kupitia makadirio mengi afrika ina zaidi ya lugha elfu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36042497.wav,viti havijatosha 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34917829.wav,ikulu imesema samia hassan ataongoza kikao cha baraza la mawaziri baada ya kulihutubia taifa 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36318657.wav,mipango kuwahimiza wamasai kuachana na jadi ya uhamaji ili kuishi maisha ya kisasa bado 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36385151.wav,kwamba ambayo makundi fulani hudai kuwa hupinga utegemeaj 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29790106.wav,kijiografia inaendelea ndani ya kenya inapoitwa hifadhi ya masai mara 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37226246.wav,biko aliwekewa vikwazo wakati wa kipindi cha ubaguzi wa rangi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34761517.wav,na zaidi ya mia moja kujeruhiwa vibaya 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34390842.wav,kujiuzulu kutokana na chama hicho kutajwa kuhusika kwenye uchunguzi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29789500.wav,pande zote mbili ziliunda majeshi makubwa na kuwa na silaha nyingi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30063154.wav,nyerere inayobaki kuwa na vivutio vya wanyamapori na uoto wa asilia usio na kifani 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29793037.wav,hata hivyo uchifu wake ulikwenda kwa mwanawe wa tano ambaye ni mtwa kilonge 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653637.wav,kumekuwa na hadithi nyingi juu ya eneo hilo ambazo nyingi ni za kutisha 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30118063.wav,wanapita eneo hili kwa sababu ya kuwapo na chakula cha kutosha 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37089688.wav,haya ni maneno kutoka kwenye barua ya patrice lumumba kwenda kwa mkewe pauline aliyoandika 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37083420.wav,mfalme henry aliwaweka mabinti zake kwenye orodha 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37101486.wav,mwezi wa pili mwaka elfu moja mia saba themanini na tisa alichaguliwa kuwa rais 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37101395.wav,laki sita na elfu sabini na moja na mia sita na arobaini 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36389580.wav,moto lissu alisema mbunge huyo wa mtama si shujaa na kumfananisha na waziri wa 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31285110.wav,iddi amin dadaa aliajiriwa kwenye jeshi la nchi ya uganda 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30028593.wav,milima yenye volkano na misitu yenye mandhari mazuri ya kupendeza 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36373274.wav,wanajumuisha mwanamke mmoja kutoka upinzani mama magwira 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30717975.wav,wamekuwa na uhusiano tangu siku nyingi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29850241.wav,hakikisha unaondoa ngozi zilizokufa mara kwa mara 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30364445.wav,huyu alifahamika kwa jina la benito musolini 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31271424.wav,vijana hawa hawakumuangusha pep katika mipango yake 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28666537.wav,kuna mashamba makubwa kwenye kanda la pwani ya afrika ya mashariki 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30087732.wav,akiwa na ambwene yesaya katika wimbo wa mfalme na malkia na amani 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28735579.wav,katika hayo yote yosefu maria na yesu wako pamoja 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30003841.wav,ningependa kuelezea masikitiko yangu kwa kumpoteza kijana wa afrika 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30091176.wav,ronaldo alianza vizuri michuano ya kombe la dunia 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28695670.wav,hata ikiwa ndivyo ilivyokuwa ni juu yangu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29923723.wav,kinachofanyika apo ni kutafutwa kwa wakalimani 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29795499.wav,afrika mashariki ilianzisha umoja wao chini ya nyerere 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28666649.wav,hizi ni pamoja na 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37092364.wav,matibabu haya ni ya bei ghali 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37225982.wav,yesu kafa msalaba yahwe ili mimi niokolewe 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30360131.wav,maeneo ya india na thailand umetajwa kuwa hatari sana 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30073321.wav,nkrumah alitoka katika chama hicho na kuuunda chama kingine 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28903544.wav,dola miji ilikuwa muhimu sana katika nchi nyingi kihistoria 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28691117.wav,tangu kale anaheshimiwa na madhehebu mbalimbali ya ukristo kama mtakatifu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34946576.wav,jirani ingawa kagame anakanushahuyu ndiye muammar gaddafi aliyeiongoza libya kwa miongo minne bila 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35198801.wav,rais samia amesema kanisa hilo lina mchango mkubwa katika utoaji wa huduma za jamii 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34746468.wav,walikaa jangwani katika maeneo yaliyokuwa mbali na miji na vitovu vya 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29792051.wav,unaweza kukuta kuna wakati ngombe wa wamasai wanachunga pamoja na pundamilia katika mbuga 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28660697.wav,hivyo mzizi wa asili ni mzizi ambao hutokana na kitenzi halisi 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36253960.wav,mtaalam wa ufundi alidakia kwa kukubali kama alikuwa akisubiri kauli ya jacob 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34598894.wav,sherehe ya tohara ambayo inafanywa bila dawa ya kugandisha misuli hii tohara hufanywa na 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30334849.wav,anatajwa kuwa ndiye chachu ya timu hiyo kuitwa jina la simba 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34917028.wav,kuwepo kwa molekulielekezi za aksoni kama vile semaforini na 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37089503.wav,tisini na nne chini ya utawala wa chama kimoja wa dikteta hastings kamuzu banda 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34597432.wav,silaha zote pamoja na ramia ndogo zilizotekwa zilipelekwa iringa kalenga na kuhifadhiwa ghalani 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29947430.wav,magofu ya kihistoria bagamoyo hatarini kutoweka 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31409531.wav,blob anaweza kuishi kwa muda mrefu sana 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36386306.wav,andika sentensi zote kwa kitabu 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30122645.wav,utunzaji wake wa mila na tamaduni zao 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31285909.wav,alijiwekea heshima kubwa kwa mashabiki 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30334145.wav,viongozi walikuwa wakitawala kwa njia ya udikteta 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29904879.wav,kutoka daressalaam hadi mkoani geita kaskazini magharibi mwa tanzania 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34746635.wav,alikuwa ni rais wa kwanza wa kenyaalizaliwa mwelfu moja mia nane tisini na 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35099448.wav,siku ya saba ama sabato ilianzishwa na mungu mapema sana hata kabla dhambi haijawepo 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34917727.wav,ugonjwa wa malaria kocha mkuu wa timu ya manchester united 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37092407.wav,huyu ndiyo samia suluhu hassan mwenye haiba ya ukimya 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35756543.wav,mcheza na tope humrukia 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30007271.wav,mazingira ni jumla ya mambo yote yanayomzuguka kiumbe katika maisha yake 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28681645.wav,tarehe kamili ya kufariki kwake haijulikani 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35183943.wav,umuhimu wa kuwepo kitabu chenye kuhusisha watanzania wote kwanza 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30661059.wav,pamoja na magonjwa mengine ya zinaa kwa ujumla 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29790200.wav,ukiachana na madaraja ambayo yamemtambulisha vilivyo 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31446743.wav,hii ni heshima kubwa sana kwa kocha pep guardiola 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30638442.wav,lakini hasa wa jamii ya wakushi wa afrika mashariki 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30628531.wav,hakuwaamini mawakili wa serikali licha ya kuwa ni wanataaluma wenzake 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28830745.wav,ilikuwa shule ya kwanza ya biashara ya kijani nchini afrika 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29796496.wav,wakati mchakato huo ukiendelea wa kumpata mrithi wa kiti 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30080332.wav,nahodha wa meli ya bukoba alikuwa anaitwa jumanne mwiru 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29619347.wav,watu wengine wanaweza kuwa na aina zote mbili za dalili kwa wakati mmoja 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31285837.wav,watu kutoka maeneo ya kongo walihamia pwani ya afrika ya mashariki 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36045389.wav,desemba ni msimu wa mvua 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28670250.wav,walikuwa wana wawili na mabinti wawili 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30020210.wav,wagogo wamekuwa wakijenga nyumba ambazo kwa kigogo huitwa itembe 
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28669853.wav,kabila kubwa ni lile la wasukuma 
