sentence	gender	duration	audio
jina hilo walipewa na watani wao wanyamwezi ambao walikuwa wakiwinda pamoja 	female_feminine	7.3155	common_voice_sw_30176519.wav
waliitwa hivyo wakiridhia jina hili kwa jina 	male_masculine	4.0755	common_voice_sw_37097673.wav
lakini pia wakiwa bado wanaendelea kujiuliza ni ajari ngapi za vyombo vya majini zimetokea 	male_masculine	7.0635	common_voice_sw_30143870.wav
pia inasemekana nyoka mkubwa zaidi kuishi duniani aina ya titanoboa aliishi hapo 	male_masculine	7.1355	common_voice_sw_30020872.wav
atatuongoza hata milele 	male_masculine	3.6435	common_voice_sw_36385883.wav
mwaka elfu mbili na ishirini inayoendelea kwenye majiji kumi na moja barani ulaya 	female_feminine	6.7755	common_voice_sw_35106231.wav
ni wewe wa kuabudiwa ni wewe tena sana 	male_masculine	5.6955	common_voice_sw_36042045.wav
jamii ya wasambaa huwafunza watoto kwa mila na desturi za kisambaa 	male_masculine	5.2275	common_voice_sw_29938616.wav
mikoa ya northern ireland iliendelea kuwa sehemu za ufalme wa muungano 	female_feminine	6.3435	common_voice_sw_28698952.wav
miungano hii ya kijeshi ilifuatwa na mapatano ya kiuchumi kila upande 	male_masculine	6.7755	common_voice_sw_30326905.wav
hali iliyozua sintofahamu hata kabla ya kuanza 	female_feminine	4.3275	common_voice_sw_35183934.wav
aliichukua man city kutoka kwa kocha manuel pelegrini 	male_masculine	5.9475	common_voice_sw_29864234.wav
mauaji ya kimbali yanafaa kutiliwa maanani 	male_masculine	3.5355	common_voice_sw_35132403.wav
hadi sasa wachongaji vinyago wamepanda zaidi ya miti ya mpingo elfu tatu 	female_feminine	6.2355	common_voice_sw_29962045.wav
pengine mabawa ni meusi takriban kabisa 	male_masculine	5.6955	common_voice_sw_28669835.wav
masika na kujitokeza wazi wazi bila aibu na kubeba mabango ya cha 	male_masculine	4.1475	common_voice_sw_36390094.wav
kuunda mfumo wa kuandika kiswahili kwa herufi za 	male_masculine	5.8035	common_voice_sw_36945426.wav
tunaweza kuingia kwa hapa 	male_masculine	4.7235	common_voice_sw_34392840.wav
wa waarabu hapo sehemu kubwa ya waberber walifanya 	male_masculine	4.6875	common_voice_sw_36105597.wav
watu watajua kwamba nchi mpya ya sudan 	male_masculine	4.0035	common_voice_sw_37099750.wav
hivyo mzizi wa asili ni mzizi ambao hutokana na kitenzi halisi 	male_masculine	7.0635	common_voice_sw_28660697.wav
sipendi kuchanganya vyakula tofauti 	male_masculine	4.8675	common_voice_sw_37087485.wav
mwa nchi kuna ukame kati ya novemba na aprili mito mikubwa 	male_masculine	4.9755	common_voice_sw_36383723.wav
lugha yao inaitwa kibena na makao yao makuu yanaitwa ubena 	male_masculine	4.6875	common_voice_sw_30574787.wav
idi amin ni mtoto wa andreas nyabire 	male_masculine	3.6075	common_voice_sw_30647734.wav
mia mbili kumi na mbili 	male_masculine	2.2755	common_voice_sw_36373292.wav
mfungaji bora wa michuano alikuwa mjerumani 	female_feminine	3.6075	common_voice_sw_30582644.wav
uwanja wa taifa wa tanzania upo jijini dar es salaam 	male_masculine	5.1555	common_voice_sw_28670602.wav
tafiti zimeonyesha hata damu iliyokauka huwa na uwezo wa kuambukiza virusi hivi 	female_feminine	6.4155	common_voice_sw_29797543.wav
makabila mengine yalilazimishwa kuyahama makazi yao wamasai walipohamia huko 	female_feminine	6.7035	common_voice_sw_29925183.wav
kiuchumi matumizi yake siku hizi ni hasa kwa nyama 	male_masculine	5.9835	common_voice_sw_28684934.wav
haya mapito ya wanyama yanaunganisha eneo la hifadhi ya ngorongoro 	female_feminine	4.8675	common_voice_sw_29940225.wav
sayansi na afya unahitajikalicha ya makubaliano mapana ya 	male_masculine	4.3275	common_voice_sw_37223035.wav
au unaweza kutokana nauchafuzi wa hewa unaweza kutoka moja 	female_feminine	5.4435	common_voice_sw_34924648.wav
lakini kwa muda huu vimetawala vyakula vya aina nyingi sana 	female_feminine	4.9755	common_voice_sw_30379369.wav
mwenye kujihusisha ma mipango mingi tu mjini pale bagamoyo 	male_masculine	5.2275	common_voice_sw_28681146.wav
mbuni wanaweza kuatamia mayai vizuri na kukabiliana na maadui 	female_feminine	7.2435	common_voice_sw_30360675.wav
wilaya imeanzisha na kujenga mradi mmoja mkubwa wa umwagiliaji 	female_feminine	6.97165625	common_voice_sw_30143807.wav
tarehe ya mwaka mpya inategemea kalenda yake 	male_masculine	4.5075	common_voice_sw_29628539.wav
jina la florida ni ya kihispania maana yake ni yenye maua 	male_masculine	5.4435	common_voice_sw_28735708.wav
bila kusahau na ndege wa aina mbalimbali 	male_masculine	4.2555	common_voice_sw_30256084.wav
kwa ajili ya shule za msingi na sekondari 	male_masculine	4.3275	common_voice_sw_36038934.wav
kwa upande wa mashariki eneo warangi hupatika katika vijiji vingi 	male_masculine	6.1275	common_voice_sw_30115353.wav
unapokuwa katika kampuni jaribu kufuata ishara zako mkono wazi au 	female_feminine	7.1355	common_voice_sw_35160902.wav
adi sasa tayari yameshakwisha kutangaza majimbo mia moja na mbili 	male_masculine	7.6395	common_voice_sw_37096142.wav
obama na kikwete walipenda sana kusikilizwa 	male_masculine	5.0835	common_voice_sw_31304494.wav
alionekana kwanza kwenye filamu kama mtoto wa kike katika mwaka huo huo 	male_masculine	6.5955	common_voice_sw_28815035.wav
tisa tisini na moja akajiunga na chuo cha ualimu mtwara akaendelea na masomo ya 	female_feminine	9.4035	common_voice_sw_34597260.wav
zanzibari ni kisiwa kilichojaa urembo kipo pwani mwa tanzania 	female_feminine	5.5875	common_voice_sw_30017535.wav
zinaongezeka halmashauri ya wilaya ya morogoro na halmashauri ya manispaa ya morogoro 	female_feminine	6.1275	common_voice_sw_29922902.wav
huitwa mara nyingi mji wa milele 	male_masculine	4.9035	common_voice_sw_28825524.wav
mwaka elfu moja mia tisa na sabini na saba amin alivunja uhusiano wa kidiplomasia 	male_masculine	5.8035	common_voice_sw_36350083.wav
siyo makabila yote ya pwani ya afrika ya mashariki ambao ni waswahili kwa mfano 	female_feminine	5.1555	common_voice_sw_28864902.wav
dalili zake ni pamoja na kutokea kwa madoa kwenye ngozi 	male_masculine	5.9475	common_voice_sw_28682105.wav
wakati shirikisho la soka duniani lilipoanzishwa 	female_feminine	3.9675	common_voice_sw_34992751.wav
iliwaruhusu watu waingereza kuichukua manamba kutoka mbeya singida dodoma songea 	female_feminine	9.2235	common_voice_sw_30558902.wav
klabu ya soka inaweza kuwa na bendera 	male_masculine	3.7155	common_voice_sw_28725260.wav
na mtapeli tu anatambaa kwa marafiki zake ambaye 	female_feminine	6.5955	common_voice_sw_34906782.wav
huna sherehe kuna mialiko mbalimbali ambao haihitaji kadi au michangoingawa wengi hudhani kwamba 	male_masculine	4.4355	common_voice_sw_37224416.wav
nywele hizi huhasimiwa juu ya kichwa kwa kipimo cha masikio 	male_masculine	7.8555	common_voice_sw_37097731.wav
ulianzishwa tarerhe moja mwezi wa tano 	female_feminine	3.8955	common_voice_sw_37088808.wav
yesu kwa kumweka nje ya mazingira ya kiyahudi dini hizo mbili zilitengana 	female_feminine	5.9475	common_voice_sw_35106131.wav
kijungu ni sehemu ya mwamba yenye umbo la kijungu inayostaajabisha 	male_masculine	7.8555	common_voice_sw_29796413.wav
bendera ilizinduliwa mwaka elfu moja mia tisa sitini na nne 	male_masculine	5.6235	common_voice_sw_29938219.wav
biashara ya watumwa ni biashara inayohusu watu wasio huru kuwa mali ya binadamu wengine 	male_masculine	6.3435	common_voice_sw_30006794.wav
wakati ule mfalme wa ubelgiji na ureno walikuwa wakoloni wa maeneo jirani 	male_masculine	5.7675	common_voice_sw_29865205.wav
utakuwa unatembea kwa masaa tano au saba kwa siku 	male_masculine	4.4355	common_voice_sw_30380516.wav
alirudi nyumbani kwake na kuendelea na maisha yake ya kawaida 	female_feminine	4.1835	common_voice_sw_30653540.wav
upana wake ni kilomita kumi na tatu 	male_masculine	3.1755	common_voice_sw_29822737.wav
eleweki na tukawa tuna mashaka ni kitu gani 	male_masculine	4.9755	common_voice_sw_34762724.wav
ukijitokeza kwa marafiki zake wanalinganisha sifa zake na wewe 	male_masculine	4.7235	common_voice_sw_29796865.wav
hapo si ajabu kwamba watu wenye mamlaka waliona teknolojia mpya kuwa hatari 	male_masculine	7.8555	common_voice_sw_29468914.wav
mji wa morogoro unajulikana pia kwa klabu za mchezo wa mpira 	female_feminine	5.6955	common_voice_sw_29629355.wav
napenda magari yaliyo na urefu 	male_masculine	3.8235	common_voice_sw_36617072.wav
idadi yao inakuwa taratibu kila mwaka 	male_masculine	3.7875	common_voice_sw_29927160.wav
unafwatilia hata viombo vya habari hapa kenya 	male_masculine	2.2035	common_voice_sw_37223866.wav
argentina ilishinda kombe la dunia nchini mexico 	male_masculine	4.1835	common_voice_sw_30146168.wav
neno ntwara ambalo kwa sasa mtwara ni neno la kimakonde lenye maana ya kutwaaliwa 	female_feminine	7.4955	common_voice_sw_30030152.wav
mama mzazi pia hunyolewa na kubakizwa nywele za katikati ya kichwa 	male_masculine	5.8755	common_voice_sw_29974364.wav
lugha yao imekuwa lugha ya watu wengi siku hizi 	male_masculine	4.0755	common_voice_sw_28670239.wav
mwanamke anatengewa muda mwingi wa kupumzika hivyo hufanya kazi za jikoni 	male_masculine	9.2235	common_voice_sw_29815986.wav
mama hupewa maji katika kibuyu ili ayanywe 	male_masculine	3.5355	common_voice_sw_30075908.wav
wazanzibari wengi walitaka kanali seif bakari amrithi karume 	female_feminine	6.3435	common_voice_sw_31581441.wav
hali ya mvua nchini inastawisha mimea na mazao 	male_masculine	5.42365625	common_voice_sw_30630932.wav
picha ya tatu ambayo ilikuwa upande wa kulia wa ile ya mzee makame 	male_masculine	5.8395	common_voice_sw_37100962.wav
nyanda za juu kuna nafaka na viazi 	male_masculine	3.2835	common_voice_sw_28979963.wav
afrika kusini walijivunia kweli walichoamini na kukitekeleza 	male_masculine	6.9555	common_voice_sw_30257386.wav
hali hii humfanya mtu awe mtovu wa nidhamu au kufanya mambo 	female_feminine	5.2275	common_voice_sw_36106332.wav
anatakiwa kulala ndani ya vyandarua vyenye dawa 	male_masculine	4.0035	common_voice_sw_35132553.wav
alikuwa pia mwanasiasa wa utawala wa zamani national party kwa matakwa yake mwenyewe 	male_masculine	7.1355	common_voice_sw_28260393.wav
kuzuia njia zozote ambazo mnyama huyo angeweza kuzitumia kutoroka 	female_feminine	5.9475	common_voice_sw_30329199.wav
uingiliaji mkubwa wa kigeni nchini kongo umeonekana katika kipindi cha muongo mmoja kando na operesheni ya kulinda amani ya umoja wa mataifa 	female_feminine	7.3875	common_voice_sw_38297515.wav
bila kusahau halmashauri ya wilaya ya mafia na halmashauri ya wilaya ya kibaha 	male_masculine	5.8755	common_voice_sw_30419817.wav
wa nchini misri wasaa kwake edwin david ndeketela 	male_masculine	5.0475	common_voice_sw_37089056.wav
kipindi hicho ndicho majengo mashuhuri ya kale kama husuni kubwa kuboreshwa 	male_masculine	5.2635	common_voice_sw_30024515.wav
mtetezi wa uchumi tata amezungumzia vilevile kwa kukosoa mbinu za kihisabati 	male_masculine	6.0915	common_voice_sw_30380881.wav
hii ni dalili ya watu kuwa tayari kwa 	male_masculine	3.1755	common_voice_sw_36013855.wav
utamaduni huo ulitumika katika kusherehekea matukio ya nyakati mbalimbali 	female_feminine	6.21565625	common_voice_sw_31808899.wav
mji mkuu ni karuzi 	male_masculine	3.1035	common_voice_sw_28716314.wav
umahiri wa sir alex ferguson haukumfanya amalize msimu bila kufungwa 	female_feminine	7.2435	common_voice_sw_30056216.wav
watanzania hawakuamini kuwa sokoine amekufa kwa ajali ya gari 	male_masculine	4.1475	common_voice_sw_30323030.wav
nchi za nje zikatambua mji mkuu mpya na kujenga uhusiano 	male_masculine	4.6155	common_voice_sw_29994037.wav
anaweza kujifunza na kuwasilisha elimu yake kwa wengine bila ya kutumia akili anapokatwa katikati 	male_masculine	6.3435	common_voice_sw_36319127.wav
mke wake akiwa na mchango mkubwa kwa chama cha ukombozi 	male_masculine	5.0475	common_voice_sw_29939045.wav
upanuzi wa wajerumani ulianza kwa njia ya mikataba na machifu mbalimbali 	female_feminine	6.1635	common_voice_sw_29759167.wav
historia nyingine ya kimdomo inasema ya kwamba walihamia pwani katika mazingira ya daressalaam 	male_masculine	7.8555	common_voice_sw_30145834.wav
mchezo pesa wanastahili pongezi kwa kufanikiwa kutimiza makubaliano 	female_feminine	6.3435	common_voice_sw_29818247.wav
watumwa waliouzwa wakawawezesha kununua bunduki nyingi 	female_feminine	6.6675	common_voice_sw_35161028.wav
watalii wa dar zoo wanapata nafasi ya kuwa karibu na wanyamapori 	male_masculine	5.7675	common_voice_sw_29997008.wav
mtawala rumanyika alikuwa na makazi yake huko 	female_feminine	4.7235	common_voice_sw_30051757.wav
vazi la kichwa ambalo huupanga na kuusisitiza mpangilio wa uso 	female_feminine	5.8755	common_voice_sw_30373335.wav
ni orodha ya majengo saba ya pekee 	male_masculine	3.6435	common_voice_sw_35280725.wav
nchi nyingi za afrika zilikuwa zinapigana kuwaondoa wakolono 	female_feminine	4.6155	common_voice_sw_30659167.wav
katika siku ya kwanza ya mkutano wa kuzungumzia hatma ya nchi ya kongo itakumbukwa 	female_feminine	6.7035	common_voice_sw_35106462.wav
hubaki na maambukizi ya kudumu ya virusi vya homa ya ini 	female_feminine	8.3235	common_voice_sw_30566963.wav
hutoweka maeneo hayo na hata mtoto pia hujihami kwa kuingia katika mfuko 	male_masculine	6.5955	common_voice_sw_30671690.wav
msitu ulianzishwa rasmi kwa ajili ya kulinda vizazi vya uoto wa foora na fiona 	male_masculine	7.9275	common_voice_sw_30654247.wav
pia kuanzisha matumizi ya sarafu ya mviringo 	male_masculine	3.5355	common_voice_sw_30677290.wav
uwekezaji katika uchumi wa buluu una mazingatio maalum 	female_feminine	4.5075	common_voice_sw_37096368.wav
liemba itakuwa inatimiza miaka mia moja kamili tangu ianze kuelea kwenye ziwa tanganyika 	male_masculine	8.6475	common_voice_sw_30631315.wav
maana yake ni mhangaikaji mwindaji mufwimi alitoroka kwa hofu ya kuuawa na mwamududa 	female_feminine	9.09565625	common_voice_sw_30143573.wav
mwili wa jacob ulipokaribia usawa wake akajitosa ndani ya maji 	male_masculine	6.4875	common_voice_sw_34762461.wav
iliitwa vita kuu ya dunia kwa sababu mapigano yalienea pande nyingi za dunia 	male_masculine	6.2355	common_voice_sw_29977521.wav
maneno yetu yatasikika na wote 	male_masculine	3.0675	common_voice_sw_36319023.wav
na faida ya kuja na mtandao usaidizi wa kijamii ingawa baadhi 	female_feminine	5.2635	common_voice_sw_35104667.wav
au juu ya kile kilichomuliwa na mkutano huo wa berlini 	male_masculine	6.5235	common_voice_sw_29993831.wav
kulikuwa na pengo za kura 	male_masculine	1.7355	common_voice_sw_36381395.wav
jambo la msingi ni kwamba unapokata mti unatakiwa upande mti 	female_feminine	4.9035	common_voice_sw_30376136.wav
historia na maendeleo ya wagogo viliathiriwa sana na ukame na biashara ya watumwa 	male_masculine	5.1555	common_voice_sw_29997578.wav
watalii wamekuwa wakipata nafasi ya kupiga nao picha za ukumbusho 	male_masculine	6.4875	common_voice_sw_29903371.wav
kwanza ni kupitia uvuvi wa samaki kwa ajili ya chakula na biashara 	female_feminine	8.1075	common_voice_sw_30572158.wav
kufuatia hatua hiyo utawala wa kifalme ukamuandama osama na mwaka 	female_feminine	4.6875	common_voice_sw_31284837.wav
iko kitovu cha nchi 	male_masculine	2.6355	common_voice_sw_29313542.wav
kuona tukio kama iligundulika kuna mwanamume hajatahiriwa 	female_feminine	4.9755	common_voice_sw_30591058.wav
hata hivyo hali ya hewa ni ya baridi sana miezi ya sita hadi nane 	male_masculine	6.5235	common_voice_sw_29609428.wav
haijalishi habari hiyo ni ndefu kiasi gani ufafanuzi ni sehemu ya ripoti 	male_masculine	4.6875	common_voice_sw_30021549.wav
wakati ule uislamu ulikuwa umeenea waliendelea kujiunga nayo haraka 	female_feminine	4.9035	common_voice_sw_31406152.wav
ndio wenye ushawishi mkubwa wa kisiasa katika jamii za pwani ya kenya 	male_masculine	5.1195	common_voice_sw_30380660.wav
kumsuta huko kulimpa msukumo na ari mpya ya kuwa bora zaidi 	female_feminine	6.4155	common_voice_sw_30377315.wav
kitovu cha kihistoria bado kina majengo ya zamani ya kihispania 	male_masculine	5.3355	common_voice_sw_28694958.wav
kama zingekuwa zinatumia sarafu zao wenyewe 	female_feminine	4.5435	common_voice_sw_34747471.wav
wananchi wa maeneo haya wamekuwa wakifukua na kuchukua mawe kwa ajili ya kujengea 	female_feminine	6.9555	common_voice_sw_29791872.wav
bunge hilo lilivunjwa na raisi wa serikali ya wanafunzi 	male_masculine	7.0275	common_voice_sw_36299598.wav
soko lingine kwa meli za abiria ni huduma ya feri za baharini 	male_masculine	5.1555	common_voice_sw_28660809.wav
cristiano ronaldo alianza kufunga bao la manchester unite 	male_masculine	7.0275	common_voice_sw_29897042.wav
shirikisho la urusi linahitaji leseni ya utangazaji 	male_masculine	2.9955	common_voice_sw_36389713.wav
nyama pia ingawa ni chakula muhimu na huliwa kwa nadra sana 	male_masculine	7.1355	common_voice_sw_29815917.wav
hata hivyo kati ya wasanii binafsi bado ni aina ya pekee ya sanaa 	female_feminine	4.9035	common_voice_sw_29667783.wav
barcelona isipokuwa vizuri madrid inatwaa kombe 	male_masculine	5.5875	common_voice_sw_29896837.wav
kwa njia ya magavana na wanajeshi wake 	female_feminine	3.2835	common_voice_sw_35183794.wav
mzee mkapa alikuwa na mke mmoja 	male_masculine	4.2555	common_voice_sw_31380374.wav
watangazaji wanazungumza kwa takribani dakika thelathi hadi saa moja 	male_masculine	5.9835	common_voice_sw_36331605.wav
samia alijiunga na shule ya sekondari ngambo na lumumba unguja 	male_masculine	6.1635	common_voice_sw_30629032.wav
lakini pia ni muhimu kuakikisha usalama wa wafanyakazi wa shirika hilo 	male_masculine	5.4435	common_voice_sw_36039124.wav
bado walikuwa wakitafuta nafasi ya kulipa kisasi cha lugalo walidai kuwa chifu amevunja mkataba 	female_feminine	8.7555	common_voice_sw_35156874.wav
shule hizi mbili zimekuwa na uhusiano kama wa ndugu na dada tangu jadi 	female_feminine	5.2275	common_voice_sw_29429433.wav
mkataba uliitaka kila mwaka sports pesa kuipatia simba zaidi ya shilingi milioni mia nane 	male_masculine	6.1275	common_voice_sw_30021544.wav
ilijengwa upya na kukua kuwa jiji kubwa duniani 	male_masculine	5.4435	common_voice_sw_28258460.wav
baadhi ya timu hizo ni simba na yanga na nyengine nyingi 	male_masculine	4.6875	common_voice_sw_30025175.wav
kidogo watu wanafikiria kwa nchi za afrika mashariki hasa tanzania 	male_masculine	5.5875	common_voice_sw_37230001.wav
bila kusahau ile ya mondongo mwaka wa elfu mbili na nne 	male_masculine	6.4155	common_voice_sw_29906998.wav
barcelona ilikuwa tishio kwa timu zingine barani ulaya 	male_masculine	5.0475	common_voice_sw_30635694.wav
tu hivi hivi na kuchukuliwa na kisha kuingizwa kundini 	male_masculine	4.0035	common_voice_sw_36382292.wav
hivyo familia hukaa na kupanga kuoa mke wa kufufua jina 	male_masculine	5.0475	common_voice_sw_29979130.wav
uhuru ni kazi 	male_masculine	1.7355	common_voice_sw_29145805.wav
ungumza kabla ya mkutano huo meneja wa uzalishaji katika 	male_masculine	6.9555	common_voice_sw_37090912.wav
licha ya kukumbana na maisha magumu mtaani alikubali kufunga ndoa 	male_masculine	5.6235	common_voice_sw_30582822.wav
kitabu kimezeeka 	male_masculine	3.2835	common_voice_sw_35412621.wav
baada ya kifo cha mraisi magufuli 	male_masculine	4.0035	common_voice_sw_29898232.wav
watumwa walikamatwa au kununuliwa wakibeba pembe hadi pwani 	female_feminine	5.0835	common_voice_sw_36641999.wav
anaonesha kuta zake zenye upana wa mita moja zilizojengwa kwa mawe na chokaa 	female_feminine	6.1275	common_voice_sw_30627878.wav
mama yake alikuwa anafanya biashara katika soko moja 	male_masculine	4.4355	common_voice_sw_30182662.wav
hifadhi hiyo inajumuisha mlima kilimanjaro inayozungukwa 	male_masculine	5.5155	common_voice_sw_30583012.wav
kuna vijiji viwili tu kisiwani 	male_masculine	3.9675	common_voice_sw_28670570.wav
wadhamini wawili ambapo mmoja huwa kwa ajili ya mama 	male_masculine	4.5435	common_voice_sw_30327344.wav
kufanywa taaluma kwa uchumi jinsi inavyoonekana katika ongezeko la masomo 	male_masculine	6.5955	common_voice_sw_31286283.wav
hata ukamilifu wa dhahari biblia inatupa habari za aina hii 	male_masculine	7.3875	common_voice_sw_36037736.wav
tangu kufunguliwa kwake mwishoni mwa mwezi machi elfu mbili na kumi na mbili 	male_masculine	4.7235	common_voice_sw_30019924.wav
utulivu na mandhari ya kisiwa ni ngao muhimu ya kuwavuta watalii 	male_masculine	5.13565625	common_voice_sw_30149276.wav
mtandao wao ni mtandao wa kihalifu na si mtandao wa wasukuma na ndio sababu 	male_masculine	8.0355	common_voice_sw_36320055.wav
mlima kilimanjaro una mfumo wa upepo 	male_masculine	3.6435	common_voice_sw_30045092.wav
kiliweka historia nchini na afrika katika soka baada ya kuwavua ubingwa miamba wa soka 	male_masculine	8.1075	common_voice_sw_30627942.wav
madarakani kutokana na kusumbuliwa na maradhi ya tumbo 	male_masculine	4.7955	common_voice_sw_36388884.wav
lahaja hizo tatu zinasikilizana zikitofautiana katika lafudhi 	male_masculine	7.5675	common_voice_sw_29873092.wav
wamasai humwabudu mungu pekee nao humwita enkai au engai 	male_masculine	8.0355	common_voice_sw_30200689.wav
ni moja kati ya sehemu zilizoanza kupata ustaarabu wa jamii nyingine kama wahajemi 	male_masculine	10.4835	common_voice_sw_31322306.wav
kama walivyozoea kuitwa na waliishi katika milima ya nyoka 	female_feminine	3.5355	common_voice_sw_31284710.wav
algeria ilikomea hatua ya mtoano ya michuano hiyo 	male_masculine	5.1555	common_voice_sw_30674883.wav
wazigula hupewa jina litakalotumika wakati na baada ya ndoa 	male_masculine	7.7835	common_voice_sw_31306038.wav
isi nchini ufarasa inawashikilia watu wawili wanaoshukiwa kuwa na mahusiano na makundi ya kigaidi 	male_masculine	6.3075	common_voice_sw_36350859.wav
jumuiya ya wanafunzi tangu mwanzo ni bwana yesu lakini kama kundi ni 	female_feminine	5.8755	common_voice_sw_34979655.wav
moja miaka halafu iendelea kupanda juu ikielekea kabisa 	male_masculine	8.5035	common_voice_sw_35408230.wav
chakula chao ni ugali wa mahindi ulezi na mtama kidogo 	male_masculine	4.9755	common_voice_sw_29993109.wav
staili iliyomfanya kocha bora wa dunia 	female_feminine	3.2835	common_voice_sw_29793754.wav
waliokamata wakati wanatoka kazini 	male_masculine	3.3555	common_voice_sw_37098100.wav
kwa kutupa vilabu orinka walivyoweza kutupa kwa usahihi kutoka umbali wa mita mia moja 	male_masculine	5.5875	common_voice_sw_37099767.wav
nadharia zinaweza kutegemea utafiti wa aina tofautitofauti 	male_masculine	5.8755	common_voice_sw_29696820.wav
hapa ndipo kwa kiasi kikubwa lilipo chimbuko 	female_feminine	5.24365625	common_voice_sw_30105556.wav
kabla ya mechi 	male_masculine	2.4555	common_voice_sw_28669684.wav
kuanzia utayarishaji mpaka mashairi ni ubunifu kamili ya rap ya kiswahili 	female_feminine	6.7755	common_voice_sw_28834732.wav
lugha azali ni lugha inayozaa lugha nyinginezo 	female_feminine	3.7875	common_voice_sw_35588268.wav
wengi hufanya taarabu kwa mfumo wa bendi kwa kuwa inahitaji ushirikiano kwenye uimbaji 	female_feminine	8.3235	common_voice_sw_35409579.wav
kuanzia umri mdogo davis alikuwa mwanafunzi wa sanaa haswa kaimu 	male_masculine	6.9555	common_voice_sw_28735767.wav
ni kiongozi na rais wa jamhuri ya muungano wa tanzania 	female_feminine	5.8035	common_voice_sw_29791349.wav
wawaandalie vijana mazingira salama na kuwafunza stadi mbalimbali zitakazowasaidia katika kujenga tabia njema 	male_masculine	7.6755	common_voice_sw_30478661.wav
na hadi sasa hakuna taarifa yoyote ya vifo au majeraha 	male_masculine	4.8675	common_voice_sw_36386320.wav
mikumi kuna bwawa lenye viboko na mamba 	female_feminine	3.4275	common_voice_sw_29922516.wav
vyakula ambavyo zigwadzee na wahadzabe wenzake hula 	female_feminine	6.0555	common_voice_sw_30355401.wav
imewekewa ngazi inayoelekea kwenye mlango wa jiwe uliyofungwa 	male_masculine	5.2275	common_voice_sw_30629058.wav
wa familia hiyo ambayo imeenda nisema huyo mtoto akitoka hapa 	male_masculine	5.3355	common_voice_sw_35224116.wav
historia wamaasai ni watu wanaohamahama tangu jadi 	female_feminine	6.7035	common_voice_sw_30223887.wav
ushauri wangu kwa vijana ni kwamba si kweli kwamba mapenzi ni mabaya 	male_masculine	7.0275	common_voice_sw_31472607.wav
waziri huwa na jukumu la kutawala wizara au idara marekani 	male_masculine	4.0035	common_voice_sw_28999953.wav
asili yake ni jamaika alikuwa anapenda sana miondoko ya muziki wa kimarekani aliyokuwa akiipiga 	male_masculine	9.1155	common_voice_sw_36365064.wav
kuenea katika afrika baada ya mkutano wa berlin 	male_masculine	4.4355	common_voice_sw_30579093.wav
pia jimbo moja la uchaguzi tharaka 	female_feminine	4.6875	common_voice_sw_29252862.wav
khimji nae aliuza msitu huu kwa asar 	male_masculine	5.5155	common_voice_sw_34765139.wav
baadae walitambua kuwa virusi havikuwaathiri jamii ya mashoga pekee 	female_feminine	7.2075	common_voice_sw_30658648.wav
timu ya taifa ya ujerumani ndiyo iliyotwaa kombe 	male_masculine	3.9675	common_voice_sw_30327229.wav
utumiaji wa mbinu zinazokubalika kwa kawaida hauna haja ya kutoa hitimisho 	male_masculine	7.4955	common_voice_sw_29789445.wav
hutumia muda wao mwingi wakizuru ardhi yao 	female_feminine	4.3635	common_voice_sw_29789328.wav
idi amin alikua na mama yake katika kijijini kwa shughuli za kilimo 	male_masculine	7.4235	common_voice_sw_30021033.wav
