sentence	gender	duration	audio
huko alijenga juu ya jiwe liitwalo wahi 	male_masculine	4.8675	common_voice_sw_30355651.wav
amuone mtaalamu wa afya au atembelee kituo cha ukimwi 	female_feminine	4.4355	common_voice_sw_29939484.wav
hiki ni chombo kikuu kabisa cha utawala wa kijiji 	male_masculine	5.1555	common_voice_sw_28259031.wav
viazi viliingia vikiwa imara 	male_masculine	4.0035	common_voice_sw_36067425.wav
mashindano ya kuongeza silaha mpya yalishinda uwezo wa uchumi 	male_masculine	6.9555	common_voice_sw_30181584.wav
waturuki wakati wa enzi ya ottoman wanaishi 	male_masculine	4.7235	common_voice_sw_36013444.wav
kijeshi lakini kilikuwa kinajinasibu na kujiendesha kwa tamaduni 	male_masculine	5.3355	common_voice_sw_35224178.wav
asili na maana ya jina la mto haijulikani 	male_masculine	3.9675	common_voice_sw_28682744.wav
walikuwepo ila kama wamisheni na sio watawala 	male_masculine	4.7955	common_voice_sw_30341845.wav
bila kusahau kiteto na simanjiro zinazokamilisha jumla ya wilaya tano za mkoa wa manyara 	male_masculine	6.7755	common_voice_sw_30016500.wav
jumaa taswali tena 	male_masculine	2.7075	common_voice_sw_32091422.wav
faida za vyakula mwilini vimeanishwa kwa mlaji ni vizuri kujua faida za chakula unachokula 	male_masculine	6.8475	common_voice_sw_30020947.wav
pingili ya tatu ina nywele fupi na ngumu 	male_masculine	4.2555	common_voice_sw_29724809.wav
ameshinda ubingwa wa uingereza mara mbili tangu awasili 	male_masculine	5.9475	common_voice_sw_29935941.wav
hatari hiyo inasababishwa na mabadiliko ya nchi na ujangili 	male_masculine	4.5435	common_voice_sw_29997330.wav
zaidi ya aina million mbili nukta mbilu za wanyama huishi baharini 	male_masculine	4.7235	common_voice_sw_36390528.wav
licha ya sifa duni nchini imeendelea kiuchumi kilimo kisiasa miongoni mwa maendeleo mengi sana 	male_masculine	9.6555	common_voice_sw_29573416.wav
linachukua waumini mia moja hamsini mpaka mia mbili kwa wakati mmoja 	male_masculine	5.6955	common_voice_sw_37090151.wav
pamoja na mwisho wa ukoloni wa taifa la ujerumani duniani kote 	male_masculine	4.4355	common_voice_sw_30223634.wav
juu ya kesi hiyo inawakabili 	female_feminine	3.0675	common_voice_sw_34942994.wav
shule ina kampasi tatu 	male_masculine	3.5355	common_voice_sw_28582779.wav
biashara hiyo iliendelea kwa siri katika maeneo mengine 	male_masculine	3.3555	common_voice_sw_37086886.wav
nilijikuta nauliza bila kupata majibu yake 	female_feminine	4.4355	common_voice_sw_30718368.wav
tangu zamani anaheshimiwa na wakatoliki na waorthodoksi kama mtakatifu na babu wa kanisa 	male_masculine	7.4955	common_voice_sw_29253204.wav
mbuni na kiwi wana miguu mirefu na shingo ndefu 	male_masculine	3.7155	common_voice_sw_30046290.wav
eeh uchumi ukiangalia kwa undani 	female_feminine	5.0475	common_voice_sw_37083892.wav
hata bila ada ya uhamisho ni klabu chache sana tajiri zingeweza kumsajili 	male_masculine	8.0355	common_voice_sw_31306804.wav
kadri ya kilomita tano kutoka mji wa sasa wa bagamoyo 	male_masculine	5.8755	common_voice_sw_30006140.wav
matokeo kamili yanatanzamiwa kutangazwa mwezi ujao na ikiwa hali itasalia kuwa kama ilivyo sasa 	male_masculine	6.5955	common_voice_sw_36381427.wav
ionekane kwamba inatekeleza uongozi bora 	male_masculine	4.3275	common_voice_sw_37087536.wav
hii ni kati ya nchi za afrika zilizoko nyuma katika utumiaji wa teknolojia 	male_masculine	5.42365625	common_voice_sw_30146114.wav
imekuwa pia mila ya pekee kwenye kisiwa cha pemba tanzania 	male_masculine	5.4795	common_voice_sw_29422564.wav
namna wachambuzi wa maswala ya kisiasa wanavyosema 	male_masculine	5.9835	common_voice_sw_36944957.wav
usafiri wenyewe uwe wa kukodi au wa kwenu wenyewe 	female_feminine	5.4075	common_voice_sw_29847086.wav
hali ya kifo chake haijulikani 	female_feminine	3.7875	common_voice_sw_29546516.wav
mwinyi anaamini kuwa mafanikio yapo kwa kujituma 	male_masculine	4.3635	common_voice_sw_29997161.wav
akijulikana kwa jina maarufu kama oracle omaha buffet 	male_masculine	4.9035	common_voice_sw_29797212.wav
alipokuwa msichana mkubwa wa kujiunga na chuo kikuu 	male_masculine	5.1555	common_voice_sw_36365270.wav
ngano ambayo ni mazao makuu asia ya kusini ndiyo inayotumiwa 	male_masculine	5.5155	common_voice_sw_28994731.wav
kutokana na nusu zake alianzisha mbingu na nchi 	male_masculine	7.5675	common_voice_sw_29605527.wav
uliendelea kuwa makao makuu ya mkoa wa ruvuma wakati wa utawala wa waingereza 	male_masculine	5.4435	common_voice_sw_31409226.wav
kumbe walio wengi ni wabantu 	male_masculine	4.3275	common_voice_sw_28691316.wav
i marekani na canada lakini kuna mwingine tena amerika ya kusini 	male_masculine	6.5955	common_voice_sw_36040101.wav
yanaweza kupunguza sana mwenendo wa ugonjwa huu 	male_masculine	4.1835	common_voice_sw_29988512.wav
tanzania inakua kwa kasi katika teknolojia ya mawasiliano 	male_masculine	4.5075	common_voice_sw_37222520.wav
mafanikio hayaji bila kuweka jitihada za kutosha 	male_masculine	3.2475	common_voice_sw_30306851.wav
tarehe saba mwezi wa kwanza mwaka elfu mbili na kumi na sita 	female_feminine	4.3635	common_voice_sw_30337426.wav
jambo ambao liliamsha hisia za wengi kuhusu uchumi wa muda mfupi 	male_masculine	4.8675	common_voice_sw_30019834.wav
ambayo yaliwasaidia wanavijiji kujenga madarasa sitini na saba 	male_masculine	7.2435	common_voice_sw_36944790.wav
huchemshwa katika maji na kutumiwa peke yake au huongezwa kwa supu 	male_masculine	6.6675	common_voice_sw_29947099.wav
bluu na nyeusi na milia huvaliwa kama zilivyo miundo na rangi za kiafrika 	male_masculine	8.2875	common_voice_sw_29904645.wav
wanyama kadhaa wanapatikana kwenye msitu unaozunguka mlima huo 	male_masculine	7.5675	common_voice_sw_31433307.wav
mwaka uliyofuatia akatimkia bayern munich 	male_masculine	5.0835	common_voice_sw_31304598.wav
na yatupelekea kuwa na wasiwasi katika matokeo ya uchaguzi 	female_feminine	4.7235	common_voice_sw_36642513.wav
alimuuliza kama aliyemkata alikuwa ni mwanamke au mwanaume debby alijibu ni mwanaume 	male_masculine	6.6675	common_voice_sw_35132700.wav
yapo makampuni makubwa kutoka nje ya taifa hilo 	male_masculine	4.3635	common_voice_sw_29936834.wav
watalii kutoka africa mashariki wanalipa kiasi elfu mbili mpaka elfu kumi 	male_masculine	5.6955	common_voice_sw_29962569.wav
ukimwi ulitambuliwa mara ya kwanza na vituo vya kuzuia na kudhibiti magonjwa huko marekani 	female_feminine	8.1435	common_voice_sw_30667252.wav
duniani kasoko zinapatikana mara nyingi kutokana na milipuko ya volkeno au milipuko mingine 	male_masculine	7.8555	common_voice_sw_28695360.wav
alikaanga nyama alizokuwa amenunua 	male_masculine	2.8155	common_voice_sw_36383915.wav
pombe za kienyeji kama ulanzi ili mtoto asisumbue 	male_masculine	5.4075	common_voice_sw_30634784.wav
umahili wake wa kazi ulifanya apendwe na kila mtu 	male_masculine	6.1275	common_voice_sw_29796518.wav
michezo ya karata bao la solo huwakutanisha wao pamoja 	female_feminine	2.5635	common_voice_sw_37098766.wav
kaburi lote lilifunikwa kwa paa la manyasi 	male_masculine	3.8235	common_voice_sw_29981804.wav
ufaransa wakapoteza kombe kwa mikwaju ya penati 	male_masculine	4.3275	common_voice_sw_29995152.wav
allofs alishinda tuzo ya kiatu cha mfungaji bora 	male_masculine	4.6155	common_voice_sw_29937887.wav
kuna mbinu mbalimbali kupanga historia hii na kutambua ngazi za maendeleo ndani yake 	male_masculine	8.5755	common_voice_sw_28825451.wav
tulisema akiendeleaendelea kuleta ndege zake tutaendelea kuziangusha kila zinapokuja 	male_masculine	6.8835	common_voice_sw_30579271.wav
maelfu ya wazee kwa vijana walijitokeza kuomboleza kifo chake 	male_masculine	3.6435	common_voice_sw_30025312.wav
akatimkia uingereza kujiunga na matajiri wa man city 	male_masculine	6.0555	common_voice_sw_29902194.wav
akajiunga na chuo cha ualimu mtwara 	female_feminine	3.2475	common_voice_sw_30582548.wav
mchanga huo husafirishwa na upepo bila kuacha mabaki nyuma 	female_feminine	4.5435	common_voice_sw_30653757.wav
inayokamilisha jumla ya wilaya saba za mkoa wa pwani 	male_masculine	7.1355	common_voice_sw_31433677.wav
ya petroli ya mara kwa mara kuhakikisha ya kwamba nchi zinazolalisha mafuta 	female_feminine	6.1275	common_voice_sw_35867379.wav
kiongozi wa chama abeid karume asiyekuwa na msimamo mkali 	male_masculine	5.20765625	common_voice_sw_30630267.wav
je mtakuwa na mpishi wenu au mtajibebea vyakula vyenu wenyewe 	female_feminine	5.1555	common_voice_sw_29924114.wav
ya kigaidi dhidi ya marekani na rafiki zake 	male_masculine	5.0835	common_voice_sw_31433306.wav
baadaye alihama madeira kujiunga na wachezaji wengine vijana katika klabu hiyo 	male_masculine	7.1355	common_voice_sw_30008644.wav
mida ya jioni abiria hujivuta kwenda kupanda boti tayari kwa safari ya kurudi 	male_masculine	7.5675	common_voice_sw_30342583.wav
tabia zake zimekuwa kivutio kwa watalii 	male_masculine	4.4355	common_voice_sw_30365411.wav
alisoma sayansi ya siasa na sayansi ya mazingira 	male_masculine	6.1275	common_voice_sw_28681850.wav
kwake ilikuwa njia tu ya kupita muda hadi aliweza kurudi ghana 	male_masculine	4.4355	common_voice_sw_30313939.wav
virusi hivi vimetengenezwa mahususi kuwamaliza waafrika 	male_masculine	5.9475	common_voice_sw_31433284.wav
mwalimu wake wa ujerumani alitangaza kuwa uganda ni ya waganda 	male_masculine	8.5755	common_voice_sw_30342894.wav
ni kipi kikusikitishacho 	male_masculine	2.5275	common_voice_sw_36013991.wav
baggio alikuwa miongoni mwa wachezaji waliofanya vizuri 	male_masculine	4.3635	common_voice_sw_30091560.wav
raisi kikwete alizaliwa wilaya ya bagamoyo 	male_masculine	4.5075	common_voice_sw_30144194.wav
iko katika magharibi ya kati ya marekani bara 	male_masculine	4.1475	common_voice_sw_28681243.wav
mageuzi ya ajabu ndani ya kesho yako 	male_masculine	4.0755	common_voice_sw_29811031.wav
wasukuma ndio kabila linalofuga ngombe wengi zaidi kati ya makabila yanayofuga 	male_masculine	6.5955	common_voice_sw_30122586.wav
kuna viumbe hai aina tatu vikiishi kwa pamoja 	male_masculine	3.7155	common_voice_sw_29980181.wav
hadi leo machame na marangu ni majina ya vitongoji huko mkoa wa mara 	male_masculine	7.9635	common_voice_sw_31409223.wav
halmashauri ya wilaya ya mlele na halmashauri ya wilaya ya mpimbwe 	male_masculine	6.4155	common_voice_sw_30582897.wav
vilevile hakuna tiba bora kwa aina endelevu za ugonjwa huu 	male_masculine	5.5155	common_voice_sw_29321994.wav
kwa hiyo ni nini mimi siwezi nikajibu kwa maana ya kulaumu 	male_masculine	7.6035	common_voice_sw_34764981.wav
alirusha vitu juu ya meli watu wapate cha kushika 	female_feminine	4.4355	common_voice_sw_34826503.wav
aina za samaki wanaozalishwa kwa wingi ni sato au ngege na kambale 	male_masculine	5.8035	common_voice_sw_30671205.wav
kutoka mji wa kilwa masoko hadi kufika kilwa kisiwani 	male_masculine	4.2555	common_voice_sw_29982111.wav
na hifadhi za kaskazi mwa tanzania ambazo 	male_masculine	4.1475	common_voice_sw_30017653.wav
barabara nyingine ni za udongo tu 	male_masculine	2.5635	common_voice_sw_29772001.wav
inaaminika pia kuwa kurudi kwao wakati wa krismasi ni pamoja na kutembelea ndugu zao 	male_masculine	5.9475	common_voice_sw_29993786.wav
kukubali utumwa au la madola ya kusinimashariki yalitangaza 	male_masculine	6.3435	common_voice_sw_35224272.wav
ukubali huo ulipelekea mwitikio usiyofaa wa janga hili 	male_masculine	7.2435	common_voice_sw_36037731.wav
plasmodium malariae anayepatikana dunia nzima ni kimelea wa tofauti na wa pekee 	female_feminine	7.3155	common_voice_sw_30584817.wav
ndizi wali kwa wale wanaoishi maeneo ya tambarare kama ndungu 	male_masculine	5.9115	common_voice_sw_30380378.wav
sehemu kubwa ya hifadhi ya wanyama ya serengeti iko ndani ya mkoa wa mara 	male_masculine	3.8955	common_voice_sw_37223256.wav
eloi eloi lama sabakthani maana yake mungu wangu mungu wangu mbona umeniacha 	male_masculine	5.4075	common_voice_sw_36387327.wav
asilimia arobaini na tano ya mapato ya ndani ya nchi 	male_masculine	3.5355	common_voice_sw_37224189.wav
hadi mwaka elfu mbili na tano akijulikana mzee wa ukweli na uwazi 	male_masculine	5.3355	common_voice_sw_29994652.wav
ugonjwa huo ulimsababisha kupoteza maisha yake 	male_masculine	5.0835	common_voice_sw_30471008.wav
sisi tumezaliwa tumelikuta kutokana na shimo hilo kutotengenezwa na mtu yeyote 	male_masculine	6.4875	common_voice_sw_30323668.wav
miongoni mwao ni mashujaa wanane wa soviet union 	female_feminine	4.1835	common_voice_sw_37216358.wav
wamasai wanaamini mchanga huo ni mtakatifu na unafaa kwa ajili ya matabiko 	male_masculine	7.7835	common_voice_sw_29796258.wav
wamasai wa tanzania walifukuzwa kutoka ardhi yenye rutuba 	male_masculine	4.4355	common_voice_sw_29997361.wav
hivyo wazee walishauri wahame watu wachache ili kuangalia kama nchii hiyo ni haribifu 	male_masculine	9.7275	common_voice_sw_29957309.wav
madarakani kutokana na kusumbuliwa na maradhi ya tumbo 	male_masculine	4.7955	common_voice_sw_36388884.wav
katika kipindi cha miaka kumi ya hivi karibuni 	male_masculine	3.6435	common_voice_sw_30327555.wav
michuano yote inayochezwa ulimwenguni inalipa 	male_masculine	3.6435	common_voice_sw_30179847.wav
aliendelea kuendesha akifuatilia mahali ulipotokea ule mkito wa muziki 	male_masculine	6.5235	common_voice_sw_36386408.wav
wateka nyara hao waliingia ofisini humo taratibu kabla ya kupaza sauti 	male_masculine	7.1355	common_voice_sw_30485802.wav
palikuwa na vita kati ya nchi hizo mbili 	male_masculine	4.3275	common_voice_sw_28306011.wav
ureno ilikuwa na kikosi imara kiasi 	male_masculine	3.1755	common_voice_sw_30471026.wav
ilipotimu saa nane kamili usiku polisi walitanda kutaka muziki uzimwe na 	female_feminine	6.1635	common_voice_sw_34746636.wav
chimbuko ni istilahi yenye maana ya kitu fulani kilipoanzia 	male_masculine	5.2635	common_voice_sw_30090713.wav
maambukizi yanaweza kusambaa kupipitia mabomba ya sindano 	male_masculine	6.7755	common_voice_sw_35280825.wav
alikuwa mwenye fikra zenye kujitegemea alifanya maamuzi yake bila woga 	male_masculine	5.8755	common_voice_sw_29859709.wav
alipata ajali na yuko hospitalini 	male_masculine	3.1035	common_voice_sw_36045634.wav
mwaka wa elfu mbili na tano alilazwa mara kadhaa katika 	male_masculine	5.2635	common_voice_sw_30090674.wav
engai ni mungu mmoja mwenye asili mbili engai narok 	male_masculine	6.3075	common_voice_sw_29934863.wav
kabila la wasukuma linapenda ufugaji na kilimo 	male_masculine	3.8955	common_voice_sw_29796729.wav
ya kuweza kushinda katika mpambano wake kuwa awali na david 	male_masculine	6.5955	common_voice_sw_36331354.wav
penyewe lakini baaa ya siku hamsini alisimamishwa na kuuwa na wajerumani waliomshtaki eti anamsaidia 	female_feminine	9.9075	common_voice_sw_35181824.wav
madrid ilikuwa kisima cha burudani ya soka 	male_masculine	5.9475	common_voice_sw_31506850.wav
vingi vina watu wenye ulemavu wa mwili tu 	male_masculine	3.9675	common_voice_sw_28681277.wav
mwanaume mwenye hekima na mpenda haki hujipatia heshima kwa wenzake 	male_masculine	5.8035	common_voice_sw_30017298.wav
ilikuwa mji wa kwanza wa nchi uliokuwa na umeme 	male_masculine	5.6955	common_voice_sw_28670645.wav
kwa kutupa vilabu orinka walivyoweza kutupa kwa usahihi kutoka umbali wa mita mia moja 	male_masculine	5.5875	common_voice_sw_37099767.wav
ama ametaka kusitishwa kwa kuzwa nje kwa cocoa na 	male_masculine	4.9755	common_voice_sw_35132756.wav
imani ya kuwapo mizimu iliondoka kwa asilimia kubwa 	male_masculine	5.3715	common_voice_sw_30233707.wav
vuta nikuvute 	female_feminine	2.3835	common_voice_sw_34980395.wav
jamii nyingi za kipare zina utaratibu wa kushirikiana 	male_masculine	3.8955	common_voice_sw_30327257.wav
hati yake ya kusafiria ina nguvu ikishika nafasi ya pili duniani 	male_masculine	7.6035	common_voice_sw_37091402.wav
shule hii hana majumba 	male_masculine	2.9955	common_voice_sw_28725594.wav
eeh kikosi kinaendelea kuakikisha kwamba kinazima 	male_masculine	4.3275	common_voice_sw_37088002.wav
spishi nyingi zina rangi kali 	male_masculine	3.8955	common_voice_sw_29696505.wav
huwa naoga mara mbili kwa siku 	female_feminine	2.7075	common_voice_sw_34943372.wav
alitwaa makombe yote ya ligi kuu ya ujerumani 	male_masculine	3.8955	common_voice_sw_30323593.wav
real madrid ndio timu tajiri zaidi duniani zaidi ya miongo miwili 	male_masculine	6.2715	common_voice_sw_30364096.wav
ngoma hiyo hutumika wakati wa sherehe kama harusi na kadhalika 	male_masculine	6.4155	common_voice_sw_29864110.wav
wala kugeuka na hivyo kujikuta ikiugonga na kusababisha mpasuko 	male_masculine	6.8835	common_voice_sw_30181609.wav
uoto asilia umebaki pekee katika mabonde majkali yasiyoweza kutumiwa kwa kilimo 	male_masculine	7.6035	common_voice_sw_30058741.wav
ma aokoa baraza la seneti lakini apoteza 	female_feminine	6.9555	common_voice_sw_35176549.wav
hivyo hupelekea aliyeambukizwa bila kujua kusambaza ugonjwa 	male_masculine	4.52365625	common_voice_sw_30149339.wav
kikwete alisifia uchapakazi wa hayati magufuli 	male_masculine	4.5435	common_voice_sw_30634775.wav
wadudu hawa wana umbo wa nzi gome bila mabawa 	male_masculine	5.4075	common_voice_sw_28695985.wav
tanganyika imekuwa jamhuri disemba elfu moja mia tisa na sitini na mbili 	female_feminine	5.9835	common_voice_sw_29925363.wav
mbele katika jitihada za kuwasaka wakuu wa ugaidi 	female_feminine	5.0835	common_voice_sw_29925134.wav
tangu mwaka elfu moja mia tisa sabini 	male_masculine	4.7235	common_voice_sw_37085913.wav
angalia njia ya ajabu sana ambayo walitembea 	male_masculine	4.5075	common_voice_sw_29915689.wav
hiyo kuchukua mifugo kutoka makabila mengine ni 	female_feminine	6.39565625	common_voice_sw_30122630.wav
watu wote walipaswa kuonekana wakristo 	male_masculine	4.5435	common_voice_sw_28691194.wav
kiu innishika 	male_masculine	3.2835	common_voice_sw_31949814.wav
wao wanazungumza mojawapo ya lugha za familia 	male_masculine	4.6875	common_voice_sw_30180145.wav
kumekuwa sababu mbalimbali toka kwa wanasayansi kuelezea kwa nini binadamu hali nyasi 	male_masculine	6.9555	common_voice_sw_29211369.wav
zamani wapare walikuwa na sala tofauti kwa kila koo na eneo lao la tambiko 	male_masculine	6.3075	common_voice_sw_30671935.wav
mwanamuziki wa kwanza wimbo wake kuchezwa redioni alikuwa ni sugu 	male_masculine	5.4075	common_voice_sw_37086579.wav
mafarakano ya kudumu yalikuwa yameshatokea katika kanisa 	male_masculine	4.9035	common_voice_sw_30641348.wav
maono ya raisi kikwete yalikuwa ni makubwa 	male_masculine	2.8155	common_voice_sw_30000346.wav
tunisia na libya pia algeria na morocco 	male_masculine	4.7235	common_voice_sw_30320417.wav
mkulima alipanda mahindi 	male_masculine	2.5635	common_voice_sw_37100715.wav
khan tangu hapo ameanza kutambulika kama mwongozaji wa filamu za kihindi vilevile 	male_masculine	8.1435	common_voice_sw_29418509.wav
mifano ni kama mashirika yasiyo ya faida vitengo vya kiserikali na watu binafsi 	male_masculine	8.0355	common_voice_sw_28690316.wav
mfano mashuhuri ni michoro ya kondoa nchini tanzania 	male_masculine	7.7835	common_voice_sw_28814351.wav
wa likizo yako sehemu ya furaha ya kutembelea 	male_masculine	3.4275	common_voice_sw_36380964.wav
shughuli yao kubwa ni kilimo cha hapa na pale 	male_masculine	7.8555	common_voice_sw_28258910.wav
kisiwa chote ni kama mnara wa kihistoria wa asili 	male_masculine	4.3635	common_voice_sw_28995063.wav
fidel castro alikuwa tayari ni adui wa marekani namba moja 	male_masculine	4.1475	common_voice_sw_30221781.wav
maeneo mengi ya asili ambayo ni urithi wa dunia 	male_masculine	4.3635	common_voice_sw_30326931.wav
katika mweaka wa elfu moja mia sita sabini na tano 	male_masculine	4.6155	common_voice_sw_30024724.wav
watumwa kuongezeka kutumika katika kilimo 	male_masculine	5.4435	common_voice_sw_31306833.wav
a anavyoelezea bwana shomali ayub kibao 	female_feminine	4.2555	common_voice_sw_35104261.wav
