sentence	gender	duration	audio
maonyesho katika ngazi ya kitaifa yataadhimishwa uwanja wa nyakabindi 	female_feminine	8.5755	common_voice_sw_30173188.wav
baada ya kumaliza kinywaji jacob alisimama na kuangalia picha za ofisini kwa bi anita 	female_feminine	7.3155	common_voice_sw_35183952.wav
viongozi wengi hasa mawaziri wa serikali ya umoja wa kitaifa walishindwa kushika viti bungeni 	female_feminine	6.4875	common_voice_sw_29389832.wav
twendeni kwetu ama kwao 	female_feminine	2.5275	common_voice_sw_35181604.wav
kiswahili si dhaifu wa nadharia hii ni kwamba 	female_feminine	4.6155	common_voice_sw_36746492.wav
asilimia ishirini na mbili pekee za mto nile ndizo zinahusishwa na misri 	female_feminine	5.6235	common_voice_sw_30653650.wav
hifadhi hii ipo ndani ya bonde la ufa 	female_feminine	3.8235	common_voice_sw_29922493.wav
kanisa hilo lina pia jimbo la mt 	female_feminine	3.7155	common_voice_sw_28583544.wav
mei kumi elfu moja mia tisa themanini na nane maalim self alikamatwa na polisi 	female_feminine	9.4755	common_voice_sw_30561937.wav
katika maeneo ya mpwapwa na dodoma mwaka 	female_feminine	3.2475	common_voice_sw_37096435.wav
kuliongeza umuhimu wa mwambao wa mlima karibu na unguja 	female_feminine	5.8035	common_voice_sw_30378326.wav
ni mmoja wa wazee niliofanya nao mazungumzo anasema kuwa shujaa huyo alizaliwa hapa 	female_feminine	5.2275	common_voice_sw_37094149.wav
ushindi wetu ni uthibitisho kuwa mikakati ya lengo letu imeanza vizuri 	female_feminine	7.54765625	common_voice_sw_30105025.wav
kama alivyojiwa hapo na mwenzangu victor macsedek 	female_feminine	5.0475	common_voice_sw_34745897.wav
walihamia huko wakushi kutoka kaskazini nao wakameza kwa kiasi kikubwa wakazi asili 	female_feminine	9.38365625	common_voice_sw_30005181.wav
uzalishaji unaohusisha nguo vinywaji na vyakula 	female_feminine	5.4435	common_voice_sw_30522730.wav
unaishia kwenye bahari ya atlantiki 	female_feminine	3.9675	common_voice_sw_29749154.wav
wakati ni kama upanga 	female_feminine	3.0675	common_voice_sw_31996485.wav
waliokataa kuwapa ardhi wazungu ili wafanye kazi zao 	female_feminine	4.9035	common_voice_sw_30305638.wav
wangekuwa wanaweza kuwa na uwezo wa kuwa na fedha wangekuwa 	female_feminine	5.1555	common_voice_sw_36251180.wav
tofauti na hali ya zamani iliyokuwa ikitoa nafasi ya kutumika kwa vitu asilia 	female_feminine	6.5955	common_voice_sw_30378274.wav
katika imani yao kuna miungu mingi kwenye ngazi mbalimbali ya enzi 	female_feminine	5.7675	common_voice_sw_28689058.wav
tausi ni ndege mwenye rangi ya bluu na kijani 	female_feminine	3.6435	common_voice_sw_29792077.wav
wanasiasa wako wanacheka kwa pamoja 	female_feminine	3.7155	common_voice_sw_31996650.wav
kwa ujumla hivyo jamii ndiyo nguvu kazi katika nchi hasa nchini tanzania 	female_feminine	7.6755	common_voice_sw_30182723.wav
kijana huyo alipokua kwa vile chifu mwamududa hakuwa na mtoto wa kiume 	female_feminine	5.6235	common_voice_sw_31284654.wav
maji taka yalielekezwa chini ya mitaro iliyofunikwa kando ya barabara kuu 	female_feminine	6.8475	common_voice_sw_34756682.wav
kupitia kaskazini na kumwaga majiyake katika ziwa victoria 	female_feminine	6.3075	common_voice_sw_37089091.wav
huku kundi lingine likiendelea kuelekea mashariki kupitia mlima sekenke hadi kisiriri 	female_feminine	7.5675	common_voice_sw_30574535.wav
kilimalizika kufuatia kifo cha ghafla cha dikteta wa zamani sani 	female_feminine	6.4155	common_voice_sw_34823691.wav
mkewe ni mwenye bidii sana 	female_feminine	4.5435	common_voice_sw_34597699.wav
vilevile joketi ni miongoni mwa vijana maarufu sana nchini humo 	female_feminine	5.5155	common_voice_sw_29792394.wav
ni madhara na maovu yake yote 	female_feminine	4.2555	common_voice_sw_34597853.wav
forojo ganze aliyezaliwa mwaka elfu moja mia tisa na mbili 	female_feminine	4.5075	common_voice_sw_30075144.wav
imani hiyo hadi urusi mtemi wa kiev vladimir mkuu alipokea 	female_feminine	5.8035	common_voice_sw_37223857.wav
imani inaweza kukua kwa upana na kwa dhati au nguvu 	female_feminine	7.1355	common_voice_sw_29702320.wav
ipo pia halmashauri ya wilaya ya kaliua na halmashauri ya wilaya ya igunga 	female_feminine	8.3235	common_voice_sw_30574445.wav
ingawa hakuna idadi kamili ya watu waliouliwa wakati wa utawala wa idi amin 	female_feminine	7.2075	common_voice_sw_29924751.wav
ambazo zingine na zile sifurahie akaruhusu ziendelee katika 	female_feminine	4.8675	common_voice_sw_37090203.wav
katika kiingereza cha uingereza inaendelea kushikilia maana hii 	female_feminine	5.4075	common_voice_sw_28584420.wav
wapenzi wa jinsia moja wapigwa picha nchini kenya 	female_feminine	3.8235	common_voice_sw_37096132.wav
asili yake ni ni kutoka wanawake wa zanzibar 	female_feminine	3.8955	common_voice_sw_29791457.wav
kipindi ambacho wageni kutoka mashariki ya mbali wanafika maeneo ya pwani 	female_feminine	5.6235	common_voice_sw_31271403.wav
ikiwa na mipango ya kuongeza nchi kama angola south sudan and uganda 	female_feminine	6.7755	common_voice_sw_28666462.wav
mkapa aliendelea kuwa mshauri wa serikali hadi umauti ulipompata 	female_feminine	6.1635	common_voice_sw_29791176.wav
ni kati ya maajabu makubwa ya dunia hii 	female_feminine	3.1035	common_voice_sw_28836347.wav
ya kwanza ya wakristo chini ya serikali petro ni mfano mzuri wa 	female_feminine	4.1835	common_voice_sw_37090922.wav
ni kitoweo kitamu sana kwa mujibu wa wenyeji na watalii pia 	female_feminine	7.2435	common_voice_sw_30495093.wav
shoka zilizotumika kwa kazi ya kuvunja mifupa nyembe na visu 	female_feminine	7.72765625	common_voice_sw_31808946.wav
kihistoria hazijakuwa na mafanikio kama ule wa tiba mbadala 	female_feminine	5.8035	common_voice_sw_37088806.wav
simba huwindwa wanapowaua mifugo yao hwauwa pia 	female_feminine	6.4155	common_voice_sw_30436690.wav
kila kinachowapendeza ndani ya macho yao ndicho wanachofanya 	female_feminine	7.2435	common_voice_sw_29793689.wav
ni muhimu katika kusimamia utoaji haki nchini 	female_feminine	4.3275	common_voice_sw_36616509.wav
ripoti za mashirika makubwa zinapotolewa 	female_feminine	4.9395	common_voice_sw_30227390.wav
tdege waliyobaki kwenye hifadhi wanapatikana kwenye misitu 	female_feminine	5.6955	common_voice_sw_30624139.wav
yesu aliwaambia hivi msidhani ya kuwa nalikuja kuitangua torati au manabii sikuja kutangua bali 	female_feminine	7.2435	common_voice_sw_35104576.wav
kuna aina mbalimbali 	female_feminine	2.4555	common_voice_sw_29620744.wav
moja aliiga mfumo wa kijeshi wa wasangu waliowahi kuwa kabila lenye nguvu kwa kujifunza 	female_feminine	7.2435	common_voice_sw_35582730.wav
nyimbo hizo zote zinapatikana katika albamu ya ndani ya bongo ya sugu 	female_feminine	6.4155	common_voice_sw_28672764.wav
watalii wanapenda kununua vitu ambavyo nchini kwao havipo 	female_feminine	6.3075	common_voice_sw_30026345.wav
kwa sasa uwapo katika eneo hili la makumbusho ya handebevyo utagundua kasoro nyingi 	female_feminine	8.1435	common_voice_sw_30522533.wav
jacob matata alichungulia nje 	female_feminine	3.0675	common_voice_sw_35155545.wav
kukatokea na mashambulizi ya mwi kabla 	female_feminine	3.7155	common_voice_sw_35437885.wav
niwashukuru na kuwapongeza sana washindi wote kutokana na kazi nzuri mliyoifanya 	female_feminine	7.3875	common_voice_sw_30098877.wav
kwa mfano nadharia ya utafiti 	female_feminine	3.2835	common_voice_sw_29539276.wav
hakuwa na uwezo wa kucheza soka la kiwango cha juu 	female_feminine	3.5355	common_voice_sw_31284655.wav
bila kusahau umuhimu wake katika sekta nyingine mbalimbali 	female_feminine	5.5155	common_voice_sw_30379332.wav
kuwa ya aibu na ikiwa mtu atarudi baada 	female_feminine	7.3875	common_voice_sw_36615852.wav
baba yake alikuwa tajiri lakini wakati wa utoto wa william familia ilianza kuwa maskini 	female_feminine	7.7835	common_voice_sw_29589090.wav
mikakati kuhakikisha urithi huu unatunzwa vizuri 	female_feminine	5.6955	common_voice_sw_29924727.wav
pamoja na msukumo wa miili yao na staili mbalimbali 	female_feminine	4.5435	common_voice_sw_31406179.wav
maria wa mt 	female_feminine	2.9235	common_voice_sw_29176961.wav
alimwambia jacob kuwa aende naye hotelini alipofikia wakalale wote usiku ule 	female_feminine	6.7035	common_voice_sw_35108397.wav
makombora yalipotua kwenye viwanja vya ikulu alipanda helikopta ya jeshi na kutimkia kampala 	female_feminine	8.2875	common_voice_sw_30031779.wav
kimetawaliwa na teknolojia na utandawazi ambao unapinga 	female_feminine	6.5955	common_voice_sw_30495169.wav
bado walikuwa wakitafuta nafasi ya kulipa kisasi cha lugalo walidai kuwa chifu amevunja mkataba 	female_feminine	8.7555	common_voice_sw_35156874.wav
picha alizowapiga zinapendeza 	female_feminine	3.1035	common_voice_sw_35123965.wav
hapo ilionekana haja ya kupanga ziara kwenye makanisa mbalimbali 	female_feminine	6.5235	common_voice_sw_29924872.wav
hawezi kumsahau david mbulumi na sakina datoo aliyemsaidia bila yeye kujua 	female_feminine	5.9835	common_voice_sw_30073444.wav
mtalii wa magharibi kuwa watu wa mashariki 	female_feminine	4.3275	common_voice_sw_35107793.wav
kuna aina mbalimbali kwa mfano 	female_feminine	4.7955	common_voice_sw_29469434.wav
alistaafu baada ya kutawalakwa miaka mitano 	female_feminine	4.6875	common_voice_sw_29961013.wav
yao yote hapa hata uhusiano wa ujirani umejaa joto na umakini 	female_feminine	6.3435	common_voice_sw_36644961.wav
rais wa ghana anataka mwili urudi ghana lakini toure alikataa 	female_feminine	5.4435	common_voice_sw_30267159.wav
hata akisema amechoka anataka muachane 	female_feminine	4.9035	common_voice_sw_34747535.wav
karume alikuwa chachu katika kuleta jina la timu ya simba 	female_feminine	5.4075	common_voice_sw_30196916.wav
au stesheni za mitaa na mitandao yenye miundo lazima zichukua 	female_feminine	6.2355	common_voice_sw_35587860.wav
hivyo basi kwa waluguru baba hutoa jina na mama hutoa ukoo 	female_feminine	4.9755	common_voice_sw_30138136.wav
kupungua kwa kilimo kulisababishwa na sera za kilimo zisizofaa 	female_feminine	6.1635	common_voice_sw_29791668.wav
hii ilisababishwa na kukosekana wachezai wenye kaliba ya alex james katika soka la uingereza 	female_feminine	9.5475	common_voice_sw_30173301.wav
kipindi professa jay anavuma wakati huo sugu na dudubaya nao walikuwa wanavuma 	female_feminine	6.3435	common_voice_sw_35198756.wav
mapema alianza kuheshimiwa kama mwenye heri 	female_feminine	3.8955	common_voice_sw_29430620.wav
wapare ni kabila kutoka milima ya pare 	female_feminine	3.1035	common_voice_sw_30072346.wav
mgogoro mwingine baada ya mazishi ya madiba unahusu suala la jina 	female_feminine	6.5235	common_voice_sw_29959736.wav
nadharia hii hutumia kigezo cha msamiati wa kiswahili kuonesha uhusiano uliopo kati ya kiswahili 	female_feminine	7.9275	common_voice_sw_35214456.wav
maim seif aliwani nafasi ya urais wa zanzibar kwa tiketi ya chama cha wananchi 	female_feminine	8.2155	common_voice_sw_35180663.wav
angel di maria ni nyota hatari kutoka nchini argentina 	female_feminine	6.0555	common_voice_sw_30522815.wav
karol alimaliza masomo yake ya seminarini 	female_feminine	5.1555	common_voice_sw_30108513.wav
aliongoza wizara hiyo kwa takriban miaka kumi na mbili 	female_feminine	4.7955	common_voice_sw_30354762.wav
wabuni maarufu wa mitindo ya mavazi hupendelea wanamitindo 	female_feminine	5.5875	common_voice_sw_35106053.wav
huyu ni mwanasiasa tishio kwa wengine wote walio madarakani 	female_feminine	4.9035	common_voice_sw_30076190.wav
na elimu ya vitu vyote kwa kuweza duniani 	female_feminine	4.4355	common_voice_sw_30017471.wav
ndhinga ulokuva na mbuvo uliamuliwa asali ndani 	female_feminine	6.75565625	common_voice_sw_31882139.wav
hili kundi lilikuwa dogo zaidi 	female_feminine	3.7875	common_voice_sw_29655079.wav
walitembea kwa masafa marefu 	female_feminine	2.7435	common_voice_sw_36642210.wav
alipata mafunzo mbalimbali katika taasisi ya chuo cha utawala wa umma lahore pakistani 	female_feminine	8.5755	common_voice_sw_29790682.wav
wakifuata fursa za uwekezaji na biashara za aina mbalimbali 	female_feminine	5.13565625	common_voice_sw_31812268.wav
pia vipo vyuo viku vingi mpaka sasa hapa tanzania 	female_feminine	4.9755	common_voice_sw_30624107.wav
alipofanya kazi ya uuzaji wa bia kwa wasafiri 	female_feminine	7.1355	common_voice_sw_30561988.wav
uchunguzi wa ripoti hiyo sasa itawakilishwa mbele ya bunge la nchi hiyo 	female_feminine	5.6235	common_voice_sw_37226172.wav
kichwa changu 	female_feminine	2.4555	common_voice_sw_35106189.wav
kisha akachukua pwani ya mashariki ya bahari ya 	female_feminine	2.9235	common_voice_sw_35250602.wav
kumsaidia wapiganaji pia warundi walitumia ardhi ya buha kupigana na wanyamwez 	female_feminine	5.1555	common_voice_sw_37092582.wav
kwa lengo la kuuza meno hayo na kupata fedha 	female_feminine	6.7755	common_voice_sw_30572088.wav
milima ya usambara inapatikana kaskazini mashariki mwa tanzania mkoani tanga 	female_feminine	5.8755	common_voice_sw_30380486.wav
kama tulivyoona jumbe alivyofanya hapo juu 	female_feminine	3.7875	common_voice_sw_30072549.wav
mgonjwa wa kisukali hatakiwi kutumia siagi ya wanyama 	female_feminine	6.0555	common_voice_sw_37217233.wav
john magufuli alifariki mwaka elfu mbili ishirini na moja 	female_feminine	5.13565625	common_voice_sw_31812419.wav
wakazi wote wa jamii ya kimasai na makabila mengine 	female_feminine	3.4635	common_voice_sw_31284788.wav
kwanza ina dhahabu ya kutosha katika ardhi yake 	female_feminine	4.3635	common_voice_sw_30660064.wav
isiyo ya kawaida kwa muda mrefu hii ilikuwa sababu kipindi kubwa ya kufanya kazi 	female_feminine	7.6035	common_voice_sw_35181854.wav
ambapo wanatuhumiwa kutenga eneo la uzazi kwa ajili ya watu wasioridhika 	female_feminine	6.7035	common_voice_sw_34991055.wav
mjerumani heinrich hertz alitagundua mawimbi ya sumakuumeme 	female_feminine	6.9555	common_voice_sw_35214151.wav
hakika ni maajabu ya kujifunza na kufurahia kwa watalii 	female_feminine	3.9675	common_voice_sw_30070909.wav
kuna mwamba wa kuvutia unaofanana na pua ya binadamu maarufu kama ikamba la fua 	female_feminine	8.2875	common_voice_sw_30098543.wav
nahisi ni vyema kwenda mapema skuli 	female_feminine	3.1755	common_voice_sw_31909496.wav
kwa sababu hakuna mabadiliko yeyote ameleta katika eneo langu 	female_feminine	4.1835	common_voice_sw_37224246.wav
rubondo ni kisiwa kilichopo pembezoni mwa ziwa victoria 	female_feminine	4.5075	common_voice_sw_31596679.wav
mtwara mikindani ni jina ambalo lina muunganiko wa maneno mawili 	female_feminine	5.2635	common_voice_sw_31266484.wav
aliyekuwa waziri mkuu miaka ya mwanzoni ya uhuru 	female_feminine	3.8955	common_voice_sw_29923746.wav
luteni kanali morrison singano akawa anatuma ripoti za ilani 	female_feminine	5.4435	common_voice_sw_30574907.wav
watumwa walikamatwa au kununuliwa wakibeba pembe hadi pwani 	female_feminine	5.0835	common_voice_sw_36641999.wav
pia ni mwanachama hai wa chama cha wahandisi tanzania 	female_feminine	5.6235	common_voice_sw_30667148.wav
mafuta mengi duniani kuna idadi ambazo 	female_feminine	4.0755	common_voice_sw_34924624.wav
kuzitumia kwa sababu moja tu wanafurahia kufanya hivyo 	female_feminine	4.7235	common_voice_sw_34942627.wav
anaeleza pia viumbe vinavyoishi kwenye maji chumvi ni papa pweza nyangumi tasi na changu 	female_feminine	7.9275	common_voice_sw_30189552.wav
iddi amini aligawa maduka ya wahindi kwa ndugu zake 	female_feminine	4.1835	common_voice_sw_30365963.wav
mwinyi ni kiongozi bora pia ni nahodha bora katika sekta mbalimbali 	female_feminine	3.6075	common_voice_sw_34598021.wav
tanzania imebarikiwa kuwa na hifadhi nyingi 	female_feminine	3.2475	common_voice_sw_30024838.wav
mlo sahihi na kamili pamoja na mazoezi ya viungo 	female_feminine	3.8955	common_voice_sw_29793672.wav
idadi ya wasemaji nchini mali haijulikani 	female_feminine	2.9955	common_voice_sw_29666977.wav
mfano wa madawa hayo ni kama kokaini heroini bangi na miraa 	female_feminine	4.1475	common_voice_sw_35250640.wav
mke wake wa pili ni bibi ashura binti maisara 	female_feminine	5.1555	common_voice_sw_30052687.wav
kinaeleza kisa cha wadigo vizuri tu kutoka huko walipotoka mpaka kuwapo kenya na tanzania 	female_feminine	6.5235	common_voice_sw_30653764.wav
sisahau habari zako 	female_feminine	2.9235	common_voice_sw_34836563.wav
tangu wakati huo tovuti na ardhi ya eneo hilo havijatumika tena kabisa 	female_feminine	6.3075	common_voice_sw_28583745.wav
bendi hii iliweza kuwaibua na kuwapa nafasi 	female_feminine	3.2835	common_voice_sw_31406045.wav
huu sio kila kwamba kila nchi inataka pengine ifaidi peke yake 	female_feminine	6.0555	common_voice_sw_34993142.wav
watu wenye mamlaka walikusudia kuangamiza kundi 	female_feminine	4.8675	common_voice_sw_34598249.wav
huyu alikuwa ajina ojwang mwanasheria kutoka kenya akiweka bayana hali halisi ya watu kutambua 	female_feminine	9.0075	common_voice_sw_35099334.wav
kwasababu gharama za uendeshaji wa vita zilikuwa kubwa 	female_feminine	4.0755	common_voice_sw_31285711.wav
amekiri kuwa tanzania inawahitaji zaidi wawekezaji kuliko wao wanavyohitaji kuwekaza 	female_feminine	6.7035	common_voice_sw_36617006.wav
mila na desturi za wangoni katika kuposa wanawake 	female_feminine	4.6875	common_voice_sw_30354473.wav
yapo baadhi ya mambo yameachwa kwa mfano kuwaua walemavu 	female_feminine	6.2355	common_voice_sw_30623638.wav
mjukuu wake aitwaye mandla akaibua ya kuibua 	female_feminine	4.6875	common_voice_sw_30261756.wav
hawakuchoka kujitafutia ridhiki kwa namna yoyote 	female_feminine	4.0755	common_voice_sw_30582813.wav
walikutana na mandela kwa ajili kujadili suluhu na hatma 	female_feminine	4.3275	common_voice_sw_30582388.wav
ni moja kati ya majimbo tisa ya kaunti ya meru 	female_feminine	4.5075	common_voice_sw_28584926.wav
mifumo tofauti hutumika kulingana na mategemeo ya timu katika mchezo fulani 	female_feminine	6.9555	common_voice_sw_30030990.wav
urefu wake wa kilomita mia mbili na tisini 	female_feminine	3.6075	common_voice_sw_30435922.wav
katika wachezaji wanaongoza kwa kufunga mabao mengi kwenye ligi kuu ya hispania 	female_feminine	6.5955	common_voice_sw_35146289.wav
takribani kilomita sabini na tano kaskaziini mwa jiji la daressalaam 	female_feminine	5.3355	common_voice_sw_30377006.wav
siku moja alisema muungano ni kama koti tu likikubana unalivua 	female_feminine	7.2075	common_voice_sw_29791758.wav
katika mwezi wa pili mwaka elfu moja mia nane tisini na moja 	female_feminine	4.6875	common_voice_sw_34598137.wav
wataalamu walisema baada ya kuchunguza kwa undani zaidi 	female_feminine	3.7875	common_voice_sw_30653985.wav
dhidi ya marekani na kila rafiki wa marekani 	female_feminine	5.0475	common_voice_sw_30175984.wav
kijiuvimbe katika eneo la tundu mlango wa kutolea haja kubwa 	female_feminine	6.9195	common_voice_sw_30227550.wav
viumbe hai ndege ni pamoja na ndege john na mbuni 	female_feminine	4.0755	common_voice_sw_29791089.wav
wataalamu wanaona asili ya nguruwe kwenye mabara ya afrika asia na ulaya 	female_feminine	5.9475	common_voice_sw_28583855.wav
risasi ya kifo ikampata karume shingoni akafa 	female_feminine	5.3355	common_voice_sw_30352534.wav
hivyo kutokana na mpaka mrefu kati ya waha na warundi 	female_feminine	4.7235	common_voice_sw_35103750.wav
ndiyo gura ya wanyama kwenye ardhi iliyo kubwa na ndefu zaidi duniani 	female_feminine	4.9035	common_voice_sw_29789308.wav
kilichonileta hapa ni kufafanua lengo la fedha hizo 	female_feminine	5.6235	common_voice_sw_30036046.wav
ni mchezaji wa zamani wa timu ya taifa ya ureno na klabu za barcelona 	female_feminine	6.6675	common_voice_sw_29790075.wav
wakitaka dola itenganishwe na dini muandamanaji wa 	female_feminine	4.5075	common_voice_sw_35056459.wav
kwani ndiyo siku zilishushwa chini bendera zote za utawala wa waingereza 	female_feminine	5.9835	common_voice_sw_31823717.wav
ulimwenguni kote hujulikana na kutambulika kwa mavazi na mapambo yao 	female_feminine	6.4875	common_voice_sw_30574713.wav
kinachoendelea kutibu mifupa katika kijiji cha image cha mpaka sasa 	female_feminine	6.1275	common_voice_sw_29794181.wav
ilikuwa ni majonzi kwa waafrika wengi hususani wale wenye itikadi za kijamaa 	female_feminine	6.1635	common_voice_sw_29793097.wav
papa huyo alikuwa anaweza kuongea lugha ya kiholanzi kiitalia kifaransa na kijerumani 	female_feminine	8.66365625	common_voice_sw_30124811.wav
pori la biharamulo lina ukubwa wa kilomita za mraba mia saba thelathini na moja 	female_feminine	6.8475	common_voice_sw_29922494.wav
aliishi sana na binamu yake utotoni mwake kwa sababu mama yake alisafiri kila wakati 	female_feminine	7.0635	common_voice_sw_29662594.wav
inachangia katika utendaji wako binafsi wa kukupa mwanga mzuri 	female_feminine	4.9755	common_voice_sw_29791480.wav
hii ni kwa sababu misitu inatusaidia kwa utalii na tunaweza kupata mvua kwa wingi 	female_feminine	7.3155	common_voice_sw_29790771.wav
kalambo ndio maporomoko marefu zaidi nchini tanzania 	female_feminine	5.0835	common_voice_sw_30574822.wav
ambapo ndama laki nne huzaliwa katika kipindi cha wiki sita 	female_feminine	5.85565625	common_voice_sw_30003950.wav
wameendelea kutaka pande zote mbili za sudan kumaliza tofauti zao 	female_feminine	6.2355	common_voice_sw_34761595.wav
kudumisha mitandao hiyo hata katika sehemu zenye ufuatiliaji mzuri 	female_feminine	5.1555	common_voice_sw_35107675.wav
dutu za sehemu za siri zinaweza kutibiwa na kuondolewa kwa upasuaji mdogo 	female_feminine	6.4875	common_voice_sw_28662826.wav
kwa mujibu wa takwimu zilizopo zinaonesha wahadzabe wapo watu chini ya elfu moja 	female_feminine	7.8555	common_voice_sw_31284931.wav
imekatwa nayo imepakana na kolombia peru na bahari ya 	female_feminine	5.1555	common_voice_sw_34940106.wav
usipoukata utakukata 	female_feminine	3.0675	common_voice_sw_31909764.wav
benki hiyo ilipewa kibali na serikali ya ujerumani kuchapisha noti 	female_feminine	4.7955	common_voice_sw_30193312.wav
naa hata tunapokutana kwenye mafunction kwenye mikutano kwenye shughuli mbali mbali 	female_feminine	8.2155	common_voice_sw_35183326.wav
mbuni dume anaishi maisha marefu zaidi 	female_feminine	3.8955	common_voice_sw_30354007.wav
dhidi ya maadui wanaoingia ksiwani hapo 	female_feminine	6.1275	common_voice_sw_34798046.wav
yenye urefu wa mita elfu mbili mia tisa sitini na mbili 	female_feminine	5.9835	common_voice_sw_35182127.wav
mama ameshinda tuzo kubwa sana 	female_feminine	3.4635	common_voice_sw_37083258.wav
alikuwa anaongoza kwenye orodha ya makocha wanaolipwa vizuri 	female_feminine	5.9475	common_voice_sw_29799382.wav
