sentence	gender	duration	audio
maarifa yake itaendelea kuishi ndani yetu ahsante msomaji wanguwako katika jukwaa 	male_masculine	6.3435	common_voice_sw_37089357.wav
njombe ina wakazi wanaofikia kuwa laki saba na mbili na tisini na saba 	female_feminine	6.5955	common_voice_sw_35104881.wav
akizungumzia hali ilivyo nchini libya wakati majeshi 	female_feminine	4.9035	common_voice_sw_34920261.wav
kwa nini uharibifu wa jumla kutoka kwa fani unaonekana kuwa mbaya zaidi 	female_feminine	5.9835	common_voice_sw_29925861.wav
nafikiria ile hotuba ya mohamed gaddafi 	male_masculine	3.9675	common_voice_sw_37096591.wav
zipo nadharia kadha wa kadha zinazoeleza asili ya wagweno 	male_masculine	5.4075	common_voice_sw_30577693.wav
nchi mbalimbali zilijitenga na kupata uhuru kama vile ugiriki 	male_masculine	5.4075	common_voice_sw_30470916.wav
elfu mbili iliyopita mawasiliano kati ya nchi na nchi hayakuwa rahisi 	female_feminine	6.0555	common_voice_sw_35105247.wav
walikuwa wafanyabiashara na mabaharia hodari sana 	female_feminine	5.0835	common_voice_sw_29303362.wav
china ya miamba kulikuwa na milipuko ya volkano 	female_feminine	5.3355	common_voice_sw_29936359.wav
bahari ni kubwa 	female_feminine	1.9875	common_voice_sw_37222827.wav
jina hilo lilitolewa na serikali ya tanganyika 	male_masculine	3.7875	common_voice_sw_29899494.wav
wafanyakazi wengi na ofisi nyingi za serikali zipo mjini 	female_feminine	4.4355	common_voice_sw_29564490.wav
bernard ndiye mmiliki wa kampuni ya mitindo ya louis vuitton na sephora 	male_masculine	6.9555	common_voice_sw_30363996.wav
akiptwa na mpinzani wake daktari salmin akipata asilimia hamsini nukta mbili nne 	male_masculine	7.7475	common_voice_sw_37094972.wav
iko upande wa kusini wa kisiwa 	male_masculine	4.6155	common_voice_sw_29591999.wav
kuleta ongezeko la wataliii hasa wale watakaopenda kutembelea sehemu za historia ya utamaduni 	male_masculine	9.9435	common_voice_sw_31440765.wav
ipo pia mbuga ya wanyama ya kluger katika taifa la afrika ya kusini 	male_masculine	4.3635	common_voice_sw_30021220.wav
katika dunia inayojikusanya kwa kiwango kikubwa na kuwa kijiji fikra hizi zimepitwa na wakati 	male_masculine	6.7755	common_voice_sw_29988531.wav
simu yake iliibiwa akiwa ndani ya matatu 	female_feminine	5.0835	common_voice_sw_30351913.wav
zao na desturi zao lakini baada ya muda wamisri waliona 	female_feminine	5.3355	common_voice_sw_36039511.wav
kabila ambalo hauwezi kukosa kutaja ni kabila la wamasai 	male_masculine	3.8955	common_voice_sw_30025437.wav
umonaki haraka mashariki na vilevile magharibi watawa ni wakristo 	female_feminine	5.0835	common_voice_sw_35221623.wav
katika sikukuu ya wapendanao haijalishi mimi kumnunulia daniella range rover lakini yeye ana lake 	female_feminine	7.3155	common_voice_sw_35176581.wav
mourinho akipata mafanikio kwenye timu anaondoka 	male_masculine	4.7235	common_voice_sw_31322376.wav
katika kulaani nchi za magharibi kwa kuingilia siasa za afrika 	female_feminine	5.6235	common_voice_sw_36732171.wav
isimamia ya afghanistan marekani nao kama 	male_masculine	4.3275	common_voice_sw_29841705.wav
majukumu hutofautiana kulingana na kazi na ukubwa wa shirika 	male_masculine	6.3075	common_voice_sw_28819457.wav
karol alipiga hodi kwenye nyumba ya askofu mkuu wa krakow 	male_masculine	7.9275	common_voice_sw_30233548.wav
harry kane alifunga mabao sita pekee 	male_masculine	3.2835	common_voice_sw_30181928.wav
kuanzia karne hadi karne wakawa na nguvu na 	female_feminine	3.2835	common_voice_sw_37089912.wav
hna amesema kuwa aliamua kuchukua hatua ya kushauriana na serikali ya iran 	female_feminine	6.4875	common_voice_sw_35104865.wav
polepole utawala wa kiingereza ulibadilisha hali ya buganda 	female_feminine	6.71965625	common_voice_sw_30080765.wav
tangu kale anaheshimiwa na kanisa lake kama mtakatifu 	male_masculine	4.4355	common_voice_sw_28681667.wav
tamasha hili linatajwa kwamba liliweka misingi mipya ya bongo fleva 	male_masculine	7.6035	common_voice_sw_34751057.wav
watafiti mbalimbali wanahisi limetokana na kazi ya kuvuna ulezi 	male_masculine	5.6235	common_voice_sw_30671383.wav
messi ataondoka barcelona mwishoni mwa msimu huu baada ya mkataba wake kuvunjwa 	male_masculine	7.7835	common_voice_sw_30657077.wav
huku wanajeshi wengine wakiachishwa kazi na wengine wakishtakiwa 	male_masculine	5.4435	common_voice_sw_36380995.wav
wanaume wa kichagga hupendelea kufanya kazi mbali na kwao 	female_feminine	5.2275	common_voice_sw_29799296.wav
kiligundulika muda mrefu sana na wanakijiji wa eneo hilo 	male_masculine	5.4075	common_voice_sw_30671877.wav
mbu wanaweza kusambaza virusi vya ukimwi 	male_masculine	4.2555	common_voice_sw_37091755.wav
zanzibar inaongozwa na serikali ya mapinduzi 	male_masculine	3.1755	common_voice_sw_30025907.wav
msaada kwa sababu za mazingira hata tulishangazwa 	female_feminine	5.0475	common_voice_sw_35250508.wav
babake alikuwa mwanamuziki katika bendi la jeshi la mtemi 	male_masculine	5.8755	common_voice_sw_28682875.wav
walikuwa wanapita tabora na ujiji kwenda ziwa tanganyika 	female_feminine	4.3275	common_voice_sw_34843063.wav
kiuhalisia kesi ni njia mojawapo ya kuhakikisha haki inatendeka katika jamii 	male_masculine	6.8475	common_voice_sw_30001991.wav
imepakana na nchi za ivory coast guinea na sierra leone 	male_masculine	5.9835	common_voice_sw_28690357.wav
hii ni kutokana na sifa za pekee zinazopatikana mji huu 	male_masculine	5.0835	common_voice_sw_30341023.wav
mlima wa nyamibata na milima ya nyanda 	male_masculine	4.9395	common_voice_sw_30362319.wav
hii ndiyo hifadhi pekee ambayo unaweza kuja na kuona simba wanapanda miti 	female_feminine	6.2355	common_voice_sw_30376227.wav
ikitangaza kutoka dar es salaam tanzania 	male_masculine	2.7075	common_voice_sw_36382362.wav
meskhetian walikwenda amerika chini ya mpango mkubwa 	female_feminine	4.6155	common_voice_sw_34958043.wav
kwa sasa ni mtayarishaji wa nyimbo kutoka tanzania 	male_masculine	4.7955	common_voice_sw_29419996.wav
nyumba nyana ni aina ya ndoa ambayo mwanaume anayeoa ni tahira 	female_feminine	5.3355	common_voice_sw_29798898.wav
pia hali ya hewa inabadilika kadri anavyozidi kuelekea katika kilele 	female_feminine	5.5875	common_voice_sw_30337189.wav
ni vyema wachezaji wote wakajitambua ndani ya timu na kujiwekea malengo 	male_masculine	7.2435	common_voice_sw_30180543.wav
tunaopaswa kufahamu kuhusu madhara ya ugonjwa wa malaria 	female_feminine	4.3635	common_voice_sw_36615626.wav
hayati john pombe magufuli aliyekuwa rais wa 	female_feminine	4.27165625	common_voice_sw_31808824.wav
yasiyopungua laki mbili na nusu kwa siku moja 	male_masculine	4.1835	common_voice_sw_30419851.wav
kuunda mfumo wa kuandika kiswahili kwa herufi za 	male_masculine	5.8035	common_voice_sw_36945426.wav
wakapoteza vitu vyao ndani ya umoja wa afrika kitaifa tanganyika na serikalini pia 	female_feminine	6.7035	common_voice_sw_30035368.wav
alishauri kuwapo marekebisho ili kuwepo kwa serikali tatu 	male_masculine	4.9035	common_voice_sw_36045850.wav
uislamu ndio dini rasmi 	male_masculine	4.3635	common_voice_sw_28669378.wav
hasa yale ya chakula na biashara 	female_feminine	2.8875	common_voice_sw_30434264.wav
dunia kila wakati nilipopata muda nilipenda kuzungumza na 	female_feminine	5.0475	common_voice_sw_35099498.wav
walimuadhibu vikali walishusha makombora mazito afghanistan dhidi 	male_masculine	7.07965625	common_voice_sw_30735712.wav
kwa kusema kuwa lishe bora ina virutubisho vya aina 	female_feminine	4.5435	common_voice_sw_30575000.wav
pamoja na kuunda kanuni mpya za kusimamia vizuri sekta hizo 	female_feminine	5.1555	common_voice_sw_30640451.wav
gu jumamosi iliopita mamlaka nchini sudan zimewakamata wanaharakati na waandishi wa habari kadhaa 	female_feminine	7.3875	common_voice_sw_34958238.wav
tumia bidhaa za nywele ambazo zinaendana na nywele zako na hakikisha unazingatia mambo muhimu 	male_masculine	7.9275	common_voice_sw_30224079.wav
ulaji wa chakula kilichoambukizwa na viini vinavyosababisha tatizo hili 	female_feminine	5.9835	common_voice_sw_37331965.wav
maslahi ya jamii kabila la wamaasai ambao wameishi na wanyamapori pasipo uharibifu wowote ule 	female_feminine	7.6755	common_voice_sw_30329158.wav
muhogo kiasi na katika maeneo machache mpunga na mzabibu 	male_masculine	6.1635	common_voice_sw_30091340.wav
wanapatikana samaki wa kila aina pamoja wa viumbe vingine wanaoishi kwenye maji 	male_masculine	5.2635	common_voice_sw_30020826.wav
mchanga huo hurutubisha mimea katika msitu 	male_masculine	5.4435	common_voice_sw_29934995.wav
anna utakuwa na matatizo ya kusikia 	male_masculine	4.9755	common_voice_sw_29937333.wav
hata akisema amechoka anataka muachane 	female_feminine	4.9035	common_voice_sw_34747535.wav
alikuwa amepoteza masaa meengi alipokuwa amepoteza fahamu 	male_masculine	6.3435	common_voice_sw_36253358.wav
kuwepo baadhi ya vipengele vinavyo minya uhuru wa maoni bado sheria hizo zimeendelea kutumiwa 	female_feminine	6.8475	common_voice_sw_34906988.wav
aina ya pili ni mafuta yanapatikana katika kiini cha tunda 	male_masculine	5.8755	common_voice_sw_28682075.wav
uchaguzi huu ulikuwa na wasiwasi mwingi kama kura za baadaye 	male_masculine	6.3435	common_voice_sw_28669348.wav
nilienda shule jana 	female_feminine	2.9955	common_voice_sw_34745977.wav
ikifikia upeo katika sherehe ya eunoto yaani ujio wa umri 	female_feminine	8.5755	common_voice_sw_30566574.wav
michuano ya kombe la dunia ya ilifanyika nchini romania 	female_feminine	4.5075	common_voice_sw_30658645.wav
wamasai wengi wameacha maisha ya wahamaji na kupata nafasi 	male_masculine	6.6675	common_voice_sw_30201001.wav
majengo yaliyobaki ya magereza na utawala yamebeba historia nyumbulifu 	female_feminine	7.4955	common_voice_sw_34764152.wav
vitendo vya kikatilimwaka elfu mbili na kumi na nane katika msumbiji kulikuwa na 	female_feminine	6.4155	common_voice_sw_35279391.wav
mrefu na wanasayansi hawajui jinsi mti mpya 	male_masculine	4.3635	common_voice_sw_36616950.wav
upepo mkali huitwa dhoruba 	female_feminine	3.1755	common_voice_sw_28718824.wav
jirani ingawa kagame anakanushahuyu ndiye muammar gaddafi aliyeiongoza libya kwa miongo minne bila 	female_feminine	6.7755	common_voice_sw_34946576.wav
ni suala ambalo tulikubaliana tusiliseme kwa mtu yeyote kwa usalama wetu alisema magreth 	male_masculine	5.0475	common_voice_sw_36390524.wav
twiga wa kundi moja hawachangamani na twiga wa kundi lingine 	female_feminine	4.8675	common_voice_sw_29962873.wav
chakula cha baba ni kizuri sana 	male_masculine	2.4555	common_voice_sw_36382203.wav
nimemuliza mkurugenzi mkuu wa idara inayoshughulikia 	female_feminine	4.2555	common_voice_sw_35118940.wav
chama cha wapigania uhuru wa afrika kusini 	male_masculine	3.1755	common_voice_sw_30044936.wav
mtihani rahisi 	female_feminine	1.6635	common_voice_sw_36642963.wav
huhesabiwa kati ya injili ndugu pamoja na mathayo na luka 	female_feminine	7.5675	common_voice_sw_29257312.wav
kanisa la anglikana lilikuwa kanisa pekee nchini uingereza 	male_masculine	4.7235	common_voice_sw_37084913.wav
ni moja ya nchi zenye mazingira safi na hewa safi afrika 	female_feminine	4.9035	common_voice_sw_35156872.wav
kudumisha amani umoja na mshikamano kuondoa matesa na ugaidi ndani ya nchi yetu 	female_feminine	5.9835	common_voice_sw_30354288.wav
akiwa na maslahi binafsi huku wakazidi kumlaumu kwa kufanya hivyo 	female_feminine	6.5235	common_voice_sw_30176740.wav
kilikuwa tayari chama cha siasa kinachoongoza tanganyika 	male_masculine	3.7875	common_voice_sw_29987560.wav
pori hubeba vitu mbalimbali kama wadudu wanyama miti nyasi nakadhalika 	female_feminine	6.6675	common_voice_sw_29175058.wav
ujeruhi wengine mia moja na thelathini 	male_masculine	3.1755	common_voice_sw_36318717.wav
pesa siyo kila kitu katakia maisha 	male_masculine	3.7155	common_voice_sw_29961508.wav
mwaka elfu moja mia tisa tisini na nne 	female_feminine	4.4355	common_voice_sw_30376731.wav
upo kwenye pwani ya bahari nyeusi 	female_feminine	3.1755	common_voice_sw_28926870.wav
ukosefu wa viwanja vya ndege karibu na hifadhi 	male_masculine	4.1475	common_voice_sw_30121662.wav
uko upande wa kaskazini wa funguvisiwa 	female_feminine	4.7955	common_voice_sw_29348227.wav
anasema katika kabila la wasafa waliliita ziwa ngosi au ligosi 	male_masculine	6.1995	common_voice_sw_30379614.wav
boti za uokoaji zilikuwa haitoshi kuokoa abiria wote 	female_feminine	5.4075	common_voice_sw_35123741.wav
kumaliza tofauti zao kufuatia mzozo uliotishia kusambaratisha serikali 	male_masculine	7.4955	common_voice_sw_36945733.wav
huku akiendelea kuungwa mkono na wanaharakati wengi 	female_feminine	4.9755	common_voice_sw_34764495.wav
katika imani za kimaasai wakati mwingine huwa anadhaniwa kubeba laana 	male_masculine	4.9755	common_voice_sw_29993720.wav
alisoma kidato cha tano na sita katika shule ya upili mkwawa 	male_masculine	5.1555	common_voice_sw_30148125.wav
ferguson alikuwa na staili tofauti na pe guardiola 	male_masculine	4.3275	common_voice_sw_29939176.wav
halafu alipaa mbinguni mbele ya macho yao 	female_feminine	4.5435	common_voice_sw_35435849.wav
kiongozi huyo alistaafu uraisi mwaka elfu moja mia tisa themanini na tano 	female_feminine	7.1355	common_voice_sw_29790827.wav
kwani we unafanya kazi gani 	female_feminine	2.7075	common_voice_sw_34943413.wav
ndege yoyote inayounganisha kutoka ruaha na dar es salaam 	female_feminine	6.7035	common_voice_sw_30658647.wav
mara nyingi kuna wabunge wa kuchaguliwa na wale wa kuteuliwa 	male_masculine	4.6155	common_voice_sw_29725993.wav
nachukua fursa hii kuwapongeza waliofika 	female_feminine	3.8955	common_voice_sw_34598878.wav
ya lush mazingira ya mvua watu wenye 	male_masculine	3.7155	common_voice_sw_36386069.wav
sheria mbalimbali zilitungwa na kuboreshwa na bunge 	female_feminine	5.3355	common_voice_sw_30629640.wav
ilivyo na wanyama wengi katika orodha hii bonde 	male_masculine	4.4355	common_voice_sw_37095278.wav
mfungaji bora wa michuano ya alikuwa mkolombia 	male_masculine	3.8235	common_voice_sw_29898921.wav
huonekana wakati tayari ini limenyauka au lina kansa 	female_feminine	5.9475	common_voice_sw_30718194.wav
amini aliendelea kupokea mafunzo ya kijeshi 	female_feminine	4.2915	common_voice_sw_30314240.wav
watalii kutoka nje ni wahuzuriaji wazuri wa matamasha hayo 	female_feminine	4.6875	common_voice_sw_30654109.wav
walianzisha pia kazi ya elimu 	female_feminine	3.6075	common_voice_sw_28583821.wav
kweli alijitahidi kuleta hali mpya katika kanisa 	male_masculine	4.1475	common_voice_sw_28663325.wav
amani idhumishwe nchini 	male_masculine	3.5355	common_voice_sw_34890932.wav
mnamo tarehe thelathini na moja januari mwaka elfu mbili na tano alitunukiwa tuzo 	female_feminine	8.6835	common_voice_sw_31584116.wav
kwa muda mrefu wa historia yake austria ilihesabiwa kama sehemu ya ujerumani 	female_feminine	6.7035	common_voice_sw_28714514.wav
wagonjwa wanaofululiza kula dawa hasa kwa wakati 	female_feminine	5.3355	common_voice_sw_29847682.wav
macho yangu yamefungwa 	male_masculine	2.9595	common_voice_sw_37083859.wav
naa na miongoni mwa hizo nchini ni ni ziko nyingine nchi za kiafrika 	female_feminine	5.8755	common_voice_sw_35099360.wav
licha ya kuwa na wanyama wengine lakini ngombe ndio maalum kwa wamasai 	male_masculine	6.7035	common_voice_sw_36013449.wav
mlo sahihi na kamili pamoja na mazoezi ya viungo 	female_feminine	3.8955	common_voice_sw_29793672.wav
akaangalia huku na huko hakuona silaha ya haraka ya kuitumia 	female_feminine	5.9835	common_voice_sw_34841257.wav
waandaaji wajao wa kombe la dunia ni nchi ya qatar 	female_feminine	5.4435	common_voice_sw_29848426.wav
changanya asali na mtindi uchanganyike vizuri halafu chukua kipande cha pamba 	female_feminine	6.7035	common_voice_sw_30574443.wav
urembo ni hali ya kuwa na afya bora 	male_masculine	2.8155	common_voice_sw_30385738.wav
babdari nyingine iliyotumiwa kukusanya mizigo kwa ajili ya kusafirishwa kwenda ulaya 	female_feminine	5.6235	common_voice_sw_30443876.wav
akiwa na ambwene yesaya katika wimbo wa mfalme na malkia na amani 	female_feminine	5.7675	common_voice_sw_30087732.wav
mwanamke huyo ambaye ametajwa kuwa mwanamke tajiri zaidi barani afrika 	male_masculine	8.6475	common_voice_sw_30402901.wav
alihudhuria abdulrahman babu na ujumbe wake wa chama cha zanzibar 	male_masculine	8.2155	common_voice_sw_31307072.wav
mfano mzuri ni mabadiliko kutoka nne nne mbili kwenda tano tatu mbili 	male_masculine	6.8475	common_voice_sw_29996933.wav
bi aneth alimuuliza baada ya kumuona mkuu wake mwenye mawazo 	male_masculine	9.9075	common_voice_sw_29959501.wav
mo ndiye tajiri namba moja afrika mashariki 	female_feminine	4.5075	common_voice_sw_29791036.wav
mahojiano yanayochapishwa kwa muundo wa maswali na majibu ndiyo hasa huelimisha zaidi 	male_masculine	5.9835	common_voice_sw_29938070.wav
pia kuna habari za kando juu ya watu watawala na mila zao 	male_masculine	5.2635	common_voice_sw_28716297.wav
kuhusu udhamini wa jezi uligusa pia mambo mbalimbali ya maendeleo 	male_masculine	6.6675	common_voice_sw_30201482.wav
